country,age_group,Image,Question,Score,Num_comparisons
Netherlands,Above 50,355,lively,7.777777777777777,4
Netherlands,Above 50,283,lively,5.555555555555556,4
Netherlands,Above 50,373,lively,6.962962962962962,5
Netherlands,Above 50,39,lively,1.7777777777777781,5
Netherlands,Above 50,107,lively,3.740740740740741,5
Netherlands,Above 50,129,lively,5.0,4
Netherlands,Above 50,293,lively,8.75,4
Netherlands,Above 50,59,lively,5.416666666666667,5
Netherlands,Above 50,269,lively,8.333333333333334,4
Netherlands,Above 50,21,lively,4.166666666666667,5
Netherlands,Above 50,5,lively,4.074074074074074,4
Netherlands,Above 50,105,lively,4.722222222222222,6
Netherlands,Above 50,75,lively,3.3333333333333335,4
Netherlands,Above 50,398,lively,4.166666666666667,5
Netherlands,Above 50,330,lively,4.4444444444444455,6
Netherlands,Above 50,391,lively,4.444444444444445,4
Netherlands,Above 50,12,lively,5.722222222222223,5
Netherlands,Above 50,260,lively,1.9444444444444446,4
Netherlands,Above 50,108,lively,3.111111111111111,5
Netherlands,Above 50,225,lively,4.444444444444445,6
Netherlands,Above 50,122,lively,4.4444444444444455,4
Netherlands,Above 50,138,lively,1.6666666666666667,6
Netherlands,Above 50,376,lively,5.722222222222223,4
Netherlands,Above 50,134,lively,4.00925925925926,10
Netherlands,Above 50,250,lively,6.166666666666667,4
Netherlands,Above 50,377,lively,5.0,4
Netherlands,Above 50,24,lively,2.916666666666667,4
Netherlands,Above 50,204,lively,3.8888888888888893,6
Netherlands,Above 50,360,lively,7.757936507936509,4
Netherlands,Above 50,51,lively,3.055555555555556,4
Netherlands,Above 50,321,lively,7.083333333333334,4
Netherlands,Above 50,13,lively,6.333333333333333,4
Netherlands,Above 50,45,lively,3.4259259259259265,4
Netherlands,Above 50,112,lively,2.2222222222222228,4
Netherlands,Above 50,57,lively,4.0,5
Netherlands,Above 50,214,lively,4.523809523809525,4
Netherlands,Above 50,253,lively,5.777777777777779,5
Netherlands,Above 50,35,lively,4.166666666666667,4
Netherlands,Above 50,71,lively,6.805555555555555,4
Netherlands,Above 50,301,lively,5.611111111111112,5
Netherlands,Above 50,72,lively,4.944444444444445,5
Netherlands,Above 50,147,lively,3.092592592592593,4
Netherlands,Above 50,142,lively,1.8333333333333335,4
Netherlands,Above 50,336,lively,7.777777777777777,4
Netherlands,Above 50,31,lively,3.3333333333333335,4
Netherlands,Above 50,312,lively,4.888888888888889,5
Netherlands,Above 50,362,lively,7.333333333333334,5
Netherlands,Above 50,179,lively,3.3333333333333335,4
Netherlands,Above 50,178,lively,4.0,5
Netherlands,Above 50,92,lively,3.0,4
Netherlands,Above 50,77,lively,6.071428571428571,4
Netherlands,Above 50,7,lively,5.376984126984127,7
Netherlands,Above 50,270,lively,4.166666666666667,5
Netherlands,Above 50,133,lively,3.3333333333333335,5
Netherlands,Above 50,37,lively,1.6666666666666667,5
Netherlands,Above 50,296,lively,5.0,6
Netherlands,Above 50,221,lively,5.777777777777779,6
Netherlands,Above 50,201,lively,5.0,4
Netherlands,Above 50,58,lively,5.666666666666667,5
Netherlands,Above 50,73,lively,1.851851851851852,4
Netherlands,Above 50,315,lively,6.0,4
Netherlands,Above 50,90,lively,2.5,4
Netherlands,Above 50,388,lively,7.592592592592593,4
Netherlands,Above 50,125,lively,3.4722222222222228,6
Netherlands,Above 50,27,lively,5.833333333333334,4
Netherlands,Above 50,46,lively,4.345238095238095,7
Netherlands,Above 50,399,lively,6.666666666666667,4
Netherlands,Above 50,378,lively,4.833333333333333,4
Netherlands,Above 50,375,lively,5.0,4
Netherlands,Above 50,9,lively,3.75,4
Netherlands,Above 50,23,lively,1.8055555555555558,4
Netherlands,Above 50,352,lively,4.666666666666667,5
Netherlands,Above 50,1,lively,4.166666666666667,4
Netherlands,Above 50,342,lively,8.194444444444445,4
Netherlands,Above 50,16,lively,2.6587301587301586,7
Netherlands,Above 50,187,lively,5.333333333333334,5
Netherlands,Above 50,224,lively,5.222222222222222,5
Netherlands,Above 50,390,lively,9.04761904761905,6
Netherlands,Above 50,379,lively,5.0,4
Netherlands,Above 50,180,lively,1.8888888888888888,5
Netherlands,Above 50,380,lively,7.333333333333334,6
Netherlands,Above 50,117,lively,6.666666666666667,4
Netherlands,Above 50,183,lively,1.6666666666666667,4
Netherlands,Above 50,252,lively,1.8571428571428572,5
Netherlands,Above 50,223,lively,8.61111111111111,5
Netherlands,Above 50,305,lively,4.666666666666667,5
Netherlands,Above 50,205,lively,3.3333333333333335,4
Netherlands,Above 50,242,lively,7.814814814814816,5
Netherlands,Above 50,234,lively,4.4444444444444455,4
Netherlands,Above 50,14,lively,3.703703703703704,6
Netherlands,Above 50,222,lively,5.888888888888889,6
Netherlands,Above 50,169,lively,4.404761904761905,4
Netherlands,Above 50,118,lively,3.351851851851852,4
Netherlands,Above 50,361,lively,8.88888888888889,4
Netherlands,Above 50,303,boring,3.8888888888888893,6
Netherlands,Above 50,174,boring,4.777777777777778,5
Netherlands,Above 50,56,boring,4.888888888888889,6
Netherlands,Above 50,43,boring,1.6666666666666667,4
Netherlands,Above 50,346,boring,4.944444444444445,6
Netherlands,Above 50,298,boring,5.388888888888889,5
Netherlands,Above 50,121,boring,3.3333333333333335,4
Netherlands,Above 50,291,boring,3.8888888888888893,6
Netherlands,Above 50,145,boring,5.333333333333334,5
Netherlands,Above 50,293,boring,3.2222222222222223,5
Netherlands,Above 50,30,boring,8.333333333333334,4
Netherlands,Above 50,269,boring,2.2222222222222228,6
Netherlands,Above 50,21,boring,3.111111111111111,6
Netherlands,Above 50,164,boring,8.333333333333334,4
Netherlands,Above 50,105,boring,2.5,4
Netherlands,Above 50,173,boring,6.0,5
Netherlands,Above 50,391,boring,7.5,4
Netherlands,Above 50,12,boring,5.231481481481482,8
Netherlands,Above 50,260,boring,4.722222222222222,4
Netherlands,Above 50,254,boring,3.62962962962963,5
Netherlands,Above 50,219,boring,5.777777777777779,5
Netherlands,Above 50,63,boring,4.666666666666667,5
Netherlands,Above 50,33,boring,2.0740740740740744,5
Netherlands,Above 50,351,boring,2.2500000000000004,5
Netherlands,Above 50,28,boring,7.592592592592593,6
Netherlands,Above 50,231,boring,1.25,4
Netherlands,Above 50,88,boring,6.666666666666667,4
Netherlands,Above 50,32,boring,3.4722222222222228,4
Netherlands,Above 50,44,boring,2.4444444444444446,5
Netherlands,Above 50,91,boring,4.761904761904762,7
Netherlands,Above 50,134,boring,5.555555555555555,4
Netherlands,Above 50,52,boring,6.25,4
Netherlands,Above 50,250,boring,0.8333333333333334,4
Netherlands,Above 50,185,boring,4.444444444444445,4
Netherlands,Above 50,124,boring,5.333333333333334,5
Netherlands,Above 50,8,boring,5.833333333333334,6
Netherlands,Above 50,314,boring,3.3333333333333335,4
Netherlands,Above 50,360,boring,3.9444444444444446,5
Netherlands,Above 50,300,boring,5.222222222222222,6
Netherlands,Above 50,282,boring,3.3333333333333335,4
Netherlands,Above 50,322,boring,5.0,6
Netherlands,Above 50,76,boring,5.324074074074074,6
Netherlands,Above 50,151,boring,1.9444444444444446,4
Netherlands,Above 50,127,boring,4.444444444444445,4
Netherlands,Above 50,249,boring,4.111111111111112,5
Netherlands,Above 50,341,boring,3.9682539682539684,7
Netherlands,Above 50,35,boring,6.277777777777778,4
Netherlands,Above 50,392,boring,4.166666666666667,4
Netherlands,Above 50,333,boring,5.625,4
Netherlands,Above 50,235,boring,2.5,4
Netherlands,Above 50,72,boring,5.833333333333334,4
Netherlands,Above 50,343,boring,8.666666666666668,5
Netherlands,Above 50,211,boring,4.777777777777778,5
Netherlands,Above 50,147,boring,5.500000000000001,5
Netherlands,Above 50,67,boring,4.166666666666667,4
Netherlands,Above 50,166,boring,5.555555555555555,4
Netherlands,Above 50,362,boring,1.5555555555555556,5
Netherlands,Above 50,337,boring,5.0,4
Netherlands,Above 50,178,boring,6.074074074074074,5
Netherlands,Above 50,374,boring,5.944444444444445,5
Netherlands,Above 50,86,boring,5.0,4
Netherlands,Above 50,49,boring,1.2830687830687835,6
Netherlands,Above 50,396,boring,6.666666666666667,4
Netherlands,Above 50,327,boring,5.694444444444445,4
Netherlands,Above 50,270,boring,4.166666666666667,4
Netherlands,Above 50,296,boring,6.666666666666667,6
Netherlands,Above 50,87,boring,1.6666666666666667,4
Netherlands,Above 50,265,boring,4.166666666666667,4
Netherlands,Above 50,397,boring,3.7777777777777777,5
Netherlands,Above 50,248,boring,4.285714285714286,7
Netherlands,Above 50,275,boring,1.6666666666666667,4
Netherlands,Above 50,65,boring,8.333333333333334,4
Netherlands,Above 50,60,boring,5.833333333333334,4
Netherlands,Above 50,388,boring,3.6111111111111116,4
Netherlands,Above 50,141,boring,6.541666666666667,5
Netherlands,Above 50,356,boring,1.6851851851851851,4
Netherlands,Above 50,140,boring,6.111111111111112,6
Netherlands,Above 50,97,boring,2.5,4
Netherlands,Above 50,62,boring,5.0,4
Netherlands,Above 50,233,boring,4.38888888888889,5
Netherlands,Above 50,297,boring,5.111111111111111,5
Netherlands,Above 50,215,boring,6.981481481481481,5
Netherlands,Above 50,379,boring,3.3333333333333335,4
Netherlands,Above 50,278,boring,5.277777777777778,4
Netherlands,Above 50,247,boring,5.370370370370371,6
Netherlands,Above 50,183,boring,6.666666666666667,4
Netherlands,Above 50,252,boring,5.555555555555556,4
Netherlands,Above 50,162,boring,7.5,4
Netherlands,Above 50,192,boring,5.0,6
Netherlands,Above 50,367,boring,1.25,4
Netherlands,Above 50,200,boring,5.333333333333334,4
Netherlands,Above 50,295,boring,1.9444444444444446,4
Netherlands,Above 50,340,boring,4.583333333333334,4
Netherlands,Above 50,400,boring,7.916666666666667,5
Netherlands,Above 50,156,boring,5.0,4
Netherlands,Above 50,14,boring,2.8888888888888893,4
Netherlands,Above 50,222,boring,1.5833333333333333,5
Netherlands,Above 50,2,boring,6.888888888888888,4
Netherlands,Above 50,69,boring,3.3333333333333335,5
Netherlands,Above 50,64,boring,4.416666666666667,4
Netherlands,Above 50,324,wealthy,8.0,5
Netherlands,Above 50,10,wealthy,0.8333333333333334,4
Netherlands,Above 50,150,wealthy,5.833333333333334,4
Netherlands,Above 50,346,wealthy,2.0833333333333335,4
Netherlands,Above 50,22,wealthy,0.6666666666666665,6
Netherlands,Above 50,121,wealthy,4.166666666666667,4
Netherlands,Above 50,145,wealthy,3.3333333333333335,6
Netherlands,Above 50,280,wealthy,3.3333333333333335,4
Netherlands,Above 50,75,wealthy,2.0833333333333335,4
Netherlands,Above 50,173,wealthy,5.833333333333334,4
Netherlands,Above 50,372,wealthy,3.166666666666667,4
Netherlands,Above 50,260,wealthy,1.5740740740740744,4
Netherlands,Above 50,11,wealthy,3.2592592592592595,5
Netherlands,Above 50,182,wealthy,3.6111111111111116,4
Netherlands,Above 50,165,wealthy,3.3333333333333335,4
Netherlands,Above 50,41,wealthy,6.833333333333333,4
Netherlands,Above 50,304,wealthy,8.083333333333334,4
Netherlands,Above 50,108,wealthy,2.3333333333333335,5
Netherlands,Above 50,353,wealthy,2.666666666666667,4
Netherlands,Above 50,195,wealthy,3.3333333333333335,4
Netherlands,Above 50,225,wealthy,3.8888888888888884,5
Netherlands,Above 50,122,wealthy,4.0,5
Netherlands,Above 50,42,wealthy,2.666666666666667,5
Netherlands,Above 50,28,wealthy,1.1111111111111114,6
Netherlands,Above 50,138,wealthy,4.740740740740741,5
Netherlands,Above 50,272,wealthy,1.4285714285714288,7
Netherlands,Above 50,376,wealthy,5.486111111111112,6
Netherlands,Above 50,241,wealthy,3.2500000000000004,5
Netherlands,Above 50,53,wealthy,3.1666666666666665,4
Netherlands,Above 50,255,wealthy,5.6111111111111125,6
Netherlands,Above 50,314,wealthy,5.833333333333334,6
Netherlands,Above 50,13,wealthy,4.166666666666667,6
Netherlands,Above 50,45,wealthy,4.166666666666667,4
Netherlands,Above 50,227,wealthy,4.444444444444445,5
Netherlands,Above 50,267,wealthy,5.407407407407407,6
Netherlands,Above 50,214,wealthy,4.0,5
Netherlands,Above 50,320,wealthy,5.0,6
Netherlands,Above 50,3,wealthy,2.0833333333333335,4
Netherlands,Above 50,191,wealthy,6.25,4
Netherlands,Above 50,71,wealthy,6.666666666666667,4
Netherlands,Above 50,235,wealthy,4.666666666666667,5
Netherlands,Above 50,216,wealthy,1.9444444444444446,4
Netherlands,Above 50,199,wealthy,2.0833333333333335,4
Netherlands,Above 50,67,wealthy,3.3333333333333335,4
Netherlands,Above 50,177,wealthy,5.555555555555555,6
Netherlands,Above 50,277,wealthy,4.500000000000001,5
Netherlands,Above 50,374,wealthy,6.722222222222222,5
Netherlands,Above 50,120,wealthy,5.833333333333334,4
Netherlands,Above 50,396,wealthy,2.1296296296296298,4
Netherlands,Above 50,326,wealthy,7.5,4
Netherlands,Above 50,299,wealthy,4.898148148148148,9
Netherlands,Above 50,302,wealthy,6.0,4
Netherlands,Above 50,133,wealthy,5.87037037037037,5
Netherlands,Above 50,189,wealthy,6.888888888888888,4
Netherlands,Above 50,310,wealthy,2.2222222222222228,5
Netherlands,Above 50,206,wealthy,3.3333333333333335,8
Netherlands,Above 50,110,wealthy,1.7592592592592597,4
Netherlands,Above 50,73,wealthy,5.0,4
Netherlands,Above 50,90,wealthy,5.555555555555555,4
Netherlands,Above 50,60,wealthy,2.4444444444444446,5
Netherlands,Above 50,388,wealthy,3.75,6
Netherlands,Above 50,365,wealthy,7.62962962962963,5
Netherlands,Above 50,119,wealthy,5.0,4
Netherlands,Above 50,395,wealthy,6.388888888888888,4
Netherlands,Above 50,27,wealthy,1.7361111111111114,4
Netherlands,Above 50,46,wealthy,5.685185185185185,5
Netherlands,Above 50,378,wealthy,5.666666666666668,5
Netherlands,Above 50,139,wealthy,4.000000000000001,5
Netherlands,Above 50,368,wealthy,3.3333333333333335,4
Netherlands,Above 50,356,wealthy,3.7222222222222223,5
Netherlands,Above 50,80,wealthy,4.981481481481482,4
Netherlands,Above 50,375,wealthy,4.666666666666667,5
Netherlands,Above 50,9,wealthy,5.555555555555555,5
Netherlands,Above 50,213,wealthy,7.5,4
Netherlands,Above 50,352,wealthy,4.250000000000001,5
Netherlands,Above 50,97,wealthy,7.63888888888889,5
Netherlands,Above 50,1,wealthy,4.0,4
Netherlands,Above 50,62,wealthy,2.5,4
Netherlands,Above 50,16,wealthy,2.5,4
Netherlands,Above 50,334,wealthy,8.333333333333334,5
Netherlands,Above 50,297,wealthy,4.236111111111111,5
Netherlands,Above 50,390,wealthy,8.61111111111111,4
Netherlands,Above 50,306,wealthy,4.0740740740740735,9
Netherlands,Above 50,117,wealthy,3.7962962962962963,4
Netherlands,Above 50,329,wealthy,5.347222222222222,5
Netherlands,Above 50,188,wealthy,2.5,4
Netherlands,Above 50,136,wealthy,3.666666666666667,5
Netherlands,Above 50,383,wealthy,7.083333333333334,4
Netherlands,Above 50,234,wealthy,2.5,4
Netherlands,Above 50,271,wealthy,7.222222222222222,4
Netherlands,Above 50,126,wealthy,5.0,6
Netherlands,Above 50,14,wealthy,2.2500000000000004,4
Netherlands,Above 50,261,wealthy,4.4444444444444455,4
Netherlands,Above 50,89,wealthy,6.25,4
Netherlands,Above 50,335,wealthy,6.9444444444444455,5
Netherlands,Above 50,268,wealthy,4.814814814814815,6
Netherlands,Above 50,243,wealthy,6.203703703703704,4
Netherlands,Above 50,55,wealthy,8.333333333333334,5
Netherlands,Above 50,170,depressing,8.333333333333334,4
Netherlands,Above 50,10,depressing,3.904761904761905,5
Netherlands,Above 50,167,depressing,3.388888888888889,4
Netherlands,Above 50,328,depressing,1.5000000000000002,5
Netherlands,Above 50,56,depressing,4.500000000000001,5
Netherlands,Above 50,346,depressing,7.5,7
Netherlands,Above 50,355,depressing,2.787878787878788,11
Netherlands,Above 50,373,depressing,5.333333333333334,4
Netherlands,Above 50,74,depressing,7.666666666666666,4
Netherlands,Above 50,107,depressing,6.809523809523809,7
Netherlands,Above 50,293,depressing,2.5396825396825395,7
Netherlands,Above 50,194,depressing,2.5,4
Netherlands,Above 50,75,depressing,3.1666666666666665,5
Netherlands,Above 50,330,depressing,8.541666666666668,8
Netherlands,Above 50,237,depressing,7.444444444444445,5
Netherlands,Above 50,219,depressing,6.111111111111111,4
Netherlands,Above 50,79,depressing,7.000000000000001,5
Netherlands,Above 50,108,depressing,5.9259259259259265,4
Netherlands,Above 50,63,depressing,8.666666666666668,5
Netherlands,Above 50,33,depressing,5.0,6
Netherlands,Above 50,225,depressing,5.833333333333334,4
Netherlands,Above 50,154,depressing,5.253968253968254,5
Netherlands,Above 50,276,depressing,6.0,5
Netherlands,Above 50,32,depressing,4.166666666666667,4
Netherlands,Above 50,44,depressing,3.444444444444445,6
Netherlands,Above 50,134,depressing,3.5000000000000004,5
Netherlands,Above 50,250,depressing,6.444444444444445,5
Netherlands,Above 50,185,depressing,5.297619047619048,4
Netherlands,Above 50,217,depressing,4.083333333333334,4
Netherlands,Above 50,311,depressing,5.0,4
Netherlands,Above 50,78,depressing,5.0,4
Netherlands,Above 50,360,depressing,3.3333333333333335,4
Netherlands,Above 50,51,depressing,4.0,5
Netherlands,Above 50,321,depressing,5.0,4
Netherlands,Above 50,300,depressing,3.3333333333333335,4
Netherlands,Above 50,163,depressing,4.777777777777778,6
Netherlands,Above 50,159,depressing,6.407407407407407,5
Netherlands,Above 50,322,depressing,3.4920634920634925,7
Netherlands,Above 50,57,depressing,3.5185185185185186,6
Netherlands,Above 50,175,depressing,2.777777777777778,6
Netherlands,Above 50,214,depressing,7.083333333333334,4
Netherlands,Above 50,249,depressing,5.333333333333334,5
Netherlands,Above 50,393,depressing,3.5185185185185186,6
Netherlands,Above 50,341,depressing,2.1296296296296298,4
Netherlands,Above 50,392,depressing,4.190476190476191,7
Netherlands,Above 50,131,depressing,1.6666666666666667,4
Netherlands,Above 50,191,depressing,5.0,4
Netherlands,Above 50,71,depressing,5.0,5
Netherlands,Above 50,366,depressing,2.2222222222222228,5
Netherlands,Above 50,301,depressing,3.666666666666667,5
Netherlands,Above 50,331,depressing,6.089285714285714,5
Netherlands,Above 50,147,depressing,1.7222222222222225,5
Netherlands,Above 50,244,depressing,5.0,4
Netherlands,Above 50,31,depressing,4.047619047619048,4
Netherlands,Above 50,166,depressing,3.3333333333333335,4
Netherlands,Above 50,354,depressing,1.0317460317460323,4
Netherlands,Above 50,179,depressing,4.527777777777779,5
Netherlands,Above 50,135,depressing,5.0,4
Netherlands,Above 50,49,depressing,4.9603174603174605,7
Netherlands,Above 50,29,depressing,5.0,4
Netherlands,Above 50,396,depressing,5.0,8
Netherlands,Above 50,326,depressing,3.75,4
Netherlands,Above 50,40,depressing,5.0,4
Netherlands,Above 50,327,depressing,3.3333333333333335,4
Netherlands,Above 50,7,depressing,3.75,4
Netherlands,Above 50,207,depressing,5.0,4
Netherlands,Above 50,201,depressing,6.777777777777778,5
Netherlands,Above 50,265,depressing,5.333333333333334,7
Netherlands,Above 50,315,depressing,3.3333333333333335,4
Netherlands,Above 50,90,depressing,3.7777777777777777,5
Netherlands,Above 50,60,depressing,8.75,4
Netherlands,Above 50,128,depressing,5.888888888888889,5
Netherlands,Above 50,388,depressing,4.375,6
Netherlands,Above 50,319,depressing,4.873737373737374,6
Netherlands,Above 50,125,depressing,6.888888888888888,5
Netherlands,Above 50,46,depressing,4.666666666666667,5
Netherlands,Above 50,307,depressing,2.8571428571428577,4
Netherlands,Above 50,399,depressing,4.333333333333334,5
Netherlands,Above 50,6,depressing,5.277777777777778,4
Netherlands,Above 50,378,depressing,3.7777777777777777,4
Netherlands,Above 50,202,depressing,4.166666666666667,4
Netherlands,Above 50,102,depressing,5.555555555555555,7
Netherlands,Above 50,375,depressing,7.428571428571429,7
Netherlands,Above 50,140,depressing,6.805555555555555,4
Netherlands,Above 50,23,depressing,6.166666666666667,4
Netherlands,Above 50,240,depressing,5.0,4
Netherlands,Above 50,339,depressing,2.2222222222222223,5
Netherlands,Above 50,232,depressing,6.222222222222222,5
Netherlands,Above 50,1,depressing,6.527777777777779,6
Netherlands,Above 50,257,depressing,1.8888888888888888,6
Netherlands,Above 50,224,depressing,6.5,5
Netherlands,Above 50,387,depressing,3.8888888888888893,4
Netherlands,Above 50,144,depressing,5.333333333333334,5
Netherlands,Above 50,183,depressing,5.333333333333334,5
Netherlands,Above 50,96,depressing,2.5,4
Netherlands,Above 50,200,depressing,5.416666666666667,4
Netherlands,Above 50,109,depressing,2.8333333333333335,5
Netherlands,Above 50,305,depressing,4.563492063492064,7
Netherlands,Above 50,239,depressing,6.25,4
Netherlands,Above 50,168,depressing,6.5,5
Netherlands,Above 50,386,depressing,1.777777777777778,5
Netherlands,Above 50,340,depressing,2.916666666666667,4
Netherlands,Above 50,400,depressing,5.462962962962963,6
Netherlands,Above 50,222,depressing,5.547619047619048,5
Netherlands,Above 50,245,depressing,2.2222222222222228,4
Netherlands,Above 50,114,depressing,6.277777777777779,5
Netherlands,Above 50,243,depressing,6.166666666666667,5
Netherlands,Above 50,69,depressing,7.5,4
Netherlands,Above 50,64,depressing,2.916666666666667,4
Netherlands,Above 50,170,beautiful,2.277777777777778,4
Netherlands,Above 50,61,beautiful,5.0,4
Netherlands,Above 50,285,beautiful,4.722222222222222,4
Netherlands,Above 50,150,beautiful,5.87962962962963,6
Netherlands,Above 50,364,beautiful,1.597222222222222,4
Netherlands,Above 50,298,beautiful,4.4444444444444455,4
Netherlands,Above 50,373,beautiful,7.083333333333334,4
Netherlands,Above 50,291,beautiful,2.0833333333333335,4
Netherlands,Above 50,145,beautiful,3.9444444444444446,5
Netherlands,Above 50,293,beautiful,8.61111111111111,4
Netherlands,Above 50,30,beautiful,2.5925925925925926,6
Netherlands,Above 50,269,beautiful,7.888888888888889,6
Netherlands,Above 50,5,beautiful,6.25,4
Netherlands,Above 50,258,beautiful,8.61111111111111,4
Netherlands,Above 50,236,beautiful,6.666666666666667,4
Netherlands,Above 50,372,beautiful,3.75,4
Netherlands,Above 50,260,beautiful,3.8888888888888884,5
Netherlands,Above 50,304,beautiful,5.083333333333333,4
Netherlands,Above 50,108,beautiful,1.597222222222222,6
Netherlands,Above 50,63,beautiful,4.500000000000001,4
Netherlands,Above 50,195,beautiful,4.4444444444444455,5
Netherlands,Above 50,225,beautiful,3.388888888888889,6
Netherlands,Above 50,28,beautiful,1.5740740740740744,4
Netherlands,Above 50,332,beautiful,5.277777777777778,4
Netherlands,Above 50,384,beautiful,4.851851851851852,5
Netherlands,Above 50,250,beautiful,6.25,4
Netherlands,Above 50,357,beautiful,6.25,4
Netherlands,Above 50,217,beautiful,0.8333333333333334,4
Netherlands,Above 50,241,beautiful,5.833333333333334,4
Netherlands,Above 50,8,beautiful,6.138888888888888,5
Netherlands,Above 50,123,beautiful,3.833333333333333,4
Netherlands,Above 50,314,beautiful,2.5,4
Netherlands,Above 50,360,beautiful,4.555555555555556,5
Netherlands,Above 50,45,beautiful,2.8888888888888893,6
Netherlands,Above 50,322,beautiful,5.416666666666667,4
Netherlands,Above 50,227,beautiful,3.3333333333333335,7
Netherlands,Above 50,127,beautiful,2.8333333333333335,5
Netherlands,Above 50,57,beautiful,3.6111111111111116,4
Netherlands,Above 50,197,beautiful,5.0,4
Netherlands,Above 50,214,beautiful,5.833333333333334,4
Netherlands,Above 50,35,beautiful,6.388888888888888,4
Netherlands,Above 50,3,beautiful,3.611111111111111,6
Netherlands,Above 50,191,beautiful,6.611111111111112,4
Netherlands,Above 50,331,beautiful,5.337301587301588,4
Netherlands,Above 50,142,beautiful,3.3333333333333335,5
Netherlands,Above 50,359,beautiful,0.8333333333333334,4
Netherlands,Above 50,166,beautiful,6.666666666666667,5
Netherlands,Above 50,354,beautiful,5.277777777777779,4
Netherlands,Above 50,362,beautiful,6.388888888888888,4
Netherlands,Above 50,15,beautiful,2.5,4
Netherlands,Above 50,92,beautiful,8.222222222222223,4
Netherlands,Above 50,29,beautiful,4.111111111111112,5
Netherlands,Above 50,396,beautiful,3.216931216931217,7
Netherlands,Above 50,207,beautiful,1.1111111111111114,6
Netherlands,Above 50,37,beautiful,0.0,5
Netherlands,Above 50,264,beautiful,5.833333333333334,4
Netherlands,Above 50,212,beautiful,4.166666666666667,4
Netherlands,Above 50,347,beautiful,3.8888888888888893,6
Netherlands,Above 50,248,beautiful,6.296296296296297,6
Netherlands,Above 50,50,beautiful,2.833333333333334,5
Netherlands,Above 50,275,beautiful,6.527777777777779,9
Netherlands,Above 50,365,beautiful,7.111111111111112,5
Netherlands,Above 50,26,beautiful,4.222222222222222,4
Netherlands,Above 50,395,beautiful,5.476190476190476,4
Netherlands,Above 50,399,beautiful,4.481481481481482,6
Netherlands,Above 50,262,beautiful,5.138888888888888,4
Netherlands,Above 50,378,beautiful,6.185185185185186,6
Netherlands,Above 50,139,beautiful,2.71604938271605,5
Netherlands,Above 50,83,beautiful,4.666666666666667,5
Netherlands,Above 50,102,beautiful,6.805555555555555,4
Netherlands,Above 50,356,beautiful,7.111111111111112,5
Netherlands,Above 50,9,beautiful,7.083333333333334,4
Netherlands,Above 50,140,beautiful,5.0,4
Netherlands,Above 50,23,beautiful,4.166666666666667,4
Netherlands,Above 50,339,beautiful,4.111111111111112,4
Netherlands,Above 50,352,beautiful,3.3333333333333335,4
Netherlands,Above 50,97,beautiful,5.592592592592593,5
Netherlands,Above 50,233,beautiful,1.25,4
Netherlands,Above 50,224,beautiful,1.2222222222222223,4
Netherlands,Above 50,387,beautiful,8.148148148148149,4
Netherlands,Above 50,306,beautiful,7.407407407407408,6
Netherlands,Above 50,278,beautiful,4.166666666666667,4
Netherlands,Above 50,117,beautiful,2.0833333333333335,4
Netherlands,Above 50,183,beautiful,5.0,4
Netherlands,Above 50,96,beautiful,5.444444444444445,4
Netherlands,Above 50,192,beautiful,3.3333333333333335,4
Netherlands,Above 50,200,beautiful,4.722222222222222,4
Netherlands,Above 50,136,beautiful,5.0,4
Netherlands,Above 50,349,beautiful,5.12962962962963,5
Netherlands,Above 50,287,beautiful,6.666666666666667,4
Netherlands,Above 50,281,beautiful,6.888888888888888,5
Netherlands,Above 50,271,beautiful,6.666666666666667,4
Netherlands,Above 50,14,beautiful,1.5833333333333333,5
Netherlands,Above 50,261,beautiful,4.0,4
Netherlands,Above 50,169,beautiful,1.8333333333333335,4
Netherlands,Above 50,268,beautiful,5.666666666666667,5
Netherlands,Above 50,324,live nearby,8.333333333333334,4
Netherlands,Above 50,170,live nearby,5.0,4
Netherlands,Above 50,210,live nearby,6.0,5
Netherlands,Above 50,167,live nearby,6.666666666666667,4
Netherlands,Above 50,61,live nearby,7.037037037037037,4
Netherlands,Above 50,56,live nearby,2.8888888888888893,5
Netherlands,Above 50,150,live nearby,7.5,4
Netherlands,Above 50,346,live nearby,4.166666666666667,4
Netherlands,Above 50,298,live nearby,3.3333333333333335,4
Netherlands,Above 50,355,live nearby,7.333333333333334,5
Netherlands,Above 50,283,live nearby,7.430555555555557,6
Netherlands,Above 50,373,live nearby,6.444444444444444,6
Netherlands,Above 50,39,live nearby,2.023809523809524,7
Netherlands,Above 50,74,live nearby,3.055555555555556,5
Netherlands,Above 50,145,live nearby,6.222222222222222,5
Netherlands,Above 50,293,live nearby,7.083333333333334,4
Netherlands,Above 50,173,live nearby,5.685185185185185,5
Netherlands,Above 50,254,live nearby,3.9444444444444446,4
Netherlands,Above 50,182,live nearby,4.166666666666667,4
Netherlands,Above 50,219,live nearby,3.3333333333333335,5
Netherlands,Above 50,108,live nearby,5.298941798941799,6
Netherlands,Above 50,63,live nearby,1.9444444444444446,4
Netherlands,Above 50,195,live nearby,3.3333333333333335,4
Netherlands,Above 50,160,live nearby,4.583333333333334,6
Netherlands,Above 50,33,live nearby,6.805555555555555,8
Netherlands,Above 50,28,live nearby,1.527777777777778,4
Netherlands,Above 50,138,live nearby,6.15079365079365,4
