country,gender_age_group,Image,Question,Score,Num_comparisons
Singapore,male x Above 50,138,green,7.5,4
Singapore,male x 40-49,197,safe,4.166666666666667,4
Singapore,male x 40-49,77,safe,5.833333333333334,4
Singapore,male x 40-49,181,lively,4.166666666666667,4
Singapore,male x 40-49,102,boring,7.083333333333334,4
Singapore,male x 40-49,78,boring,2.5,4
Singapore,male x 40-49,57,boring,6.222222222222222,5
Singapore,male x 40-49,109,wealthy,2.0833333333333335,4
Singapore,male x 40-49,384,wealthy,5.555555555555556,4
Singapore,male x 40-49,32,wealthy,4.166666666666667,4
Singapore,male x 40-49,392,depressing,3.3333333333333335,4
Singapore,male x 40-49,400,depressing,5.555555555555556,5
Singapore,male x 40-49,85,depressing,2.666666666666667,5
Singapore,male x 40-49,50,depressing,8.333333333333334,4
Singapore,male x 40-49,368,beautiful,7.083333333333334,4
Singapore,male x 40-49,102,live nearby,1.6666666666666667,4
Singapore,male x 40-49,322,live nearby,5.0,6
Singapore,male x 40-49,71,live nearby,4.166666666666667,4
Singapore,male x 40-49,398,live nearby,5.833333333333334,4
Singapore,male x 40-49,130,live nearby,2.916666666666667,4
Singapore,male x 40-49,178,cycle,3.6111111111111116,4
Singapore,male x 40-49,267,cycle,5.0,4
Singapore,male x 40-49,128,cycle,4.444444444444445,6
Singapore,male x 40-49,225,cycle,5.833333333333334,4
Singapore,male x 40-49,217,cycle,4.027777777777778,4
Singapore,male x 40-49,74,cycle,4.166666666666667,4
Singapore,male x 40-49,253,cycle,4.4444444444444455,4
Singapore,male x 40-49,42,walk,2.916666666666667,4
Singapore,male x 40-49,33,green,7.5,4
Singapore,female x 21-29,147,safe,3.8888888888888893,6
Singapore,female x 21-29,28,lively,0.8333333333333334,4
Singapore,female x 21-29,379,boring,3.3333333333333335,4
Singapore,female x 21-29,180,wealthy,4.0,5
Singapore,female x 21-29,185,depressing,7.083333333333334,4
Singapore,female x 21-29,155,depressing,5.416666666666667,4
Singapore,female x 21-29,17,depressing,5.0,4
Singapore,female x 21-29,210,beautiful,4.166666666666667,4
Singapore,female x 21-29,22,beautiful,4.166666666666667,4
Singapore,female x 21-29,3,live nearby,2.5,4
Singapore,female x 21-29,311,live nearby,5.833333333333334,4
Singapore,female x 21-29,215,cycle,3.055555555555556,4
Singapore,female x 21-29,93,cycle,6.666666666666667,5
Singapore,female x 21-29,336,cycle,7.777777777777777,4
Singapore,female x 21-29,373,cycle,5.333333333333334,5
Singapore,female x 21-29,164,walk,2.5,4
Singapore,female x 21-29,260,walk,5.833333333333334,4
Singapore,female x 21-29,51,walk,1.6666666666666667,4
Singapore,male x 30-39,173,boring,5.0,4
Singapore,male x 30-39,81,depressing,1.6666666666666667,4
Singapore,male x 30-39,90,beautiful,4.166666666666667,4
Singapore,male x 30-39,362,cycle,6.25,4
Singapore,male x 30-39,72,cycle,5.0,4
Singapore,male x 30-39,239,cycle,5.833333333333334,4
Singapore,female x Above 50,247,safe,4.166666666666667,4
Singapore,female x Above 50,24,safe,5.833333333333334,4
Singapore,female x Above 50,260,safe,5.333333333333334,5
Singapore,female x Above 50,23,safe,3.3333333333333335,4
Singapore,female x Above 50,85,safe,3.1666666666666665,5
Singapore,female x Above 50,266,safe,5.833333333333334,4
Singapore,female x Above 50,189,safe,5.333333333333334,5
Singapore,female x Above 50,365,safe,4.666666666666667,5
Singapore,female x Above 50,122,safe,3.6111111111111116,4
Singapore,female x Above 50,345,safe,7.083333333333334,4
Singapore,female x Above 50,275,safe,3.0555555555555554,4
Singapore,female x Above 50,340,safe,7.708333333333334,5
Singapore,female x Above 50,134,safe,3.3333333333333335,4
Singapore,female x Above 50,331,safe,4.166666666666667,4
Singapore,female x Above 50,109,safe,2.111111111111111,6
Singapore,female x Above 50,294,safe,1.6666666666666667,4
Singapore,female x Above 50,352,safe,4.166666666666667,4
Singapore,female x Above 50,146,safe,2.5,4
Singapore,female x Above 50,63,lively,7.333333333333334,5
Singapore,female x Above 50,200,lively,6.666666666666667,4
Singapore,female x Above 50,100,lively,2.0833333333333335,4
Singapore,female x Above 50,122,lively,4.333333333333333,5
Singapore,female x Above 50,269,lively,6.888888888888888,5
Singapore,female x Above 50,187,lively,5.0,5
Singapore,female x Above 50,119,lively,3.703703703703704,6
Singapore,female x Above 50,398,lively,4.444444444444445,4
Singapore,female x Above 50,375,lively,5.333333333333334,5
Singapore,female x Above 50,388,lively,7.5,4
Singapore,female x Above 50,237,lively,2.8888888888888893,4
Singapore,female x Above 50,88,lively,1.9444444444444446,4
Singapore,female x Above 50,174,lively,2.5,4
Singapore,female x Above 50,87,lively,5.0,4
Singapore,female x Above 50,323,lively,8.333333333333334,4
Singapore,female x Above 50,383,boring,2.5,4
Singapore,female x Above 50,350,boring,2.8333333333333335,5
Singapore,female x Above 50,305,boring,2.5,4
Singapore,female x Above 50,340,boring,2.1296296296296298,4
Singapore,female x Above 50,264,boring,5.833333333333334,4
Singapore,female x Above 50,198,boring,3.3333333333333335,4
Singapore,female x Above 50,306,boring,3.3333333333333335,5
Singapore,female x Above 50,221,boring,4.166666666666667,4
Singapore,female x Above 50,351,boring,4.166666666666667,5
Singapore,female x Above 50,60,wealthy,6.25,4
Singapore,female x Above 50,144,wealthy,6.666666666666667,4
Singapore,female x Above 50,49,wealthy,5.0,4
Singapore,female x Above 50,202,wealthy,2.916666666666667,4
Singapore,female x Above 50,269,wealthy,5.0,4
Singapore,female x Above 50,315,wealthy,3.75,4
Singapore,female x Above 50,110,wealthy,3.3333333333333335,4
Singapore,female x Above 50,322,wealthy,8.333333333333334,4
Singapore,female x Above 50,331,wealthy,6.25,4
Singapore,female x Above 50,259,wealthy,3.3333333333333335,4
Singapore,female x Above 50,91,depressing,6.666666666666667,4
Singapore,female x Above 50,260,depressing,7.083333333333334,4
Singapore,female x Above 50,93,depressing,4.0,5
Singapore,female x Above 50,245,depressing,2.5,4
Singapore,female x Above 50,345,depressing,5.0,4
Singapore,female x Above 50,315,depressing,6.416666666666667,5
Singapore,female x Above 50,137,depressing,6.611111111111112,5
Singapore,female x Above 50,222,depressing,3.3333333333333335,4
Singapore,female x Above 50,292,depressing,2.916666666666667,4
Singapore,female x Above 50,388,depressing,4.444444444444445,4
Singapore,female x Above 50,280,depressing,4.666666666666667,5
Singapore,female x Above 50,19,depressing,2.777777777777778,6
Singapore,female x Above 50,109,depressing,5.5277777777777795,5
Singapore,female x Above 50,201,depressing,4.0,6
Singapore,female x Above 50,89,depressing,7.444444444444445,5
Singapore,female x Above 50,83,depressing,5.166666666666667,5
Singapore,female x Above 50,248,beautiful,6.944444444444444,4
Singapore,female x Above 50,133,beautiful,4.166666666666667,4
Singapore,female x Above 50,226,beautiful,1.9444444444444446,4
Singapore,female x Above 50,279,beautiful,5.277777777777779,4
Singapore,female x Above 50,182,beautiful,7.083333333333334,4
Singapore,female x Above 50,256,beautiful,5.0,4
Singapore,female x Above 50,199,beautiful,4.166666666666667,4
Singapore,female x Above 50,5,beautiful,7.083333333333334,4
Singapore,female x Above 50,179,beautiful,6.0,5
Singapore,female x Above 50,114,beautiful,2.5,4
Singapore,female x Above 50,344,beautiful,5.555555555555555,4
Singapore,female x Above 50,247,live nearby,7.166666666666667,4
Singapore,female x Above 50,94,live nearby,2.0,5
Singapore,female x Above 50,136,live nearby,2.0833333333333335,5
Singapore,female x Above 50,77,live nearby,2.0833333333333335,4
Singapore,female x Above 50,62,live nearby,1.6666666666666667,4
Singapore,female x Above 50,202,live nearby,7.333333333333334,5
Singapore,female x Above 50,84,live nearby,3.3333333333333335,4
Singapore,female x Above 50,345,live nearby,6.5,4
Singapore,female x Above 50,154,live nearby,5.0,4
Singapore,female x Above 50,315,live nearby,6.666666666666667,5
Singapore,female x Above 50,227,live nearby,5.222222222222222,5
Singapore,female x Above 50,183,live nearby,3.3333333333333335,4
Singapore,female x Above 50,391,live nearby,5.833333333333334,4
Singapore,female x Above 50,201,live nearby,6.666666666666667,5
Singapore,female x Above 50,273,live nearby,4.250000000000001,5
Singapore,female x Above 50,259,live nearby,6.111111111111111,4
Singapore,female x Above 50,253,live nearby,4.0,5
Singapore,female x Above 50,308,live nearby,4.166666666666667,4
Singapore,female x Above 50,353,cycle,7.5,5
Singapore,female x Above 50,397,cycle,4.38888888888889,5
Singapore,female x Above 50,226,cycle,5.703703703703703,5
Singapore,female x Above 50,182,cycle,3.8888888888888893,6
Singapore,female x Above 50,232,cycle,5.277777777777778,6
Singapore,female x Above 50,376,cycle,3.3333333333333335,4
Singapore,female x Above 50,385,cycle,8.333333333333334,4
Singapore,female x Above 50,108,cycle,3.75,4
Singapore,female x Above 50,37,cycle,2.5,4
Singapore,female x Above 50,38,cycle,8.333333333333334,6
Singapore,female x Above 50,45,cycle,5.833333333333334,4
Singapore,female x Above 50,15,cycle,4.166666666666667,4
Singapore,female x Above 50,218,cycle,1.2222222222222223,5
Singapore,female x Above 50,67,cycle,5.666666666666667,5
Singapore,female x Above 50,74,cycle,4.666666666666667,5
Singapore,female x Above 50,21,cycle,3.3333333333333335,4
Singapore,female x Above 50,160,cycle,7.916666666666667,4
Singapore,female x Above 50,341,walk,8.944444444444445,4
Singapore,female x Above 50,248,walk,5.833333333333334,4
Singapore,female x Above 50,133,walk,6.777777777777778,5
Singapore,female x Above 50,85,walk,5.0,4
Singapore,female x Above 50,178,walk,6.0,4
Singapore,female x Above 50,62,walk,5.333333333333334,5
Singapore,female x Above 50,28,walk,4.166666666666667,4
Singapore,female x Above 50,383,walk,8.333333333333334,4
Singapore,female x Above 50,224,walk,2.5,4
Singapore,female x Above 50,232,walk,8.333333333333334,4
Singapore,female x Above 50,305,walk,6.074074074074074,5
Singapore,female x Above 50,198,walk,4.166666666666667,4
Singapore,female x Above 50,47,walk,2.6388888888888893,5
Singapore,female x Above 50,312,walk,3.75,4
Singapore,female x Above 50,306,walk,1.9166666666666665,4
Singapore,female x Above 50,193,walk,2.5,4
Singapore,female x Above 50,89,walk,4.666666666666667,5
Singapore,female x Above 50,118,walk,2.0833333333333335,4
Singapore,female x Above 50,358,walk,5.0,4
Singapore,female x Above 50,63,green,1.6666666666666667,4
Singapore,female x Above 50,182,green,6.666666666666667,4
Singapore,female x Above 50,172,green,4.166666666666667,4
Singapore,female x Above 50,70,green,4.583333333333334,4
Singapore,female x Above 50,95,green,7.037037037037037,4
Singapore,female x Above 50,71,green,1.6666666666666667,4
Singapore,female x Above 50,274,green,6.666666666666667,4
Singapore,female x Above 50,314,green,1.6666666666666667,4
Singapore,female x Above 50,199,green,5.833333333333334,4
Singapore,female x Above 50,5,green,8.333333333333334,4
Singapore,female x Above 50,171,green,5.833333333333334,4
Singapore,female x Above 50,387,green,4.166666666666667,4
Nigeria,male x 30-39,353,safe,6.388888888888888,4
Nigeria,male x 30-39,173,safe,8.333333333333334,4
Nigeria,male x 30-39,80,safe,4.166666666666667,4
Nigeria,male x 30-39,157,safe,5.0,4
Nigeria,male x 30-39,128,lively,2.5,4
Nigeria,male x 30-39,298,lively,4.166666666666667,4
Nigeria,male x 30-39,72,lively,1.25,4
Nigeria,male x 30-39,175,lively,3.3333333333333335,4
Nigeria,male x 30-39,376,boring,3.3333333333333335,4
Nigeria,male x 30-39,256,wealthy,4.444444444444445,4
Nigeria,male x 30-39,21,depressing,7.916666666666667,4
Nigeria,male x 30-39,270,depressing,4.166666666666667,4
Nigeria,male x 30-39,320,depressing,3.75,4
Nigeria,male x 30-39,199,depressing,4.0,5
Nigeria,male x 30-39,3,beautiful,4.166666666666667,4
Nigeria,male x 30-39,243,live nearby,3.3333333333333335,4
Nigeria,male x 30-39,319,live nearby,5.0,4
Nigeria,male x 30-39,126,live nearby,6.666666666666667,4
Nigeria,male x 30-39,176,live nearby,1.6666666666666667,4
Nigeria,male x 30-39,358,live nearby,2.5,4
Nigeria,male x 30-39,356,cycle,1.3333333333333335,4
Nigeria,male x 30-39,81,cycle,4.166666666666667,6
Nigeria,male x 30-39,147,cycle,5.833333333333334,4
Nigeria,male x 30-39,245,cycle,3.3333333333333335,5
Nigeria,male x 30-39,334,cycle,3.1666666666666665,4
Nigeria,male x 30-39,376,walk,5.0,4
Nigeria,male x 30-39,331,walk,2.2222222222222228,4
Nigeria,male x 30-39,269,walk,3.75,4
Nigeria,male x 30-39,200,walk,2.916666666666667,4
Nigeria,male x 30-39,278,green,7.777777777777777,4
Nigeria,male x 30-39,316,green,1.6666666666666667,4
Nigeria,male x 30-39,225,green,3.055555555555556,4
Nigeria,male x 21-29,285,safe,1.851851851851852,4
Nigeria,male x 21-29,145,safe,7.083333333333334,4
Nigeria,male x 21-29,249,safe,1.6666666666666667,4
Nigeria,male x 21-29,264,safe,3.611111111111111,4
Nigeria,male x 21-29,56,safe,4.166666666666667,4
Nigeria,male x 21-29,146,safe,5.0,4
Nigeria,male x 21-29,203,safe,6.666666666666667,4
Nigeria,male x 21-29,127,safe,5.0,6
Nigeria,male x 21-29,307,safe,8.333333333333334,4
Nigeria,male x 21-29,227,lively,3.6111111111111116,4
Nigeria,male x 21-29,20,lively,2.916666666666667,4
Nigeria,male x 21-29,54,lively,3.3333333333333335,5
Nigeria,male x 21-29,391,lively,5.833333333333334,4
Nigeria,male x 21-29,366,boring,1.6666666666666667,4
Nigeria,male x 21-29,229,boring,3.3333333333333335,4
Nigeria,male x 21-29,20,boring,8.083333333333334,4
Nigeria,male x 21-29,273,boring,5.0,4
Nigeria,male x 21-29,156,boring,4.166666666666667,4
Nigeria,male x 21-29,247,boring,4.166666666666667,4
Nigeria,male x 21-29,327,boring,2.5,4
Nigeria,male x 21-29,203,boring,2.3703703703703702,5
Nigeria,male x 21-29,295,wealthy,5.833333333333334,4
Nigeria,male x 21-29,210,wealthy,5.0,5
Nigeria,male x 21-29,159,wealthy,3.833333333333333,5
Nigeria,male x 21-29,127,wealthy,5.0,4
Nigeria,male x 21-29,52,wealthy,5.0,4
Nigeria,male x 21-29,35,depressing,4.166666666666667,4
Nigeria,male x 21-29,261,depressing,7.083333333333334,4
Nigeria,male x 21-29,156,depressing,2.5,4
Nigeria,male x 21-29,334,depressing,2.0,5
Nigeria,male x 21-29,169,depressing,4.0476190476190474,7
Nigeria,male x 21-29,127,depressing,2.5,4
Nigeria,male x 21-29,124,beautiful,3.3333333333333335,4
Nigeria,male x 21-29,295,live nearby,5.0,4
Nigeria,male x 21-29,131,live nearby,5.0,4
Nigeria,male x 21-29,262,live nearby,6.388888888888888,4
Nigeria,male x 21-29,54,live nearby,5.0,4
Nigeria,male x 21-29,197,live nearby,8.044444444444444,5
Nigeria,male x 21-29,5,live nearby,5.833333333333334,4
Nigeria,male x 21-29,392,live nearby,7.5,4
Nigeria,male x 21-29,145,live nearby,3.8888888888888893,6
Nigeria,male x 21-29,159,live nearby,4.666666666666667,5
Nigeria,male x 21-29,310,live nearby,4.537037037037037,4
Nigeria,male x 21-29,288,live nearby,5.333333333333333,5
Nigeria,male x 21-29,175,cycle,6.0,5
Nigeria,male x 21-29,276,cycle,2.5,4
Nigeria,male x 21-29,55,cycle,5.0,4
Nigeria,male x 21-29,15,cycle,4.333333333333334,5
Nigeria,male x 21-29,83,cycle,5.0,4
Nigeria,male x 21-29,62,cycle,3.6111111111111116,4
Nigeria,male x 21-29,121,cycle,2.5,4
Nigeria,male x 21-29,97,cycle,5.555555555555555,6
Nigeria,male x 21-29,246,cycle,2.916666666666667,4
Nigeria,male x 21-29,217,cycle,5.0,4
Nigeria,male x 21-29,363,cycle,4.722222222222222,4
Nigeria,male x 21-29,148,cycle,2.5,4
Nigeria,male x 21-29,52,cycle,5.0,4
Nigeria,male x 21-29,195,walk,5.833333333333334,4
Nigeria,male x 21-29,47,walk,5.0,4
Nigeria,male x 21-29,366,green,5.277777777777778,4
Nigeria,male x 21-29,10,green,1.203703703703704,4
Nigeria,male x 21-29,264,green,1.7592592592592597,4
Nigeria,male x 21-29,317,green,5.0,4
Nigeria,female x 40-49,41,safe,6.666666666666667,4
Nigeria,female x 40-49,124,safe,3.4722222222222228,4
Nigeria,female x 40-49,390,safe,5.666666666666667,5
Nigeria,female x 40-49,202,lively,5.833333333333334,4
Nigeria,female x 40-49,24,lively,5.0,4
Nigeria,female x 40-49,390,lively,7.083333333333334,4
Nigeria,female x 40-49,77,boring,1.25,4
Nigeria,female x 40-49,114,wealthy,3.3333333333333335,4
Nigeria,female x 40-49,61,wealthy,5.0,4
Nigeria,female x 40-49,56,depressing,5.333333333333333,5
Nigeria,female x 40-49,271,depressing,3.3333333333333335,4
Nigeria,female x 40-49,238,depressing,5.333333333333334,5
Nigeria,female x 40-49,207,beautiful,6.666666666666667,4
Nigeria,female x 40-49,173,beautiful,2.5,4
Nigeria,female x 40-49,180,live nearby,4.166666666666667,4
Nigeria,female x 40-49,69,live nearby,0.8333333333333334,4
Nigeria,female x 40-49,318,live nearby,4.166666666666667,4
Nigeria,female x 40-49,63,cycle,2.0833333333333335,4
Nigeria,female x 40-49,114,cycle,4.333333333333334,5
Nigeria,female x 40-49,11,cycle,5.833333333333334,4
Nigeria,female x 40-49,234,cycle,2.5,4
Nigeria,female x 40-49,83,cycle,5.833333333333334,4
Nigeria,female x 40-49,298,cycle,4.833333333333333,4
Nigeria,female x 40-49,208,cycle,2.2500000000000004,5
Nigeria,female x 40-49,11,green,1.9444444444444446,4
Nigeria,female x 30-39,273,safe,5.277777777777779,6
Nigeria,female x 30-39,155,safe,4.444444444444445,6
Nigeria,female x 30-39,305,safe,5.833333333333334,4
Nigeria,female x 30-39,51,safe,5.833333333333334,4
Nigeria,female x 30-39,383,safe,7.5,4
Nigeria,female x 30-39,30,lively,3.3333333333333335,4
Nigeria,female x 30-39,103,lively,7.083333333333334,4
Nigeria,female x 30-39,273,boring,3.7777777777777777,5
Nigeria,female x 30-39,30,boring,2.0833333333333335,4
Nigeria,female x 30-39,206,boring,5.0,4
Nigeria,female x 30-39,381,boring,5.833333333333334,4
Nigeria,female x 30-39,223,boring,5.0,4
Nigeria,female x 30-39,221,wealthy,5.0,4
Nigeria,female x 30-39,248,wealthy,5.833333333333334,4
Nigeria,female x 30-39,362,wealthy,7.916666666666667,4
Nigeria,female x 30-39,48,depressing,0.8333333333333334,4
Nigeria,female x 30-39,43,depressing,5.0,4
Nigeria,female x 30-39,222,depressing,6.666666666666667,4
Nigeria,female x 30-39,129,beautiful,0.8333333333333334,4
Nigeria,female x 30-39,209,beautiful,5.0,4
Nigeria,female x 30-39,178,beautiful,6.0,5
Nigeria,female x 30-39,76,beautiful,4.166666666666667,4
Nigeria,female x 30-39,229,beautiful,5.833333333333334,4
Nigeria,female x 30-39,249,beautiful,7.083333333333334,4
Nigeria,female x 30-39,330,live nearby,8.333333333333334,4
Nigeria,female x 30-39,103,live nearby,4.583333333333334,4
Nigeria,female x 30-39,119,live nearby,1.9444444444444446,4
Nigeria,female x 30-39,362,live nearby,5.833333333333334,4
Nigeria,female x 30-39,174,live nearby,4.166666666666667,4
Nigeria,female x 30-39,293,live nearby,4.666666666666667,5
Nigeria,female x 30-39,152,live nearby,2.5,4
Nigeria,female x 30-39,347,cycle,2.916666666666667,4
Nigeria,female x 30-39,37,cycle,4.166666666666667,4
Nigeria,female x 30-39,71,cycle,3.3333333333333335,4
Nigeria,female x 30-39,385,cycle,3.8888888888888893,4
Nigeria,female x 30-39,221,cycle,4.777777777777778,5
Nigeria,female x 30-39,279,cycle,5.0,6
Nigeria,female x 30-39,188,cycle,4.0,5
Nigeria,female x 30-39,92,cycle,6.666666666666667,4
Nigeria,female x 30-39,17,walk,7.5,4
Nigeria,female x 30-39,76,walk,4.166666666666667,4
Nigeria,female x 30-39,150,walk,5.833333333333334,4
Nigeria,female x 30-39,292,green,4.166666666666667,4
Nigeria,female x 30-39,308,green,3.3333333333333335,4
Nigeria,female x 30-39,129,green,4.166666666666667,4
Nigeria,female x 30-39,289,green,7.5,4
Nigeria,male x 40-49,193,depressing,2.5,4
Nigeria,male x 40-49,139,cycle,5.0,4
Nigeria,male x 40-49,253,cycle,5.833333333333334,4
Nigeria,male x Above 50,248,safe,5.833333333333334,4
Nigeria,male x Above 50,64,safe,2.0833333333333335,4
Nigeria,male x Above 50,53,safe,2.0833333333333335,4
Nigeria,male x Above 50,9,safe,3.3333333333333335,4
Nigeria,male x Above 50,287,lively,3.3333333333333335,4
Nigeria,male x Above 50,295,lively,4.166666666666667,4
Nigeria,male x Above 50,315,lively,4.166666666666667,4
Nigeria,male x Above 50,129,lively,1.6666666666666667,4
Nigeria,male x Above 50,167,boring,5.833333333333334,4
Nigeria,male x Above 50,22,boring,3.3333333333333335,4
Nigeria,male x Above 50,292,wealthy,4.4444444444444455,4
Nigeria,male x Above 50,3,depressing,1.6666666666666667,5
Nigeria,male x Above 50,170,depressing,6.666666666666667,4
Nigeria,male x Above 50,31,live nearby,5.370370370370371,4
Nigeria,male x Above 50,336,live nearby,5.0,4
Nigeria,male x Above 50,170,live nearby,3.3333333333333335,4
Nigeria,male x Above 50,61,cycle,4.166666666666667,4
Nigeria,male x Above 50,24,cycle,5.138888888888888,4
Nigeria,male x Above 50,377,cycle,2.0833333333333335,4
Nigeria,male x Above 50,76,walk,5.0,4
Nigeria,male x Above 50,315,walk,4.0,5
Nigeria,male x Above 50,251,green,3.611111111111111,4
Nigeria,male x Above 50,359,green,2.5,4
Nigeria,female x Above 50,59,safe,7.083333333333334,4
Nigeria,female x Above 50,289,safe,5.0,4
Nigeria,female x Above 50,180,wealthy,2.5,4
Nigeria,female x Above 50,35,depressing,7.777777777777777,5
Nigeria,female x Above 50,186,depressing,5.0,4
Nigeria,female x Above 50,142,beautiful,5.0,4
Nigeria,female x Above 50,380,live nearby,5.0,4
Nigeria,female x Above 50,158,live nearby,5.111111111111111,5
Nigeria,female x Above 50,208,live nearby,3.3333333333333335,4
Nigeria,female x Above 50,80,live nearby,4.166666666666667,4
Nigeria,female x Above 50,196,cycle,3.3333333333333335,4
Nigeria,female x Above 50,64,walk,5.833333333333334,4
Nigeria,female x Above 50,26,walk,7.083333333333334,4
Nigeria,female x 21-29,267,safe,2.916666666666667,4
Nigeria,female x 21-29,375,wealthy,5.833333333333334,4
Nigeria,female x 21-29,155,depressing,2.5,4
Nigeria,female x 21-29,347,depressing,3.3333333333333335,4
Nigeria,female x 21-29,352,depressing,4.166666666666667,4
Nigeria,female x 21-29,172,depressing,6.388888888888888,4
Nigeria,female x 21-29,313,live nearby,4.166666666666667,4
Nigeria,female x 21-29,50,live nearby,4.166666666666667,4
Nigeria,female x 21-29,48,live nearby,4.166666666666667,4
Nigeria,female x 21-29,179,live nearby,2.5,4
Nigeria,female x 21-29,168,cycle,3.3333333333333335,4
Nigeria,female x 21-29,363,cycle,2.666666666666667,5
Nigeria,female x 21-29,266,cycle,4.166666666666667,4
Nigeria,female x 21-29,58,cycle,4.166666666666667,4
Nigeria,female x 21-29,95,green,7.083333333333334,4
USA,male x Above 50,43,safe,3.8888888888888893,6
USA,male x Above 50,333,safe,8.333333333333334,4
USA,male x Above 50,308,safe,4.777777777777778,4
USA,male x Above 50,73,safe,4.666666666666667,5
USA,male x Above 50,68,safe,3.4166666666666674,5
USA,male x Above 50,218,safe,0.8333333333333334,4
USA,male x Above 50,100,safe,2.777777777777778,4
USA,male x Above 50,165,safe,5.333333333333334,5
USA,male x Above 50,175,safe,6.777777777777778,5
USA,male x Above 50,271,safe,5.833333333333334,4
USA,male x Above 50,120,safe,3.4259259259259265,4
USA,male x Above 50,140,safe,4.166666666666667,4
USA,male x Above 50,222,lively,7.5,5
USA,male x Above 50,362,lively,7.777777777777777,4
USA,male x Above 50,187,lively,5.0,4
USA,male x Above 50,8,lively,4.000000000000001,5
USA,male x Above 50,228,lively,3.75,4
USA,male x Above 50,97,lively,7.222222222222222,4
USA,male x Above 50,104,lively,5.0,4
USA,male x Above 50,357,lively,7.777777777777777,4
USA,male x Above 50,338,lively,5.0,4
USA,male x Above 50,43,boring,2.5,4
USA,male x Above 50,42,boring,2.0833333333333335,4
USA,male x Above 50,124,boring,8.055555555555555,4
USA,male x Above 50,94,boring,5.555555555555556,4
USA,male x Above 50,110,boring,5.333333333333334,5
USA,male x Above 50,231,boring,1.9444444444444446,4
USA,male x Above 50,21,wealthy,5.5,5
USA,male x Above 50,187,wealthy,5.0,4
USA,male x Above 50,42,wealthy,1.8055555555555558,4
USA,male x Above 50,392,wealthy,5.0,4
USA,male x Above 50,157,wealthy,3.3333333333333335,4
USA,male x Above 50,344,wealthy,4.166666666666667,4
USA,male x Above 50,198,depressing,5.833333333333334,6
USA,male x Above 50,326,depressing,3.3333333333333335,4
USA,male x Above 50,267,depressing,4.166666666666667,4
USA,male x Above 50,263,depressing,4.166666666666667,4
USA,male x Above 50,359,depressing,2.666666666666667,5
USA,male x Above 50,228,depressing,4.166666666666667,4
USA,male x Above 50,52,depressing,7.083333333333334,4
USA,male x Above 50,278,depressing,2.5,4
USA,male x Above 50,133,depressing,4.666666666666667,5
USA,male x Above 50,368,depressing,2.666666666666667,5
USA,male x Above 50,398,depressing,5.0,4
USA,male x Above 50,81,depressing,5.333333333333334,5
USA,male x Above 50,257,depressing,3.3333333333333335,4
USA,male x Above 50,82,depressing,10.0,4
USA,male x Above 50,20,beautiful,1.6666666666666667,4
USA,male x Above 50,73,beautiful,3.3333333333333335,4
USA,male x Above 50,41,beautiful,8.333333333333334,4
USA,male x Above 50,33,beautiful,3.3333333333333335,4
USA,male x Above 50,354,beautiful,5.0,6
USA,male x Above 50,49,beautiful,5.0,4
USA,male x Above 50,12,beautiful,5.0,4
USA,male x Above 50,297,beautiful,3.611111111111111,6
USA,male x Above 50,80,beautiful,4.166666666666667,4
USA,male x Above 50,344,beautiful,2.5,4
USA,male x Above 50,223,beautiful,2.5,4
USA,male x Above 50,387,beautiful,2.5,4
USA,male x Above 50,11,beautiful,2.5,4
USA,male x Above 50,245,beautiful,4.166666666666667,4
USA,male x Above 50,305,beautiful,4.166666666666667,4
USA,male x Above 50,99,beautiful,4.166666666666667,4
USA,male x Above 50,200,beautiful,5.0,4
USA,male x Above 50,390,live nearby,5.0,4
USA,male x Above 50,44,live nearby,5.833333333333334,4
USA,male x Above 50,289,live nearby,2.5,4
USA,male x Above 50,2,live nearby,6.203703703703704,4
USA,male x Above 50,322,live nearby,6.507936507936509,7
USA,male x Above 50,363,live nearby,9.523809523809524,4
USA,male x Above 50,89,live nearby,2.5,4
USA,male x Above 50,202,live nearby,4.722222222222222,4
USA,male x Above 50,38,live nearby,5.833333333333334,4
USA,male x Above 50,120,live nearby,2.166666666666667,4
USA,male x Above 50,239,live nearby,3.3333333333333335,4
USA,male x Above 50,67,live nearby,4.555555555555556,5
USA,male x Above 50,276,live nearby,5.416666666666667,4
USA,male x Above 50,95,live nearby,4.916666666666667,5
USA,male x Above 50,28,cycle,5.666666666666667,6
USA,male x Above 50,221,cycle,5.833333333333334,6
USA,male x Above 50,183,cycle,5.888888888888889,5
USA,male x Above 50,187,cycle,4.4444444444444455,4
USA,male x Above 50,17,cycle,2.666666666666667,5
USA,male x Above 50,263,cycle,5.555555555555555,6
USA,male x Above 50,373,cycle,8.333333333333334,4
USA,male x Above 50,36,cycle,2.777777777777778,5
USA,male x Above 50,108,cycle,2.666666666666667,5
USA,male x Above 50,167,cycle,1.0000000000000002,4
USA,male x Above 50,388,cycle,5.984126984126984,7
USA,male x Above 50,341,cycle,4.037037037037037,5
USA,male x Above 50,332,cycle,5.555555555555555,4
USA,male x Above 50,130,cycle,10.0,4
USA,male x Above 50,184,cycle,3.3333333333333335,7
USA,male x Above 50,313,cycle,5.0,5
USA,male x Above 50,268,cycle,3.6458333333333335,8
USA,male x Above 50,213,cycle,2.5,4
USA,male x Above 50,62,walk,2.916666666666667,5
USA,male x Above 50,20,walk,1.527777777777778,4
