country,gender_age_group_ahi_3_remapped,Image,Question,Score,Num_comparisons
All,male x Above 50 x bottom,150,cycle,4.666666666666667,5
All,male x Above 50 x bottom,12,cycle,5.0,4
All,male x Above 50 x bottom,256,cycle,4.722222222222222,4
All,male x Above 50 x bottom,187,cycle,5.916666666666667,5
All,male x Above 50 x bottom,326,cycle,7.916666666666667,4
All,male x Above 50 x bottom,242,cycle,4.166666666666667,4
All,male x Above 50 x bottom,36,cycle,6.0,5
All,male x Above 50 x bottom,221,cycle,6.5,5
All,male x Above 50 x bottom,87,cycle,3.8518518518518525,5
All,male x Above 50 x bottom,348,cycle,6.277777777777778,4
All,male x Above 50 x bottom,271,cycle,7.708333333333334,4
All,male x Above 50 x bottom,314,cycle,5.833333333333334,4
All,male x Above 50 x bottom,110,cycle,1.6666666666666667,4
All,male x Above 50 x bottom,169,cycle,7.916666666666667,4
All,male x Above 50 x bottom,227,cycle,1.851851851851852,5
All,male x Above 50 x bottom,378,cycle,6.666666666666667,4
All,male x Above 50 x bottom,315,cycle,5.833333333333334,4
All,male x Above 50 x bottom,161,cycle,8.333333333333334,6
All,male x Above 50 x bottom,210,cycle,4.444444444444445,6
All,male x Above 50 x bottom,184,cycle,7.916666666666667,4
All,male x Above 50 x bottom,370,cycle,5.0,6
All,male x Above 50 x bottom,394,cycle,7.314814814814816,4
All,male x Above 50 x bottom,122,cycle,1.6666666666666667,4
All,male x Above 50 x bottom,62,cycle,5.0,6
All,male x Above 50 x bottom,305,cycle,0.0,4
All,male x Above 50 x bottom,125,cycle,3.6772486772486777,7
All,male x Above 50 x bottom,134,walk,2.916666666666667,4
All,male x Above 50 x bottom,255,walk,6.666666666666667,4
All,male x Above 50 x bottom,201,walk,6.444444444444445,5
All,male x Above 50 x bottom,6,walk,5.0,4
All,male x Above 50 x bottom,347,walk,5.0,4
All,male x Above 50 x bottom,260,walk,2.1296296296296298,4
All,male x Above 50 x bottom,131,walk,8.444444444444445,5
All,male x Above 50 x bottom,356,walk,7.361111111111111,4
All,male x Above 50 x bottom,61,walk,6.666666666666667,4
All,male x Above 50 x bottom,346,walk,7.916666666666667,4
All,male x Above 50 x bottom,301,walk,6.666666666666667,5
All,male x Above 50 x bottom,244,walk,5.333333333333334,5
All,male x Above 50 x bottom,62,walk,4.166666666666667,4
All,male x Above 50 x bottom,23,walk,3.7222222222222223,4
All,male x Above 50 x bottom,400,walk,7.083333333333334,4
All,male x Above 50 x bottom,374,green,4.166666666666667,4
All,male x Above 50 x bottom,39,green,3.3333333333333335,4
All,male x Above 50 x bottom,318,green,4.666666666666667,5
All,male x Above 50 x bottom,189,green,4.722222222222222,4
All,male x Above 50 x bottom,362,green,5.0,4
All,male x Above 50 x bottom,349,green,2.5,5
All,male x Above 50 x bottom,382,green,3.3333333333333335,4
All,male x Above 50 x bottom,98,green,5.0,4
All,male x Above 50 x bottom,57,green,5.555555555555555,6
All,male x Above 50 x bottom,233,green,5.0,4
All,male x Above 50 x bottom,142,green,4.722222222222222,4
All,male x Above 50 x bottom,65,green,0.0,4
All,male x Above 50 x bottom,354,green,4.777777777777778,5
All,male x Above 50 x bottom,400,green,3.75,4
All,male x Above 50 x bottom,282,green,4.000000000000001,5
All,female x Above 50 x bottom,156,safe,5.0396825396825395,7
All,female x Above 50 x bottom,348,safe,4.4444444444444455,5
All,female x Above 50 x bottom,292,safe,6.388888888888888,4
All,female x Above 50 x bottom,313,safe,7.083333333333334,4
All,female x Above 50 x bottom,369,safe,4.166666666666667,4
All,female x Above 50 x bottom,350,safe,5.833333333333334,4
All,female x Above 50 x bottom,64,safe,1.6666666666666667,4
All,female x Above 50 x bottom,212,safe,4.4444444444444455,6
All,female x Above 50 x bottom,214,safe,7.333333333333334,5
All,female x Above 50 x bottom,35,safe,3.3333333333333335,7
All,female x Above 50 x bottom,75,safe,5.555555555555555,4
All,female x Above 50 x bottom,29,safe,3.1481481481481484,6
All,female x Above 50 x bottom,213,safe,7.592592592592593,4
All,female x Above 50 x bottom,70,safe,4.444444444444445,4
All,female x Above 50 x bottom,276,safe,3.261904761904762,7
All,female x Above 50 x bottom,351,safe,6.666666666666667,4
All,female x Above 50 x bottom,99,safe,2.5,4
All,female x Above 50 x bottom,84,safe,8.430555555555557,4
All,female x Above 50 x bottom,259,safe,3.8888888888888884,4
All,female x Above 50 x bottom,261,safe,5.277777777777778,4
All,female x Above 50 x bottom,112,safe,10.0,4
All,female x Above 50 x bottom,125,safe,2.5,4
All,female x Above 50 x bottom,153,safe,5.666666666666667,4
All,female x Above 50 x bottom,85,safe,3.5119047619047623,7
All,female x Above 50 x bottom,271,safe,5.222222222222222,5
All,female x Above 50 x bottom,28,safe,3.666666666666667,5
All,female x Above 50 x bottom,40,safe,5.0,4
All,female x Above 50 x bottom,299,safe,2.5,4
All,female x Above 50 x bottom,81,safe,7.592592592592593,4
All,female x Above 50 x bottom,30,safe,3.3333333333333335,4
All,female x Above 50 x bottom,17,safe,2.5925925925925926,6
All,female x Above 50 x bottom,218,safe,4.583333333333334,4
All,female x Above 50 x bottom,287,safe,4.555555555555556,5
All,female x Above 50 x bottom,187,safe,5.555555555555555,4
All,female x Above 50 x bottom,138,safe,3.3333333333333335,4
All,female x Above 50 x bottom,65,safe,2.0833333333333335,5
All,female x Above 50 x bottom,362,safe,5.0,4
All,female x Above 50 x bottom,315,safe,3.2592592592592595,5
All,female x Above 50 x bottom,80,safe,4.166666666666667,4
All,female x Above 50 x bottom,166,safe,4.722222222222222,4
All,female x Above 50 x bottom,22,safe,1.3888888888888893,4
All,female x Above 50 x bottom,142,safe,2.666666666666667,5
All,female x Above 50 x bottom,322,safe,1.25,4
All,female x Above 50 x bottom,9,safe,6.666666666666667,4
All,female x Above 50 x bottom,266,safe,1.6666666666666667,5
All,female x Above 50 x bottom,60,safe,1.6666666666666667,4
All,female x Above 50 x bottom,69,safe,7.916666666666667,4
All,female x Above 50 x bottom,285,safe,3.6111111111111116,4
All,female x Above 50 x bottom,55,safe,3.75,4
All,female x Above 50 x bottom,111,safe,1.9444444444444446,8
All,female x Above 50 x bottom,294,safe,3.75,4
All,female x Above 50 x bottom,288,lively,4.722222222222222,4
All,female x Above 50 x bottom,144,lively,1.527777777777778,4
All,female x Above 50 x bottom,369,lively,8.333333333333334,4
All,female x Above 50 x bottom,350,lively,4.666666666666667,5
All,female x Above 50 x bottom,293,lively,5.472222222222222,5
All,female x Above 50 x bottom,52,lively,6.666666666666667,4
All,female x Above 50 x bottom,225,lively,5.527777777777778,10
All,female x Above 50 x bottom,53,lively,4.722222222222222,4
All,female x Above 50 x bottom,72,lively,2.9583333333333335,4
All,female x Above 50 x bottom,259,lively,6.666666666666667,4
All,female x Above 50 x bottom,125,lively,3.3333333333333335,4
All,female x Above 50 x bottom,149,lively,1.851851851851852,4
All,female x Above 50 x bottom,370,lively,4.500000000000001,4
All,female x Above 50 x bottom,158,lively,4.166666666666667,4
All,female x Above 50 x bottom,283,lively,5.333333333333334,4
All,female x Above 50 x bottom,264,lively,2.5,4
All,female x Above 50 x bottom,256,lively,2.5,4
All,female x Above 50 x bottom,323,lively,8.333333333333334,4
All,female x Above 50 x bottom,134,lively,4.407407407407407,5
All,female x Above 50 x bottom,290,lively,7.777777777777777,4
All,female x Above 50 x bottom,32,lively,4.166666666666667,4
All,female x Above 50 x bottom,155,lively,3.75,4
All,female x Above 50 x bottom,391,lively,4.166666666666667,4
All,female x Above 50 x bottom,229,lively,3.3333333333333335,5
All,female x Above 50 x bottom,187,lively,4.166666666666667,4
All,female x Above 50 x bottom,375,lively,6.666666666666667,4
All,female x Above 50 x bottom,192,lively,4.166666666666667,4
All,female x Above 50 x bottom,5,lively,2.0833333333333335,4
All,female x Above 50 x bottom,362,lively,7.037037037037037,6
All,female x Above 50 x bottom,234,lively,4.166666666666667,4
All,female x Above 50 x bottom,119,lively,3.3333333333333335,4
All,female x Above 50 x bottom,161,lively,6.666666666666667,4
All,female x Above 50 x bottom,394,lively,6.222222222222223,5
All,female x Above 50 x bottom,94,lively,4.166666666666667,4
All,female x Above 50 x bottom,100,lively,2.5,5
All,female x Above 50 x bottom,14,lively,5.0,4
All,female x Above 50 x bottom,111,lively,4.166666666666667,4
All,female x Above 50 x bottom,164,lively,5.555555555555556,4
All,female x Above 50 x bottom,103,boring,6.666666666666667,4
All,female x Above 50 x bottom,279,boring,3.125,4
All,female x Above 50 x bottom,305,boring,5.0,4
All,female x Above 50 x bottom,369,boring,4.777777777777778,4
All,female x Above 50 x bottom,140,boring,6.666666666666667,4
All,female x Above 50 x bottom,350,boring,4.333333333333334,5
All,female x Above 50 x bottom,367,boring,3.3333333333333335,7
All,female x Above 50 x bottom,172,boring,5.833333333333334,4
All,female x Above 50 x bottom,135,boring,2.1957671957671963,7
All,female x Above 50 x bottom,296,boring,4.722222222222222,4
All,female x Above 50 x bottom,63,boring,5.083333333333333,5
All,female x Above 50 x bottom,222,boring,4.250000000000001,5
All,female x Above 50 x bottom,53,boring,5.833333333333334,4
All,female x Above 50 x bottom,351,boring,5.0,4
All,female x Above 50 x bottom,300,boring,5.555555555555555,4
All,female x Above 50 x bottom,184,boring,4.0,5
All,female x Above 50 x bottom,93,boring,5.0,4
All,female x Above 50 x bottom,251,boring,4.166666666666667,4
All,female x Above 50 x bottom,117,boring,2.5,4
All,female x Above 50 x bottom,112,boring,2.0000000000000004,5
All,female x Above 50 x bottom,149,boring,9.166666666666668,5
All,female x Above 50 x bottom,359,boring,4.666666666666667,5
All,female x Above 50 x bottom,28,boring,6.666666666666667,4
All,female x Above 50 x bottom,167,boring,7.037037037037037,4
All,female x Above 50 x bottom,136,boring,7.916666666666667,4
All,female x Above 50 x bottom,256,boring,1.8888888888888888,5
All,female x Above 50 x bottom,17,boring,4.4444444444444455,6
All,female x Above 50 x bottom,282,boring,5.0,4
All,female x Above 50 x bottom,114,boring,3.3333333333333335,4
All,female x Above 50 x bottom,238,boring,7.222222222222222,4
All,female x Above 50 x bottom,66,boring,2.0833333333333335,4
All,female x Above 50 x bottom,27,boring,5.833333333333334,4
All,female x Above 50 x bottom,360,boring,1.2962962962962963,6
All,female x Above 50 x bottom,373,boring,1.6666666666666667,6
All,female x Above 50 x bottom,185,boring,5.277777777777778,4
All,female x Above 50 x bottom,9,boring,1.6666666666666667,4
All,female x Above 50 x bottom,96,boring,6.777777777777778,5
All,female x Above 50 x bottom,147,boring,7.083333333333334,4
All,female x Above 50 x bottom,267,boring,7.416666666666667,4
All,female x Above 50 x bottom,160,boring,6.666666666666667,4
All,female x Above 50 x bottom,34,boring,6.111111111111111,6
All,female x Above 50 x bottom,14,boring,5.0,4
All,female x Above 50 x bottom,121,boring,5.703703703703703,5
All,female x Above 50 x bottom,329,wealthy,5.666666666666668,5
All,female x Above 50 x bottom,169,wealthy,4.444444444444445,4
All,female x Above 50 x bottom,357,wealthy,5.0,4
All,female x Above 50 x bottom,141,wealthy,4.277777777777778,5
All,female x Above 50 x bottom,157,wealthy,4.021164021164021,7
All,female x Above 50 x bottom,196,wealthy,6.625,5
All,female x Above 50 x bottom,272,wealthy,5.555555555555556,4
All,female x Above 50 x bottom,70,wealthy,0.8333333333333334,4
All,female x Above 50 x bottom,53,wealthy,2.0833333333333335,4
All,female x Above 50 x bottom,72,wealthy,2.0000000000000004,5
All,female x Above 50 x bottom,33,wealthy,5.555555555555555,4
All,female x Above 50 x bottom,15,wealthy,4.333333333333334,5
All,female x Above 50 x bottom,370,wealthy,6.481481481481482,4
All,female x Above 50 x bottom,110,wealthy,4.166666666666667,4
All,female x Above 50 x bottom,270,wealthy,5.5,4
All,female x Above 50 x bottom,302,wealthy,4.0,5
All,female x Above 50 x bottom,115,wealthy,5.0,4
All,female x Above 50 x bottom,18,wealthy,3.3333333333333335,5
All,female x Above 50 x bottom,129,wealthy,5.333333333333333,5
All,female x Above 50 x bottom,256,wealthy,1.6666666666666667,4
All,female x Above 50 x bottom,277,wealthy,4.166666666666667,5
All,female x Above 50 x bottom,378,wealthy,3.3333333333333335,5
All,female x Above 50 x bottom,268,wealthy,6.666666666666667,4
All,female x Above 50 x bottom,319,wealthy,5.333333333333333,5
All,female x Above 50 x bottom,287,wealthy,5.111111111111111,5
All,female x Above 50 x bottom,379,wealthy,3.3333333333333335,4
All,female x Above 50 x bottom,331,wealthy,6.25,4
All,female x Above 50 x bottom,92,wealthy,3.444444444444444,5
All,female x Above 50 x bottom,269,wealthy,5.0,4
All,female x Above 50 x bottom,62,wealthy,3.0,4
All,female x Above 50 x bottom,27,wealthy,5.4259259259259265,4
All,female x Above 50 x bottom,273,wealthy,8.166666666666668,5
All,female x Above 50 x bottom,186,wealthy,4.166666666666667,4
All,female x Above 50 x bottom,192,wealthy,7.083333333333334,4
All,female x Above 50 x bottom,90,wealthy,7.777777777777779,5
All,female x Above 50 x bottom,362,wealthy,5.277777777777779,4
All,female x Above 50 x bottom,104,wealthy,2.2222222222222223,6
All,female x Above 50 x bottom,96,wealthy,4.166666666666667,4
All,female x Above 50 x bottom,205,wealthy,2.5,4
All,female x Above 50 x bottom,190,wealthy,3.2222222222222228,5
All,female x Above 50 x bottom,60,wealthy,7.083333333333334,4
All,female x Above 50 x bottom,144,depressing,6.666666666666667,5
All,female x Above 50 x bottom,103,depressing,7.777777777777777,4
All,female x Above 50 x bottom,169,depressing,6.25,4
All,female x Above 50 x bottom,348,depressing,5.333333333333334,4
All,female x Above 50 x bottom,357,depressing,5.833333333333334,4
All,female x Above 50 x bottom,157,depressing,4.166666666666667,4
All,female x Above 50 x bottom,292,depressing,3.7777777777777777,5
All,female x Above 50 x bottom,369,depressing,5.0,4
All,female x Above 50 x bottom,140,depressing,7.546296296296297,7
All,female x Above 50 x bottom,35,depressing,7.5,5
All,female x Above 50 x bottom,172,depressing,7.361111111111112,5
All,female x Above 50 x bottom,257,depressing,1.6666666666666667,4
All,female x Above 50 x bottom,70,depressing,5.277777777777779,6
All,female x Above 50 x bottom,132,depressing,2.777777777777778,4
All,female x Above 50 x bottom,351,depressing,1.6666666666666667,4
All,female x Above 50 x bottom,184,depressing,6.666666666666667,6
All,female x Above 50 x bottom,93,depressing,4.652777777777779,8
All,female x Above 50 x bottom,291,depressing,1.6666666666666667,4
All,female x Above 50 x bottom,280,depressing,3.3333333333333335,5
All,female x Above 50 x bottom,259,depressing,5.833333333333334,4
All,female x Above 50 x bottom,125,depressing,4.555555555555556,5
All,female x Above 50 x bottom,204,depressing,2.666666666666667,5
All,female x Above 50 x bottom,49,depressing,1.6666666666666667,5
All,female x Above 50 x bottom,321,depressing,3.7777777777777777,5
All,female x Above 50 x bottom,57,depressing,1.9444444444444446,4
All,female x Above 50 x bottom,18,depressing,8.148148148148149,4
All,female x Above 50 x bottom,146,depressing,3.3333333333333335,4
All,female x Above 50 x bottom,256,depressing,5.0,4
All,female x Above 50 x bottom,137,depressing,5.500000000000001,5
All,female x Above 50 x bottom,319,depressing,5.222222222222222,5
All,female x Above 50 x bottom,203,depressing,4.444444444444445,4
All,female x Above 50 x bottom,97,depressing,6.666666666666667,5
All,female x Above 50 x bottom,389,depressing,3.3333333333333335,4
All,female x Above 50 x bottom,381,depressing,4.0,5
All,female x Above 50 x bottom,89,depressing,8.518518518518519,4
All,female x Above 50 x bottom,396,depressing,6.944444444444444,4
All,female x Above 50 x bottom,391,depressing,3.833333333333333,4
All,female x Above 50 x bottom,229,depressing,5.833333333333334,4
All,female x Above 50 x bottom,178,depressing,7.083333333333334,4
All,female x Above 50 x bottom,360,depressing,1.3888888888888893,4
All,female x Above 50 x bottom,90,depressing,5.833333333333334,4
All,female x Above 50 x bottom,315,depressing,6.944444444444444,4
All,female x Above 50 x bottom,373,depressing,5.222222222222222,4
All,female x Above 50 x bottom,193,depressing,4.666666666666667,5
All,female x Above 50 x bottom,393,depressing,4.0,5
All,female x Above 50 x bottom,266,depressing,3.666666666666667,5
All,female x Above 50 x bottom,388,depressing,4.722222222222222,4
All,female x Above 50 x bottom,83,depressing,4.500000000000001,4
All,female x Above 50 x bottom,164,depressing,7.638888888888888,4
All,female x Above 50 x bottom,249,depressing,5.0,6
All,female x Above 50 x bottom,248,beautiful,7.222222222222222,4
All,female x Above 50 x bottom,176,beautiful,1.25,4
All,female x Above 50 x bottom,224,beautiful,2.361111111111111,6
All,female x Above 50 x bottom,131,beautiful,2.291666666666667,4
All,female x Above 50 x bottom,191,beautiful,4.0,5
All,female x Above 50 x bottom,260,beautiful,2.777777777777778,4
All,female x Above 50 x bottom,244,beautiful,7.638888888888888,4
All,female x Above 50 x bottom,398,beautiful,3.5185185185185186,6
All,female x Above 50 x bottom,172,beautiful,1.763888888888889,5
All,female x Above 50 x bottom,257,beautiful,3.3333333333333335,4
All,female x Above 50 x bottom,343,beautiful,2.8333333333333335,5
All,female x Above 50 x bottom,54,beautiful,4.0,5
All,female x Above 50 x bottom,295,beautiful,4.166666666666667,4
All,female x Above 50 x bottom,63,beautiful,3.2222222222222223,5
All,female x Above 50 x bottom,70,beautiful,4.166666666666667,4
All,female x Above 50 x bottom,53,beautiful,1.1111111111111114,4
All,female x Above 50 x bottom,72,beautiful,2.5,4
All,female x Above 50 x bottom,374,beautiful,3.3333333333333335,4
All,female x Above 50 x bottom,200,beautiful,3.8888888888888893,4
All,female x Above 50 x bottom,149,beautiful,5.0,4
All,female x Above 50 x bottom,274,beautiful,3.666666666666667,5
All,female x Above 50 x bottom,303,beautiful,5.0,5
All,female x Above 50 x bottom,227,beautiful,5.277777777777779,6
All,female x Above 50 x bottom,346,beautiful,4.166666666666667,4
All,female x Above 50 x bottom,302,beautiful,3.3333333333333335,4
All,female x Above 50 x bottom,37,beautiful,1.416666666666667,4
All,female x Above 50 x bottom,324,beautiful,7.083333333333334,4
All,female x Above 50 x bottom,268,beautiful,4.0,4
All,female x Above 50 x bottom,114,beautiful,6.111111111111111,4
All,female x Above 50 x bottom,287,beautiful,8.277777777777779,5
All,female x Above 50 x bottom,364,beautiful,8.333333333333334,4
All,female x Above 50 x bottom,89,beautiful,6.0,5
All,female x Above 50 x bottom,298,beautiful,8.222222222222223,4
All,female x Above 50 x bottom,375,beautiful,4.166666666666667,6
All,female x Above 50 x bottom,5,beautiful,7.407407407407408,6
All,female x Above 50 x bottom,362,beautiful,7.361111111111112,5
All,female x Above 50 x bottom,147,beautiful,6.5,4
All,female x Above 50 x bottom,94,beautiful,3.444444444444445,4
All,female x Above 50 x bottom,122,beautiful,4.2592592592592595,6
All,female x Above 50 x bottom,306,beautiful,6.0,5
All,female x Above 50 x bottom,170,beautiful,1.6666666666666667,4
All,female x Above 50 x bottom,31,beautiful,4.500000000000001,5
All,female x Above 50 x bottom,215,beautiful,4.166666666666667,4
All,female x Above 50 x bottom,248,live nearby,5.833333333333334,4
All,female x Above 50 x bottom,157,live nearby,4.0,6
All,female x Above 50 x bottom,21,live nearby,5.0,4
All,female x Above 50 x bottom,196,live nearby,5.111111111111111,4
All,female x Above 50 x bottom,347,live nearby,3.611111111111111,4
All,female x Above 50 x bottom,272,live nearby,3.5833333333333335,5
All,female x Above 50 x bottom,206,live nearby,1.6666666666666667,4
All,female x Above 50 x bottom,260,live nearby,4.111111111111112,5
All,female x Above 50 x bottom,16,live nearby,5.555555555555556,4
All,female x Above 50 x bottom,172,live nearby,3.5000000000000004,5
All,female x Above 50 x bottom,343,live nearby,1.6666666666666667,4
All,female x Above 50 x bottom,317,live nearby,7.407407407407408,6
All,female x Above 50 x bottom,262,live nearby,4.166666666666667,4
All,female x Above 50 x bottom,63,live nearby,3.7962962962962963,4
All,female x Above 50 x bottom,72,live nearby,5.833333333333334,4
All,female x Above 50 x bottom,374,live nearby,4.4444444444444455,4
All,female x Above 50 x bottom,93,live nearby,5.166666666666667,5
All,female x Above 50 x bottom,291,live nearby,1.6666666666666667,4
All,female x Above 50 x bottom,77,live nearby,1.7162698412698416,7
All,female x Above 50 x bottom,149,live nearby,2.916666666666667,4
All,female x Above 50 x bottom,87,live nearby,8.0,6
All,female x Above 50 x bottom,303,live nearby,5.833333333333334,6
All,female x Above 50 x bottom,359,live nearby,2.9629629629629632,4
All,female x Above 50 x bottom,105,live nearby,5.9259259259259265,4
All,female x Above 50 x bottom,370,live nearby,6.555555555555555,4
All,female x Above 50 x bottom,227,live nearby,2.666666666666667,5
All,female x Above 50 x bottom,346,live nearby,5.0,4
All,female x Above 50 x bottom,39,live nearby,1.7777777777777781,4
All,female x Above 50 x bottom,57,live nearby,7.083333333333334,4
All,female x Above 50 x bottom,18,live nearby,3.2222222222222223,5
All,female x Above 50 x bottom,264,live nearby,5.666666666666667,4
All,female x Above 50 x bottom,201,live nearby,5.0,7
All,female x Above 50 x bottom,136,live nearby,2.2222222222222228,5
All,female x Above 50 x bottom,66,live nearby,4.166666666666667,4
All,female x Above 50 x bottom,89,live nearby,3.3333333333333335,4
All,female x Above 50 x bottom,62,live nearby,3.3333333333333335,4
All,female x Above 50 x bottom,391,live nearby,3.5000000000000004,5
All,female x Above 50 x bottom,273,live nearby,4.500000000000001,4
All,female x Above 50 x bottom,229,live nearby,3.3333333333333335,4
All,female x Above 50 x bottom,187,live nearby,3.8888888888888884,4
All,female x Above 50 x bottom,360,live nearby,4.722222222222222,6
All,female x Above 50 x bottom,315,live nearby,5.0,6
All,female x Above 50 x bottom,161,live nearby,5.0,4
All,female x Above 50 x bottom,339,live nearby,3.3333333333333335,4
All,female x Above 50 x bottom,208,live nearby,3.833333333333334,7
All,female x Above 50 x bottom,205,live nearby,3.3333333333333335,5
All,female x Above 50 x bottom,393,live nearby,6.666666666666667,4
All,female x Above 50 x bottom,165,live nearby,6.25,4
All,female x Above 50 x bottom,202,live nearby,8.333333333333334,5
All,female x Above 50 x bottom,160,live nearby,2.666666666666667,5
All,female x Above 50 x bottom,94,live nearby,1.4814814814814818,4
All,female x Above 50 x bottom,285,live nearby,2.0,5
All,female x Above 50 x bottom,249,live nearby,6.5,5
All,female x Above 50 x bottom,288,cycle,3.3333333333333335,5
All,female x Above 50 x bottom,329,cycle,5.595238095238096,7
All,female x Above 50 x bottom,348,cycle,8.333333333333334,4
All,female x Above 50 x bottom,314,cycle,5.9259259259259265,6
All,female x Above 50 x bottom,305,cycle,4.166666666666667,4
All,female x Above 50 x bottom,347,cycle,4.0,5
All,female x Above 50 x bottom,206,cycle,6.7407407407407405,5
All,female x Above 50 x bottom,244,cycle,4.0,5
All,female x Above 50 x bottom,52,cycle,1.722222222222222,6
All,female x Above 50 x bottom,254,cycle,4.166666666666667,4
All,female x Above 50 x bottom,74,cycle,5.0,4
All,female x Above 50 x bottom,58,cycle,4.166666666666667,4
All,female x Above 50 x bottom,16,cycle,3.111111111111111,5
All,female x Above 50 x bottom,48,cycle,5.833333333333334,4
All,female x Above 50 x bottom,295,cycle,7.166666666666667,5
All,female x Above 50 x bottom,12,cycle,2.0,5
All,female x Above 50 x bottom,75,cycle,4.166666666666667,4
All,female x Above 50 x bottom,276,cycle,3.6944444444444446,4
All,female x Above 50 x bottom,351,cycle,7.916666666666667,4
All,female x Above 50 x bottom,77,cycle,4.722222222222222,6
All,female x Above 50 x bottom,259,cycle,6.666666666666667,4
All,female x Above 50 x bottom,148,cycle,9.04761904761905,4
All,female x Above 50 x bottom,45,cycle,6.0,5
All,female x Above 50 x bottom,221,cycle,2.5,4
All,female x Above 50 x bottom,41,cycle,5.555555555555555,4
All,female x Above 50 x bottom,107,cycle,5.833333333333334,4
All,female x Above 50 x bottom,59,cycle,7.5,5
All,female x Above 50 x bottom,113,cycle,8.333333333333334,4
All,female x Above 50 x bottom,18,cycle,2.8333333333333335,5
All,female x Above 50 x bottom,81,cycle,5.833333333333334,4
All,female x Above 50 x bottom,308,cycle,4.222222222222223,5
All,female x Above 50 x bottom,232,cycle,5.833333333333334,4
All,female x Above 50 x bottom,230,cycle,10.0,4
All,female x Above 50 x bottom,218,cycle,1.6666666666666667,5
All,female x Above 50 x bottom,379,cycle,9.166666666666668,4
All,female x Above 50 x bottom,97,cycle,1.6666666666666667,6
All,female x Above 50 x bottom,278,cycle,6.37037037037037,5
All,female x Above 50 x bottom,155,cycle,4.656084656084656,7
All,female x Above 50 x bottom,245,cycle,5.416666666666667,4
All,female x Above 50 x bottom,179,cycle,5.333333333333334,5
All,female x Above 50 x bottom,138,cycle,5.714285714285715,4
All,female x Above 50 x bottom,186,cycle,6.666666666666667,4
All,female x Above 50 x bottom,375,cycle,4.126984126984127,7
All,female x Above 50 x bottom,126,cycle,3.3333333333333335,5
All,female x Above 50 x bottom,322,cycle,8.333333333333334,4
All,female x Above 50 x bottom,3,cycle,3.611111111111111,4
All,female x Above 50 x bottom,339,cycle,5.833333333333334,4
All,female x Above 50 x bottom,217,cycle,3.4259259259259265,4
All,female x Above 50 x bottom,235,cycle,5.833333333333334,4
All,female x Above 50 x bottom,393,cycle,5.277777777777779,4
All,female x Above 50 x bottom,190,cycle,2.0833333333333335,4
All,female x Above 50 x bottom,326,cycle,8.055555555555555,4
All,female x Above 50 x bottom,341,cycle,5.0,4
All,female x Above 50 x bottom,160,cycle,5.333333333333333,5
All,female x Above 50 x bottom,34,cycle,6.444444444444445,5
All,female x Above 50 x bottom,265,cycle,2.3333333333333335,4
All,female x Above 50 x bottom,116,walk,4.166666666666667,4
All,female x Above 50 x bottom,248,walk,3.3333333333333335,4
All,female x Above 50 x bottom,21,walk,5.0,4
All,female x Above 50 x bottom,131,walk,7.083333333333334,4
All,female x Above 50 x bottom,350,walk,5.925925925925926,5
All,female x Above 50 x bottom,173,walk,4.166666666666667,4
All,female x Above 50 x bottom,64,walk,2.407407407407408,4
All,female x Above 50 x bottom,293,walk,3.666666666666667,5
All,female x Above 50 x bottom,225,walk,4.111111111111112,5
All,female x Above 50 x bottom,257,walk,4.166666666666667,4
All,female x Above 50 x bottom,295,walk,7.083333333333334,4
All,female x Above 50 x bottom,46,walk,7.037037037037037,4
All,female x Above 50 x bottom,222,walk,0.8333333333333334,4
All,female x Above 50 x bottom,276,walk,4.4444444444444455,4
All,female x Above 50 x bottom,300,walk,2.4444444444444446,5
All,female x Above 50 x bottom,251,walk,2.5,4
All,female x Above 50 x bottom,200,walk,1.6666666666666667,4
All,female x Above 50 x bottom,382,walk,4.583333333333334,4
All,female x Above 50 x bottom,117,walk,1.0000000000000002,4
All,female x Above 50 x bottom,197,walk,4.4444444444444455,4
All,female x Above 50 x bottom,38,walk,2.5,4
All,female x Above 50 x bottom,85,walk,4.0,5
All,female x Above 50 x bottom,338,walk,5.555555555555555,6
All,female x Above 50 x bottom,383,walk,8.333333333333334,4
All,female x Above 50 x bottom,28,walk,1.8452380952380953,4
All,female x Above 50 x bottom,56,walk,3.3333333333333335,4
All,female x Above 50 x bottom,26,walk,7.083333333333334,4
All,female x Above 50 x bottom,44,walk,4.111111111111112,5
All,female x Above 50 x bottom,324,walk,6.666666666666667,4
All,female x Above 50 x bottom,30,walk,6.388888888888888,4
All,female x Above 50 x bottom,218,walk,1.6666666666666667,4
All,female x Above 50 x bottom,97,walk,3.3333333333333335,4
All,female x Above 50 x bottom,335,walk,4.166666666666667,4
All,female x Above 50 x bottom,89,walk,5.0,7
All,female x Above 50 x bottom,62,walk,3.666666666666667,5
All,female x Above 50 x bottom,27,walk,2.5,4
All,female x Above 50 x bottom,186,walk,4.166666666666667,4
All,female x Above 50 x bottom,358,walk,7.222222222222223,6
All,female x Above 50 x bottom,142,walk,4.166666666666667,6
All,female x Above 50 x bottom,147,walk,6.666666666666667,4
All,female x Above 50 x bottom,395,walk,10.0,4
All,female x Above 50 x bottom,205,walk,4.0,5
All,female x Above 50 x bottom,86,walk,5.092592592592593,6
All,female x Above 50 x bottom,165,walk,8.333333333333334,4
All,female x Above 50 x bottom,306,walk,4.2063492063492065,4
