,Image,Question,Score,Num_comparisons
2260,325,beautiful,6.129743629908104,16
2261,179,beautiful,4.5741403091380315,38
2262,354,beautiful,5.1389230232367495,30
2263,387,beautiful,5.4917507194734485,25
2264,163,beautiful,4.300760178777865,23
2265,382,beautiful,4.895507214191152,27
2266,374,beautiful,4.5523989898989905,20
2267,397,beautiful,5.232887829748539,27
2268,249,beautiful,5.770711532705789,34
2269,359,beautiful,5.18951275666962,26
2270,393,beautiful,5.473460701411761,26
2271,222,beautiful,4.621643788310456,22
2272,39,beautiful,4.311081255908842,18
2273,231,beautiful,6.345022291766847,19
2274,255,beautiful,5.559351446437021,34
2275,18,beautiful,3.8990320869799286,31
2276,168,beautiful,5.055599978286275,19
2277,43,beautiful,3.5642039952384783,22
2278,287,beautiful,5.182491865004181,29
2279,9,beautiful,5.012639324753889,28
2280,316,beautiful,4.703352057737366,29
2281,279,beautiful,5.267414929820945,21
2282,116,beautiful,5.206051757152567,21
2283,256,beautiful,4.16337429750449,33
2284,281,beautiful,4.210048559880997,29
2285,339,beautiful,5.716025415002707,25
2286,88,beautiful,5.716880208573042,29
2287,335,beautiful,4.989286634309386,23
2288,369,beautiful,5.258691787525909,24
2289,143,beautiful,4.926596755907101,21
2290,173,beautiful,5.767183742183742,28
2291,165,beautiful,5.334412774901695,28
2292,385,beautiful,7.270674539273573,18
2293,99,beautiful,4.418683071314651,28
2294,51,beautiful,4.567545927890756,26
2295,350,beautiful,5.572268508109775,29
2296,122,beautiful,4.8697715901286385,24
2297,274,beautiful,5.059618937820188,27
2298,144,beautiful,3.740145942237717,25
2299,59,beautiful,4.660254329004329,22
2300,361,beautiful,5.159937078547626,29
2301,349,beautiful,6.261564981844606,31
2302,383,beautiful,4.7836865385884995,18
2303,388,beautiful,4.360689692068254,23
2304,56,beautiful,3.7047209978624784,24
2305,145,beautiful,3.8608170604163803,29
2306,323,beautiful,5.408282075979682,21
2307,258,beautiful,5.915595262286883,24
2308,229,beautiful,3.7456487318556286,20
2309,364,beautiful,5.200881629644528,34
2310,70,beautiful,3.6774425319715176,28
2311,106,beautiful,4.097388681890786,17
2312,261,beautiful,4.140457995146435,36
2313,395,beautiful,5.584602383213494,21
2314,167,beautiful,5.240993788819876,23
2315,314,beautiful,3.8860481497602457,30
2316,248,beautiful,6.4774749051738345,31
2317,189,beautiful,5.916415052288183,22
2318,181,beautiful,6.130037734698778,22
2319,98,beautiful,3.94845632739186,15
2320,7,beautiful,3.7685604750580692,19
2321,330,beautiful,5.611057384253845,28
2322,19,beautiful,4.033111063525081,23
2323,268,beautiful,4.748462030290376,37
2324,140,beautiful,3.7465270015514824,29
2325,14,beautiful,3.001719433085893,24
2326,213,beautiful,4.150982270402128,23
2327,133,beautiful,5.936168110645945,22
2328,112,beautiful,5.468776153246113,29
2329,267,beautiful,5.202252703420668,27
2330,192,beautiful,4.745554139966539,30
2331,352,beautiful,4.337762912807309,25
2332,236,beautiful,3.6702613339989387,30
2333,272,beautiful,3.624408519460993,18
2334,121,beautiful,4.45765853449892,24
2335,149,beautiful,3.6203751522856082,28
2336,89,beautiful,5.04584836970236,24
2337,8,beautiful,4.67056680214575,26
2338,246,beautiful,4.591197906161039,19
2339,373,beautiful,4.223646970826273,28
2340,297,beautiful,4.20552292839705,25
2341,31,beautiful,4.752129336645491,31
2342,91,beautiful,4.241126973390008,28
2343,107,beautiful,3.580200094989555,27
2344,62,beautiful,1.8127038025170454,19
2345,230,beautiful,4.498237737017541,15
2346,346,beautiful,4.044460497649353,24
2347,311,beautiful,5.213013080889669,33
2348,296,beautiful,4.049099899880748,21
2349,271,beautiful,3.9583934583934584,15
2350,290,beautiful,5.804731316532559,26
2351,152,beautiful,3.6205052908796627,17
2352,148,beautiful,4.130652300840038,32
2353,284,beautiful,5.252692350596341,21
2354,270,beautiful,4.6384000153296325,26
2355,221,beautiful,4.464410259427334,25
2356,79,beautiful,3.90263269510396,26
2357,209,beautiful,5.995028298975668,25
2358,191,beautiful,5.091728919885614,30
2359,128,beautiful,2.7518077768741906,17
2360,390,beautiful,5.733110599661201,33
2361,282,beautiful,3.9236936467580694,21
2362,365,beautiful,6.49892420883958,27
2363,398,beautiful,5.8022539532859465,28
2364,360,beautiful,5.706326312576313,18
2365,273,beautiful,5.656516979605435,23
2366,130,beautiful,4.613880838688299,27
2367,227,beautiful,3.9503563397447103,27
2368,2,beautiful,3.918116348503754,28
2369,399,beautiful,5.988988000896857,29
2370,320,beautiful,5.6082507052334645,26
2371,240,beautiful,5.396382312660029,23
2372,347,beautiful,4.789365512603894,30
2373,396,beautiful,4.482149399302291,32
2374,275,beautiful,6.357062883547559,28
2375,180,beautiful,5.155279687632629,22
2376,254,beautiful,5.496537543187871,22
2377,242,beautiful,6.036421275662762,24
2378,126,beautiful,4.624823968722987,26
2379,146,beautiful,4.731837039809176,19
2380,57,beautiful,4.6926579216127715,24
2381,123,beautiful,2.873153380154238,30
2382,257,beautiful,4.47285625563178,22
2383,195,beautiful,4.376276753715177,28
2384,233,beautiful,4.1993734965871194,28
2385,366,beautiful,6.781521773320229,22
2386,174,beautiful,5.504950759117427,35
2387,283,beautiful,5.840273291612457,23
2388,12,beautiful,4.057813091048385,25
2389,264,beautiful,4.439377563687909,26
2390,162,beautiful,4.122623661991479,20
2391,292,beautiful,5.565643012829946,19
2392,47,beautiful,4.376829486215582,33
2393,289,beautiful,5.475742916762259,35
2394,251,beautiful,4.4216338832105295,28
2395,25,beautiful,3.0272786852187945,24
2396,74,beautiful,2.9818053010566383,25
2397,295,beautiful,5.031383473508523,31
2398,108,beautiful,3.754794521819611,27
2399,375,beautiful,5.692451375784709,25
2400,203,live nearby,4.839886709687219,22
2401,305,live nearby,5.378211911545245,15
2402,276,live nearby,5.077511528326746,18
2403,45,live nearby,5.987314190649037,20
2404,380,live nearby,5.589909391249147,27
2405,277,live nearby,4.26798953604704,22
2406,262,live nearby,5.4116794618362025,26
2407,278,live nearby,6.2905633905196385,29
2408,69,live nearby,3.2499122076253157,23
2409,83,live nearby,2.4413128195535605,22
2410,11,live nearby,3.6769781066258145,26
2411,85,live nearby,3.770250744239415,23
2412,328,live nearby,6.843327008640363,22
2413,340,live nearby,5.457574905708999,21
2414,223,live nearby,4.658374208896031,21
2415,120,live nearby,4.497685989533816,27
2416,169,live nearby,4.543488975792265,28
2417,58,live nearby,4.798313698313698,20
2418,42,live nearby,3.829360421176121,28
2419,381,live nearby,5.196203487870155,13
2420,64,live nearby,4.553092006033182,17
2421,150,live nearby,5.2199895935040255,20
2422,80,live nearby,4.421611095855908,19
2423,13,live nearby,3.2842515914793102,23
2424,207,live nearby,5.237392839836449,28
2425,237,live nearby,4.566730523627076,16
2426,176,live nearby,3.7157064097656876,25
2427,67,live nearby,4.023177423656801,37
2428,217,live nearby,6.380447444867323,17
2429,35,live nearby,3.8924668325840894,32
2430,161,live nearby,3.9567361583490612,24
2431,348,live nearby,5.337861544537172,30
2432,307,live nearby,5.878322550161632,20
2433,73,live nearby,3.4060026907249137,12
2434,164,live nearby,4.158856199305747,38
2435,100,live nearby,3.2103389787600314,21
2436,16,live nearby,4.197780650540784,25
2437,219,live nearby,2.3121589664624906,27
2438,332,live nearby,4.050572804463806,28
2439,44,live nearby,3.9569319630065998,29
2440,72,live nearby,4.3576390012419814,38
2441,308,live nearby,3.7845886863266465,26
2442,94,live nearby,3.2186394311680355,26
2443,206,live nearby,4.894076982623218,31
2444,5,live nearby,4.610219503718679,24
2445,319,live nearby,4.438933886099251,27
2446,326,live nearby,6.9998326046713135,20
2447,119,live nearby,4.016182802415877,33
2448,331,live nearby,4.83455878585189,26
2449,286,live nearby,4.6959537384405605,23
2450,302,live nearby,4.20483500417711,21
2451,241,live nearby,5.780793621023506,30
2452,337,live nearby,5.955553382403116,13
2453,300,live nearby,5.029778037023884,29
2454,10,live nearby,4.80582757296467,18
2455,114,live nearby,4.273433991571247,22
2456,76,live nearby,4.683666236297816,20
2457,185,live nearby,3.6909271284271283,28
2458,4,live nearby,3.867889013172989,18
2459,124,live nearby,3.8973978857235387,26
2460,78,live nearby,4.050214016625621,25
2461,312,live nearby,5.023426760059525,24
2462,293,live nearby,5.7971028487105976,38
2463,252,live nearby,5.413103155872671,23
2464,208,live nearby,4.200274718895408,27
2465,125,live nearby,3.570294523068136,24
2466,159,live nearby,5.158631597108437,39
2467,38,live nearby,5.170619184012508,28
2468,178,live nearby,3.5445756138284876,27
2469,82,live nearby,3.1002809730879908,18
2470,52,live nearby,4.157066276785792,32
2471,235,live nearby,4.489762151795258,32
2472,212,live nearby,5.578840432770595,31
2473,301,live nearby,4.011875374453014,21
2474,111,live nearby,3.668951315894251,25
2475,48,live nearby,5.030732897440169,32
2476,201,live nearby,5.0014631515882275,27
2477,194,live nearby,4.346527637773548,24
2478,93,live nearby,3.732112236422582,15
2479,363,live nearby,5.771597330161094,37
2480,317,live nearby,5.52489613212271,32
2481,210,live nearby,3.9032985626706913,31
2482,368,live nearby,5.581893955475402,35
2483,86,live nearby,3.009302703404372,20
2484,250,live nearby,5.40281460521173,22
2485,321,live nearby,6.384244736220355,17
2486,182,live nearby,4.46467252249512,21
2487,41,live nearby,3.0735160858724075,30
2488,322,live nearby,4.989152474474635,45
2489,196,live nearby,4.889729105162283,35
2490,327,live nearby,6.144931680964214,24
2491,303,live nearby,5.516202042494378,24
2492,136,live nearby,2.5859906375848194,34
2493,184,live nearby,3.8067582028108347,18
2494,110,live nearby,3.3570677566999017,31
2495,377,live nearby,4.891261455406193,21
2496,139,live nearby,5.394669365721997,19
2497,132,live nearby,4.347449320468979,26
2498,154,live nearby,4.790089849773733,29
2499,313,live nearby,5.485840247961068,20
2500,342,live nearby,5.6322422430584735,28
2501,294,live nearby,4.222225863871725,20
2502,141,live nearby,4.925149115116056,24
2503,63,live nearby,4.263422881131215,25
2504,353,live nearby,5.963130553301248,21
2505,199,live nearby,4.377997742335391,33
2506,351,live nearby,5.51926594109751,33
2507,190,live nearby,3.533632999509437,25
2508,153,live nearby,3.561502020954732,34
2509,338,live nearby,4.869275946704068,20
2510,288,live nearby,5.378814590568977,20
2511,370,live nearby,5.149409668474915,26
2512,234,live nearby,4.928386820309242,22
2513,379,live nearby,5.053526541544274,33
2514,55,live nearby,5.560981435885058,35
2515,266,live nearby,4.882980006079417,35
2516,247,live nearby,5.201448477588186,26
2517,118,live nearby,4.074227727005505,20
2518,21,live nearby,3.9668673330338287,26
2519,243,live nearby,6.258613950567974,28
2520,378,live nearby,5.85942715543047,20
2521,238,live nearby,3.454871465366218,13
2522,142,live nearby,3.835322684977857,29
2523,392,live nearby,6.420745279159602,23
2524,60,live nearby,3.6444750224682396,39
2525,103,live nearby,4.541522802685642,33
2526,232,live nearby,5.701175036916352,17
2527,77,live nearby,3.3380712710464784,19
2528,134,live nearby,3.935559844694751,19
2529,95,live nearby,4.255661702683491,35
2530,54,live nearby,3.8184851997703912,29
2531,200,live nearby,3.54437810503894,21
2532,215,live nearby,4.999120082815735,16
2533,344,live nearby,4.875723924959918,26
2534,299,live nearby,3.7104039847050605,25
2535,68,live nearby,4.2444312117487,30
2536,84,live nearby,3.4945438940782347,27
2537,90,live nearby,4.823725355827993,26
2538,371,live nearby,5.324132295971377,22
2539,30,live nearby,4.544932436844202,33
2540,105,live nearby,3.9340999633931326,26
2541,336,live nearby,4.96804722789927,24
2542,214,live nearby,5.444690257398445,23
2543,263,live nearby,4.855262792762793,24
2544,109,live nearby,3.531723452776085,28
2545,355,live nearby,6.338466700796136,24
2546,28,live nearby,3.718334332445223,27
2547,101,live nearby,5.387212525473175,20
2548,384,live nearby,5.5285968092985645,26
2549,102,live nearby,4.583157232893862,31
2550,97,live nearby,5.388171244442451,23
2551,386,live nearby,5.203731346211539,20
2552,187,live nearby,3.612238160352713,18
2553,53,live nearby,3.4257051059858274,19
2554,244,live nearby,5.292173873645923,31
2555,66,live nearby,4.23267931001435,28
2556,183,live nearby,5.195060217997356,19
2557,186,live nearby,5.138158028098909,26
2558,3,live nearby,3.070111600204064,32
2559,315,live nearby,4.7508383903365985,26
2560,6,live nearby,3.4848280723866893,30
2561,204,live nearby,3.8815595117212798,18
2562,198,live nearby,3.7377986027871613,23
2563,26,live nearby,4.914222349656738,28
2564,226,live nearby,3.554108442997332,25
2565,87,live nearby,5.823133977679433,30
2566,228,live nearby,2.9586778301064016,21
2567,357,live nearby,6.160673027375065,22
2568,157,live nearby,4.020807249733289,32
2569,224,live nearby,4.937627903756936,31
2570,309,live nearby,4.447902195312325,24
2571,170,live nearby,4.6287957204086245,32
2572,104,live nearby,3.543558015665573,26
2573,131,live nearby,5.7206856929079155,27
2574,37,live nearby,3.563714172711758,23
2575,17,live nearby,4.379359145045959,32
2576,171,live nearby,6.047526138851571,22
2577,71,live nearby,3.6904887778266877,34
2578,376,live nearby,5.234848997620737,26
2579,61,live nearby,4.676838262915887,27
2580,205,live nearby,5.357815798897626,31
2581,113,live nearby,3.394723188205698,27
2582,304,live nearby,5.989894419306184,20
2583,324,live nearby,6.641057537609262,15
2584,33,live nearby,4.0721682280115425,35
2585,32,live nearby,5.192033324050868,18
2586,137,live nearby,4.499412827583614,27
2587,329,live nearby,4.801056444127718,27
2588,265,live nearby,4.914748587994202,19
2589,285,live nearby,4.054836610757664,28
2590,129,live nearby,3.491572337517473,24
2591,333,live nearby,5.221941707717569,15
2592,20,live nearby,2.1774728812287902,39
2593,310,live nearby,5.805469617337523,27
2594,345,live nearby,5.484501126855936,29
2595,115,live nearby,5.86141436424975,25
2596,156,live nearby,5.3343200285453625,19
2597,253,live nearby,6.3405977374322156,28
2598,202,live nearby,5.5977558190601675,20
2599,117,live nearby,3.244584951600762,22
2600,188,live nearby,2.6833750968335575,32
2601,259,live nearby,5.127915943705418,28
2602,211,live nearby,6.100561449392452,17
2603,245,live nearby,5.654178239124476,15
2604,155,live nearby,5.211788446762091,29
2605,260,live nearby,3.286248352037826,28
2606,1,live nearby,4.662633345835537,31
2607,197,live nearby,5.398477100429433,24
2608,34,live nearby,2.424767833234653,21
2609,269,live nearby,5.360040779280705,29
2610,341,live nearby,5.651980804283436,19
2611,391,live nearby,5.41942946384222,25
2612,40,live nearby,4.592236410729286,25
2613,24,live nearby,3.8162039831380565,27
2614,394,live nearby,6.674087500220704,32
2615,280,live nearby,4.220429633617489,15
2616,49,live nearby,4.275196216500564,21
2617,318,live nearby,4.5823827108469875,18
2618,75,live nearby,3.40269871389416,17
2619,298,live nearby,4.540866649446307,19
2620,218,live nearby,3.4339866136977455,19
2621,29,live nearby,4.387881448758976,21
2622,65,live nearby,2.8110309837659404,30
2623,158,live nearby,5.321689841555402,37
2624,160,live nearby,4.6604686105583495,28
2625,23,live nearby,4.554335511982571,18
2626,166,live nearby,5.280399080049317,26
2627,306,live nearby,6.04279941667162,22
2628,177,live nearby,6.0251975658287025,20
2629,96,live nearby,5.170625208297761,29
2630,225,live nearby,5.356714849857984,20
2631,22,live nearby,2.134521683084902,27
2632,239,live nearby,4.381600354746134,23
2633,356,live nearby,4.669402030135727,18
2634,175,live nearby,5.937940917107584,21
2635,92,live nearby,4.688533687612682,27
2636,81,live nearby,3.7365062065669483,25
2637,36,live nearby,3.901322572290314,24
2638,172,live nearby,3.955734764164296,31
2639,27,live nearby,4.070274382523057,24
2640,362,live nearby,5.11800928345628,32
2641,372,live nearby,4.249427459250471,26
2642,220,live nearby,4.794519648599346,26
2643,46,live nearby,4.13181425056425,21
2644,343,live nearby,3.3369624202957535,26
2645,147,live nearby,4.8000099776068605,29
2646,358,live nearby,4.284656281732305,19
2647,151,live nearby,3.622998064737195,22
2648,216,live nearby,4.374365239019003,24
2649,135,live nearby,5.11663316473688,17
2650,334,live nearby,4.590469502794235,26
2651,15,live nearby,5.253794382074181,21
2652,367,live nearby,6.237984047337225,30
2653,50,live nearby,2.2716347428870116,26
2654,291,live nearby,4.406082083778436,29
2655,127,live nearby,4.428613518181802,15
2656,193,live nearby,4.844026733500417,19
2657,389,live nearby,5.0104843066831375,18
2658,400,live nearby,4.664513884830414,38
2659,138,live nearby,5.234179408698452,26
2660,325,live nearby,6.012806226495048,15
2661,179,live nearby,3.88432850419094,29
2662,354,live nearby,5.479309005512215,30
2663,387,live nearby,5.262823750553364,33
2664,163,live nearby,4.351879544921417,21
2665,382,live nearby,3.9133900356896674,18
2666,374,live nearby,4.522305295482457,26
2667,397,live nearby,5.423068461100916,17
2668,249,live nearby,5.011641615278781,34
2669,359,live nearby,3.5763056300101757,20
2670,393,live nearby,6.427165348838736,28
2671,222,live nearby,4.636941445058285,24
2672,39,live nearby,3.166032462907463,18
2673,231,live nearby,6.391506056739713,19
2674,255,live nearby,5.434982505547023,24
2675,18,live nearby,3.609487018004,22
2676,168,live nearby,5.120244948305847,29
2677,43,live nearby,2.689230769230769,25
2678,287,live nearby,5.745281292334433,18
2679,9,live nearby,5.4107418346548775,22
2680,316,live nearby,4.0643550893550895,20
2681,279,live nearby,4.676229761463355,15
2682,116,live nearby,4.647484493498987,27
2683,256,live nearby,4.254999290503136,26
2684,281,live nearby,5.451522090232147,26
2685,339,live nearby,5.627324840004978,20
2686,88,live nearby,5.682364257882377,28
2687,335,live nearby,5.3773507206203055,17
2688,369,live nearby,6.249954620671385,21
2689,143,live nearby,7.191449778616807,25
2690,173,live nearby,5.005224243795614,30
2691,165,live nearby,5.501303204980741,23
2692,385,live nearby,5.352614664889778,29
2693,99,live nearby,4.672204372775528,17
2694,51,live nearby,4.836455376777321,29
2695,350,live nearby,5.1560617947889344,35
2696,122,live nearby,4.354936388598418,16
2697,274,live nearby,5.426695101812896,30
2698,144,live nearby,4.886247872522382,20
2699,59,live nearby,3.1923323956430916,21
2700,361,live nearby,4.3678098961969924,21
2701,349,live nearby,7.085131108500897,23
2702,383,live nearby,5.736123343318157,31
2703,388,live nearby,5.00290752889637,33
2704,56,live nearby,4.074731337835545,31
2705,145,live nearby,4.470268223285999,30
2706,323,live nearby,5.572360942143157,21
2707,258,live nearby,5.444586731654111,23
2708,229,live nearby,3.7631445821100993,22
2709,364,live nearby,5.5514963339854475,31
2710,70,live nearby,5.214342379971506,24
2711,106,live nearby,3.6254848465374785,21
2712,261,live nearby,5.05738646264147,28
2713,395,live nearby,5.7385171752855015,27
2714,167,live nearby,4.980463854148065,20
2715,314,live nearby,4.334876637297256,31
2716,248,live nearby,5.159429130503876,24
2717,189,live nearby,5.276874313426038,25
2718,181,live nearby,4.871352258852259,20
2719,98,live nearby,5.5017240701948795,19
2720,7,live nearby,4.2368824371291485,19
2721,330,live nearby,6.194305635228952,23
2722,19,live nearby,3.3840636800406916,28
2723,268,live nearby,5.783408103302773,19
2724,140,live nearby,4.702193254489986,28
2725,14,live nearby,4.884384389094534,23
2726,213,live nearby,5.741005268194824,28
2727,133,live nearby,5.611143900644132,28
2728,112,live nearby,5.552143240549038,18
2729,267,live nearby,4.830842379651309,22
2730,192,live nearby,4.833197788241648,21
2731,352,live nearby,4.409061803148665,34
2732,236,live nearby,3.8403958168212555,27
2733,272,live nearby,5.149846409100084,29
2734,121,live nearby,3.9100014125041938,26
2735,149,live nearby,3.9506308813538236,19
2736,89,live nearby,2.8783770126298647,31
2737,8,live nearby,4.672738676763817,24
2738,246,live nearby,4.688333753070596,21
2739,373,live nearby,5.458676329644072,21
2740,297,live nearby,3.949256227376979,29
2741,31,live nearby,4.4136443626194195,32
2742,91,live nearby,3.1570997209427993,29
2743,107,live nearby,3.753409703571233,24
2744,62,live nearby,2.815924552133061,23
2745,230,live nearby,4.356161034882031,26
2746,346,live nearby,4.247671832349251,22
2747,311,live nearby,5.020156373417243,22
2748,296,live nearby,6.06494808328373,19
2749,271,live nearby,5.335113563684993,20
2750,290,live nearby,5.667986903741755,30
2751,152,live nearby,4.856673861070326,23
2752,148,live nearby,5.704041296682476,28
2753,284,live nearby,5.468055696316567,30
2754,270,live nearby,6.199294431731503,16
2755,221,live nearby,4.379377964897701,26
2756,79,live nearby,3.4266947177242035,24
2757,209,live nearby,4.494294239077103,35
2758,191,live nearby,4.687762180308765,23
2759,128,live nearby,4.843740708441253,21
2760,390,live nearby,5.697157749138815,22
2761,282,live nearby,5.8239059143606875,21
2762,365,live nearby,6.365499567055168,25
2763,398,live nearby,5.583660837847441,26
2764,360,live nearby,5.8721697405907936,26
2765,273,live nearby,6.044073131610872,28
2766,130,live nearby,5.580193417693419,28
2767,227,live nearby,4.634753724655202,28
2768,2,live nearby,5.016781829281829,24
2769,399,live nearby,6.436168794124027,16
2770,320,live nearby,5.418706681703875,26
2771,240,live nearby,5.505730303740354,30
2772,347,live nearby,4.691804851422815,35
2773,396,live nearby,4.754436647581809,28
2774,275,live nearby,5.11002610072123,22
2775,180,live nearby,5.3990278655425925,26
2776,254,live nearby,5.3045793035028295,21
2777,242,live nearby,5.0362746399028255,23
2778,126,live nearby,4.488324740268621,28
2779,146,live nearby,4.142782431663002,17
2780,57,live nearby,5.6022739529119,31
2781,123,live nearby,3.800594376595521,30
2782,257,live nearby,5.342115939494971,28
2783,195,live nearby,4.8327014070843894,24
2784,233,live nearby,4.0103574072990575,31
2785,366,live nearby,5.956312280909056,21
2786,174,live nearby,5.5472869825761935,25
2787,283,live nearby,6.12342041917301,30
2788,12,live nearby,4.7926710028386434,28
2789,264,live nearby,4.833593141658657,25
2790,162,live nearby,4.690268065268065,20
2791,292,live nearby,5.006427248895489,19
2792,47,live nearby,5.442835819000416,22
2793,289,live nearby,4.71572283470725,30
2794,251,live nearby,2.8050367162405574,21
2795,25,live nearby,4.025190078984277,23
2796,74,live nearby,3.4785541340175206,30
2797,295,live nearby,5.866658876994274,38
2798,108,live nearby,4.4461574812452005,28
2799,375,live nearby,5.7928159041718805,19
2800,203,cycle,4.604306543876295,23
2801,305,cycle,4.358590349218133,35
2802,276,cycle,4.119870867957384,37
2803,45,cycle,4.182050686191089,28
2804,380,cycle,5.45814894509596,27
2805,277,cycle,4.7107695057419114,19
2806,262,cycle,4.238835369573019,18
2807,278,cycle,4.62703214395878,32
2808,69,cycle,3.5935562455297605,19
2809,83,cycle,4.853858562861724,28
2810,11,cycle,5.186874940888186,35
2811,85,cycle,5.309708061025112,27
2812,328,cycle,5.846645873249507,18
2813,340,cycle,5.6008688064258605,14
2814,223,cycle,3.5968580288569685,21
2815,120,cycle,5.5975285741531735,24
2816,169,cycle,5.399473692900846,26
2817,58,cycle,4.802986042941923,31
2818,42,cycle,2.107795103106658,22
2819,381,cycle,6.363740604023223,20
2820,64,cycle,4.401310370547928,31
2821,150,cycle,5.6545289684199584,31
2822,80,cycle,4.339214569649352,19
2823,13,cycle,4.759099858652289,23
2824,207,cycle,4.22086094850093,22
2825,237,cycle,4.558008846926038,31
2826,176,cycle,4.085372710291982,25
2827,67,cycle,5.132740317145352,25
2828,217,cycle,4.490874321143008,34
2829,35,cycle,4.102687473002316,22
2830,161,cycle,5.502505347763187,24
2831,348,cycle,5.369461475724521,29
2832,307,cycle,3.776559113108391,25
2833,73,cycle,4.485292357951506,31
2834,164,cycle,5.092316536663443,20
2835,100,cycle,5.427457912241012,19
2836,16,cycle,4.087761798753253,29
2837,219,cycle,4.147561836413522,19
2838,332,cycle,3.1332896377387294,22
2839,44,cycle,3.5741660669922415,25
2840,72,cycle,4.519711878400583,37
2841,308,cycle,4.75800809452762,25
2842,94,cycle,3.6113008948111975,33
2843,206,cycle,5.064434805175546,24
2844,5,cycle,5.083612627593932,27
2845,319,cycle,4.023396125565203,21
2846,326,cycle,6.26330797924881,27
2847,119,cycle,4.87783440837628,22
2848,331,cycle,4.9108393396122665,28
2849,286,cycle,3.4623867080868362,22
2850,302,cycle,3.5418701171193963,25
2851,241,cycle,4.875685765969159,23
2852,337,cycle,5.132870335815738,22
2853,300,cycle,3.754655067155068,21
2854,10,cycle,4.200525259192036,17
2855,114,cycle,4.147334018146344,27
2856,76,cycle,4.737029604466202,31
2857,185,cycle,3.9848868025896422,32
2858,4,cycle,4.140517627836469,14
2859,124,cycle,4.391974594212446,20
2860,78,cycle,4.289570542021522,16
2861,312,cycle,4.14666019866305,21
2862,293,cycle,4.39606207300292,26
2863,252,cycle,4.809158591416656,28
2864,208,cycle,2.9107455467151993,30
2865,125,cycle,3.9270348057561577,23
2866,159,cycle,4.72648195137026,30
2867,38,cycle,5.052358569749874,28
2868,178,cycle,2.728584757478943,35
2869,82,cycle,4.621189029383584,22
2870,52,cycle,3.8774671434211956,46
2871,235,cycle,4.654815141228185,27
2872,212,cycle,5.655870155870156,10
2873,301,cycle,3.4612307799854656,21
2874,111,cycle,3.9832735109093806,25
2875,48,cycle,5.439847632170656,19
2876,201,cycle,5.057180035463153,26
2877,194,cycle,3.92667411201981,37
2878,93,cycle,5.556893855688423,25
2879,363,cycle,5.978613948247141,32
2880,317,cycle,4.896446329728063,19
2881,210,cycle,5.121019597718129,21
2882,368,cycle,6.284939181127261,19
2883,86,cycle,4.753229414371112,20
2884,250,cycle,5.088990752940029,24
2885,321,cycle,5.1793625446811715,24
2886,182,cycle,4.443916139353953,28
2887,41,cycle,4.864929758951498,23
2888,322,cycle,6.3102623978497325,21
2889,196,cycle,4.342146164021164,30
2890,327,cycle,5.256090104041785,23
2891,303,cycle,5.018876260593638,25
2892,136,cycle,4.41853868353421,23
2893,184,cycle,4.1985845342865735,32
2894,110,cycle,4.297421713360052,31
2895,377,cycle,4.384321372800463,38
2896,139,cycle,4.274285714285715,28
2897,132,cycle,5.024451398685818,17
2898,154,cycle,5.602418465190206,27
2899,313,cycle,4.343277658945632,31
2900,342,cycle,5.084746340522978,19
2901,294,cycle,3.7752840816739015,25
2902,141,cycle,5.564547647880981,18
2903,63,cycle,2.8997649403010635,30
2904,353,cycle,6.375584855988607,23
2905,199,cycle,4.181147143683329,37
2906,351,cycle,5.617659103475274,23
2907,190,cycle,3.5970415630431996,20
2908,153,cycle,4.756542782858572,19
2909,338,cycle,5.193757640626906,33
2910,288,cycle,4.037261208758793,27
2911,370,cycle,5.77226958079032,25
2912,234,cycle,5.084732209393144,27
2913,379,cycle,6.266489591463792,25
2914,55,cycle,5.58249690818002,21
2915,266,cycle,4.156192754925685,30
2916,247,cycle,4.382648959721808,26
2917,118,cycle,5.610899352928339,18
2918,21,cycle,3.753656665503162,32
2919,243,cycle,4.89507701647092,29
2920,378,cycle,4.5920574765527284,23
2921,238,cycle,3.908890816785554,19
2922,142,cycle,4.295287948293064,21
2923,392,cycle,5.537695589540555,16
2924,60,cycle,4.129993318636497,33
2925,103,cycle,4.057804038861238,29
2926,232,cycle,5.912331375718103,23
2927,77,cycle,5.852241619480155,32
2928,134,cycle,5.489646208045622,17
2929,95,cycle,3.134920634920635,13
2930,54,cycle,5.377082364034119,27
2931,200,cycle,4.553841494504839,23
2932,215,cycle,5.023041532723098,25
2933,344,cycle,4.828191524858192,25
2934,299,cycle,4.662591430892813,32
2935,68,cycle,4.450057697197286,23
2936,84,cycle,3.8787849497418554,16
2937,90,cycle,5.338513206908266,27
2938,371,cycle,4.71308717825389,28
2939,30,cycle,3.6599276491893007,26
2940,105,cycle,4.377381268828637,18
2941,336,cycle,5.551036256099184,27
2942,214,cycle,4.463722593330889,21
2943,263,cycle,4.778821284271563,40
2944,109,cycle,4.253658881468939,24
2945,355,cycle,5.779118407301697,25
2946,28,cycle,4.655429590055754,29
2947,101,cycle,5.952030511965657,29
2948,384,cycle,5.448485641766759,17
2949,102,cycle,5.378890533035271,23
2950,97,cycle,4.166040029562423,37
2951,386,cycle,6.389259024667178,26
2952,187,cycle,4.648319437911485,32
2953,53,cycle,4.88857332028007,21
2954,244,cycle,4.587456936008862,32
2955,66,cycle,4.794288194137229,20
2956,183,cycle,4.423880923880924,22
2957,186,cycle,5.4422670437534455,33
2958,3,cycle,3.355825671912629,28
