country,gender,Image,Question,Score,Num_comparisons
Chile,female,398,green,5.833333333333334,4
Chile,female,34,green,3.3333333333333335,4
Chile,female,182,green,6.111111111111111,4
Chile,female,347,green,5.0,6
Chile,female,134,green,7.833333333333334,4
Chile,female,158,green,7.288888888888889,5
Chile,female,233,green,4.666666666666667,4
Chile,female,115,green,6.944444444444444,4
Chile,female,73,green,1.3333333333333335,5
Chile,female,78,green,2.5,4
Chile,female,278,green,8.333333333333334,4
Chile,female,13,green,5.833333333333334,4
Chile,female,53,green,1.7500000000000002,4
Chile,female,33,green,5.222222222222222,5
Chile,female,176,green,2.361111111111111,4
Chile,female,16,green,2.5,4
Chile,female,281,green,7.708333333333334,4
Chile,female,350,green,4.277777777777778,5
Chile,female,296,green,5.972222222222222,4
Chile,female,245,green,6.666666666666667,4
Chile,female,194,green,6.375000000000001,5
Chile,female,244,green,6.9444444444444455,5
Chile,female,252,green,2.5,4
Chile,female,385,green,7.083333333333334,4
Chile,female,203,green,3.3333333333333335,4
Chile,female,32,green,4.333333333333334,4
Chile,female,113,green,3.3333333333333335,4
Chile,female,66,green,2.0,5
Chile,female,319,green,3.666666666666667,5
Chile,female,242,green,5.055555555555555,6
Chile,female,371,green,2.5,4
Chile,female,308,green,5.555555555555555,4
Chile,female,279,green,5.0,4
Chile,female,378,green,2.0714285714285716,7
Chile,female,197,green,6.984126984126983,7
Chile,female,274,green,7.5,4
Chile,female,368,green,1.1111111111111114,4
Chile,female,389,green,7.000000000000001,5
Chile,female,259,green,5.555555555555556,6
Chile,female,381,green,2.5,4
Chile,female,285,green,5.25,5
Chile,female,348,green,2.666666666666667,4
Chile,female,37,green,5.0,5
Chile,female,192,green,7.083333333333334,4
Chile,female,209,green,4.166666666666667,4
Chile,female,358,green,0.6666666666666665,4
Chile,female,173,green,6.666666666666667,6
Chile,female,214,green,6.666666666666667,5
Chile,female,216,green,7.333333333333334,5
Chile,female,65,green,1.527777777777778,4
Chile,female,304,green,4.611111111111112,5
Netherlands,male,324,safe,6.583333333333334,4
Netherlands,male,10,safe,4.666666666666667,5
Netherlands,male,328,safe,5.833333333333334,4
Netherlands,male,285,safe,5.5,5
Netherlands,male,325,safe,3.0,5
Netherlands,male,209,safe,7.361111111111111,4
Netherlands,male,39,safe,8.333333333333334,4
Netherlands,male,121,safe,5.125661375661376,7
Netherlands,male,161,safe,5.777777777777779,4
Netherlands,male,129,safe,5.0,4
Netherlands,male,269,safe,5.833333333333334,4
Netherlands,male,28,safe,3.3333333333333335,4
Netherlands,male,165,safe,6.666666666666667,6
Netherlands,male,138,safe,4.236111111111112,8
Netherlands,male,229,safe,2.2222222222222228,4
Netherlands,male,171,safe,5.0,5
Netherlands,male,101,safe,3.8888888888888893,4
Netherlands,male,8,safe,2.5,4
Netherlands,male,391,safe,5.62962962962963,6
Netherlands,male,255,safe,4.166666666666667,5
Netherlands,male,51,safe,2.5,4
Netherlands,male,282,safe,3.8888888888888893,4
Netherlands,male,41,safe,3.8888888888888893,6
Netherlands,male,381,safe,6.583333333333334,4
Netherlands,male,149,safe,2.4285714285714284,5
Netherlands,male,89,safe,4.027777777777778,5
Netherlands,male,336,safe,8.333333333333334,4
Netherlands,male,132,safe,1.8055555555555558,4
Netherlands,male,60,safe,4.611111111111112,5
Netherlands,male,197,safe,4.07936507936508,5
Netherlands,male,371,safe,6.5,4
Netherlands,male,316,safe,4.166666666666667,4
Netherlands,male,14,safe,6.962962962962964,5
Netherlands,male,369,safe,5.888888888888889,5
Netherlands,male,347,safe,6.25,4
Netherlands,male,331,safe,7.222222222222223,4
Netherlands,male,392,safe,5.361111111111112,5
Netherlands,male,131,safe,6.037037037037037,5
Netherlands,male,29,safe,5.333333333333334,5
Netherlands,male,12,safe,4.027777777777778,5
Netherlands,male,140,safe,4.313271604938271,9
Netherlands,male,46,safe,5.0,4
Netherlands,male,175,safe,3.1944444444444446,6
Netherlands,male,214,safe,5.277777777777779,4
Netherlands,male,35,safe,2.1666666666666665,5
Netherlands,male,191,safe,5.083333333333334,5
Netherlands,male,343,safe,3.1666666666666665,5
Netherlands,male,178,safe,4.166666666666667,7
Netherlands,male,15,safe,2.0833333333333335,4
Netherlands,male,31,safe,1.1111111111111114,6
Netherlands,male,287,safe,4.481481481481481,5
Netherlands,male,398,safe,3.2500000000000004,5
Netherlands,male,4,safe,3.1666666666666665,5
Netherlands,male,296,safe,7.083333333333334,4
Netherlands,male,399,safe,4.888888888888889,6
Netherlands,male,154,safe,2.0000000000000004,5
Netherlands,male,368,safe,6.25,4
Netherlands,male,270,safe,3.75,4
Netherlands,male,313,safe,4.166666666666667,4
Netherlands,male,295,safe,4.722222222222222,4
Netherlands,male,215,safe,8.055555555555555,4
Netherlands,male,284,safe,4.166666666666667,4
Netherlands,male,334,safe,6.049382716049383,6
Netherlands,male,173,safe,3.6111111111111116,4
Netherlands,male,133,safe,6.833333333333333,5
Netherlands,male,363,safe,6.481481481481482,4
Netherlands,male,69,safe,3.277777777777778,6
Netherlands,male,261,safe,5.444444444444445,5
Netherlands,male,236,safe,2.962962962962963,6
Netherlands,male,96,safe,7.638888888888888,4
Netherlands,male,248,safe,5.555555555555556,4
Netherlands,male,2,safe,4.9603174603174605,6
Netherlands,male,33,safe,5.595238095238096,7
Netherlands,male,237,safe,4.166666666666667,6
Netherlands,male,177,safe,6.666666666666667,4
Netherlands,male,37,safe,3.650793650793651,6
Netherlands,male,258,safe,4.0,5
Netherlands,male,126,safe,4.166666666666667,4
Netherlands,male,166,safe,8.333333333333334,4
Netherlands,male,147,safe,8.148148148148149,4
Netherlands,male,1,safe,1.4814814814814818,4
Netherlands,male,114,safe,4.166666666666667,4
Netherlands,male,340,safe,7.638888888888888,4
Netherlands,male,87,safe,2.1296296296296298,6
Netherlands,male,66,safe,1.1111111111111114,4
Netherlands,male,223,safe,4.666666666666667,6
Netherlands,male,221,safe,4.722222222222222,4
Netherlands,male,265,safe,7.018518518518519,5
Netherlands,male,205,safe,4.666666666666667,4
Netherlands,male,90,safe,3.027777777777778,4
Netherlands,male,160,safe,5.416666666666667,4
Netherlands,male,395,safe,3.7777777777777777,6
Netherlands,male,353,safe,4.055555555555555,5
Netherlands,male,82,safe,2.5,4
Netherlands,male,98,safe,6.5,5
Netherlands,male,210,lively,3.75,6
Netherlands,male,328,lively,7.314814814814816,4
Netherlands,male,56,lively,5.833333333333334,4
Netherlands,male,325,lively,6.222222222222222,5
Netherlands,male,350,lively,8.222222222222223,5
Netherlands,male,355,lively,7.361111111111112,6
Netherlands,male,373,lively,6.5740740740740735,4
Netherlands,male,22,lively,6.574074074074074,4
Netherlands,male,39,lively,2.6626984126984126,7
Netherlands,male,121,lively,1.6666666666666667,4
Netherlands,male,129,lively,5.0,4
Netherlands,male,231,lively,5.833333333333334,4
Netherlands,male,88,lively,5.416666666666667,4
Netherlands,male,138,lively,2.013888888888889,6
Netherlands,male,276,lively,4.555555555555556,5
Netherlands,male,376,lively,6.416666666666667,4
Netherlands,male,134,lively,3.4259259259259256,6
Netherlands,male,389,lively,3.8888888888888884,4
Netherlands,male,259,lively,4.166666666666667,4
Netherlands,male,377,lively,5.833333333333334,4
Netherlands,male,308,lively,4.888888888888888,4
Netherlands,male,8,lively,3.7222222222222223,4
Netherlands,male,123,lively,4.4444444444444455,4
Netherlands,male,391,lively,5.0,4
Netherlands,male,78,lively,6.388888888888888,4
Netherlands,male,204,lively,5.6878306878306875,7
Netherlands,male,53,lively,1.851851851851852,4
Netherlands,male,314,lively,6.26984126984127,4
Netherlands,male,360,lively,8.111111111111112,5
Netherlands,male,51,lively,5.380952380952381,5
Netherlands,male,122,lively,4.166666666666667,4
Netherlands,male,300,lively,2.0833333333333335,4
Netherlands,male,282,lively,2.1296296296296298,4
Netherlands,male,13,lively,2.4074074074074074,6
Netherlands,male,45,lively,2.314814814814815,4
Netherlands,male,227,lively,6.25,4
Netherlands,male,76,lively,3.3333333333333335,4
Netherlands,male,57,lively,4.333333333333333,6
Netherlands,male,75,lively,3.4999999999999996,5
Netherlands,male,92,lively,2.777777777777778,4
Netherlands,male,14,lively,1.851851851851852,6
Netherlands,male,380,lively,3.75,4
Netherlands,male,347,lively,5.962962962962963,4
Netherlands,male,131,lively,6.111111111111112,6
Netherlands,male,7,lively,5.277777777777779,4
Netherlands,male,97,lively,6.5,5
Netherlands,male,305,lively,5.833333333333334,4
Netherlands,male,12,lively,4.38888888888889,5
Netherlands,male,388,lively,6.833333333333333,5
Netherlands,male,46,lively,5.0,6
Netherlands,male,184,lively,1.527777777777778,4
Netherlands,male,240,lively,5.416666666666667,4
Netherlands,male,214,lively,5.833333333333334,4
Netherlands,male,253,lively,4.166666666666667,4
Netherlands,male,35,lively,4.166666666666667,4
Netherlands,male,301,lively,4.333333333333334,5
Netherlands,male,186,lively,1.2962962962962965,4
Netherlands,male,238,lively,1.8888888888888888,5
Netherlands,male,178,lively,2.5,4
Netherlands,male,135,lively,8.38888888888889,5
Netherlands,male,105,lively,3.8888888888888893,6
Netherlands,male,77,lively,6.25,4
Netherlands,male,398,lively,3.555555555555556,5
Netherlands,male,296,lively,5.333333333333334,5
Netherlands,male,73,lively,1.7222222222222225,4
Netherlands,male,233,lively,4.916666666666667,5
Netherlands,male,361,lively,10.0,4
Netherlands,male,224,lively,4.583333333333334,4
Netherlands,male,313,lively,5.277777777777778,4
Netherlands,male,378,lively,5.0,4
Netherlands,male,222,lively,3.9444444444444455,5
Netherlands,male,118,lively,3.1666666666666665,5
Netherlands,male,173,lively,5.555555555555555,4
Netherlands,male,133,lively,4.166666666666667,4
Netherlands,male,299,lively,4.666666666666667,5
Netherlands,male,363,lively,7.166666666666667,4
Netherlands,male,342,lively,9.166666666666668,4
Netherlands,male,337,lively,8.902777777777779,5
Netherlands,male,33,lively,4.642857142857143,4
Netherlands,male,237,lively,4.277777777777778,4
Netherlands,male,84,lively,5.0,4
Netherlands,male,37,lively,1.3888888888888888,5
Netherlands,male,352,lively,4.37037037037037,5
Netherlands,male,258,lively,6.388888888888888,4
Netherlands,male,166,lively,1.1111111111111114,4
Netherlands,male,147,lively,4.814814814814815,6
Netherlands,male,114,lively,5.0,4
Netherlands,male,223,lively,6.972222222222223,6
Netherlands,male,330,lively,7.037037037037037,4
Netherlands,male,65,lively,3.4166666666666665,4
Netherlands,male,67,lively,7.083333333333334,4
Netherlands,male,290,lively,7.037037037037037,4
Netherlands,male,144,lively,6.666666666666667,4
Netherlands,male,98,lively,1.3333333333333335,5
Netherlands,male,16,lively,0.0,6
Netherlands,male,303,boring,5.972222222222222,4
Netherlands,male,174,boring,4.253968253968254,5
Netherlands,male,56,boring,6.629629629629629,5
Netherlands,male,346,boring,3.5000000000000004,5
Netherlands,male,106,boring,8.208333333333334,4
Netherlands,male,355,boring,1.6666666666666667,4
Netherlands,male,209,boring,6.666666666666667,5
Netherlands,male,39,boring,6.0,5
Netherlands,male,30,boring,8.518518518518519,6
Netherlands,male,269,boring,2.8333333333333335,5
Netherlands,male,28,boring,7.333333333333334,5
Netherlands,male,231,boring,5.0,4
Netherlands,male,88,boring,5.833333333333334,4
Netherlands,male,91,boring,5.722222222222223,5
Netherlands,male,185,boring,5.0,4
Netherlands,male,124,boring,6.666666666666667,4
Netherlands,male,377,boring,5.333333333333334,5
Netherlands,male,8,boring,5.520833333333334,8
Netherlands,male,391,boring,6.944444444444444,4
Netherlands,male,255,boring,5.277777777777779,4
Netherlands,male,314,boring,4.0,5
Netherlands,male,360,boring,2.4444444444444446,6
Netherlands,male,300,boring,5.722222222222223,5
Netherlands,male,322,boring,3.75,4
Netherlands,male,76,boring,5.055555555555555,5
Netherlands,male,151,boring,4.833333333333333,5
Netherlands,male,89,boring,5.555555555555555,5
Netherlands,male,120,boring,5.833333333333334,4
Netherlands,male,197,boring,4.861111111111112,6
Netherlands,male,316,boring,4.166666666666667,4
Netherlands,male,369,boring,2.916666666666667,4
Netherlands,male,380,boring,5.0,4
Netherlands,male,252,boring,5.833333333333334,4
Netherlands,male,400,boring,4.0,4
Netherlands,male,183,boring,7.916666666666667,4
Netherlands,male,392,boring,4.166666666666667,4
Netherlands,male,351,boring,1.9444444444444446,4
Netherlands,male,219,boring,4.416666666666667,5
Netherlands,male,218,boring,7.083333333333334,4
Netherlands,male,64,boring,3.833333333333333,5
Netherlands,male,388,boring,4.166666666666667,4
Netherlands,male,140,boring,5.0,4
Netherlands,male,18,boring,10.0,4
Netherlands,male,249,boring,2.777777777777778,6
Netherlands,male,341,boring,1.4814814814814818,5
Netherlands,male,35,boring,6.111111111111111,4
Netherlands,male,366,boring,2.1527777777777777,4
Netherlands,male,72,boring,5.892857142857143,7
Netherlands,male,343,boring,5.666666666666668,5
Netherlands,male,179,boring,6.5740740740740735,4
Netherlands,male,178,boring,5.833333333333334,4
Netherlands,male,49,boring,1.6666666666666667,4
Netherlands,male,105,boring,2.2222222222222228,4
Netherlands,male,254,boring,2.611111111111111,4
Netherlands,male,326,boring,7.361111111111111,4
Netherlands,male,398,boring,1.25,4
Netherlands,male,296,boring,3.666666666666667,4
Netherlands,male,196,boring,6.666666666666667,4
Netherlands,male,317,boring,4.055555555555555,4
Netherlands,male,109,boring,6.018518518518519,4
Netherlands,male,233,boring,5.222222222222222,5
Netherlands,male,313,boring,6.666666666666667,4
Netherlands,male,128,boring,5.305555555555556,5
Netherlands,male,222,boring,2.0740740740740744,5
Netherlands,male,215,boring,8.155555555555557,7
Netherlands,male,118,boring,4.888888888888889,5
Netherlands,male,334,boring,3.3333333333333335,4
Netherlands,male,70,boring,2.0000000000000004,4
Netherlands,male,339,boring,1.6666666666666667,4
Netherlands,male,236,boring,4.666666666666667,5
Netherlands,male,277,boring,4.777777777777778,5
Netherlands,male,142,boring,4.555555555555556,5
Netherlands,male,248,boring,4.666666666666667,5
Netherlands,male,2,boring,5.666666666666667,5
Netherlands,male,33,boring,2.0,5
Netherlands,male,126,boring,8.333333333333334,4
Netherlands,male,166,boring,4.861111111111112,5
Netherlands,male,147,boring,4.814814814814815,6
Netherlands,male,340,boring,3.4166666666666665,6
Netherlands,male,87,boring,1.8888888888888888,5
Netherlands,male,349,boring,1.9444444444444446,4
Netherlands,male,247,boring,6.296296296296297,6
Netherlands,male,318,boring,6.851851851851851,4
Netherlands,male,397,boring,4.333333333333334,4
Netherlands,male,90,boring,5.666666666666667,4
Netherlands,male,365,boring,4.333333333333334,5
Netherlands,male,362,boring,3.62962962962963,6
Netherlands,male,62,boring,5.0,6
Netherlands,male,230,boring,4.4444444444444455,4
Netherlands,male,324,wealthy,7.083333333333334,4
Netherlands,male,10,wealthy,2.2222222222222228,5
Netherlands,male,61,wealthy,5.370370370370371,4
Netherlands,male,350,wealthy,5.018518518518519,5
Netherlands,male,150,wealthy,5.208333333333334,4
Netherlands,male,106,wealthy,3.194444444444444,4
Netherlands,male,283,wealthy,7.083333333333334,4
Netherlands,male,22,wealthy,1.5773809523809523,8
Netherlands,male,358,wealthy,8.333333333333334,4
Netherlands,male,121,wealthy,4.166666666666667,4
Netherlands,male,99,wealthy,1.7592592592592593,5
Netherlands,male,145,wealthy,4.444444444444445,6
Netherlands,male,161,wealthy,4.30952380952381,5
Netherlands,male,194,wealthy,6.666666666666667,4
Netherlands,male,292,wealthy,5.277777777777779,4
Netherlands,male,28,wealthy,1.8253968253968256,7
Netherlands,male,88,wealthy,5.198412698412699,4
Netherlands,male,138,wealthy,4.4444444444444455,4
Netherlands,male,272,wealthy,3.680555555555556,6
Netherlands,male,384,wealthy,5.666666666666667,5
Netherlands,male,376,wealthy,7.6944444444444455,4
Netherlands,male,389,wealthy,10.0,4
Netherlands,male,250,wealthy,5.0,4
Netherlands,male,259,wealthy,4.500000000000001,6
Netherlands,male,124,wealthy,4.523809523809525,4
Netherlands,male,241,wealthy,5.095238095238095,7
Netherlands,male,17,wealthy,5.95679012345679,4
Netherlands,male,53,wealthy,4.722222222222222,4
Netherlands,male,122,wealthy,1.3333333333333335,5
Netherlands,male,300,wealthy,3.444444444444444,5
Netherlands,male,163,wealthy,5.833333333333334,4
Netherlands,male,13,wealthy,2.5,4
Netherlands,male,45,wealthy,3.4226190476190474,7
Netherlands,male,323,wealthy,3.3333333333333335,4
Netherlands,male,227,wealthy,4.0,5
Netherlands,male,112,wealthy,8.333333333333334,4
Netherlands,male,57,wealthy,2.7777777777777777,4
Netherlands,male,316,wealthy,3.0555555555555554,6
Netherlands,male,369,wealthy,4.166666666666667,4
Netherlands,male,81,wealthy,1.7500000000000002,5
Netherlands,male,396,wealthy,2.0833333333333335,4
Netherlands,male,97,wealthy,7.430555555555557,5
Netherlands,male,386,wealthy,8.61111111111111,5
Netherlands,male,372,wealthy,5.416666666666667,4
Netherlands,male,18,wealthy,2.0833333333333335,4
Netherlands,male,35,wealthy,5.833333333333334,4
Netherlands,male,71,wealthy,3.7777777777777777,5
Netherlands,male,103,wealthy,2.0000000000000004,5
Netherlands,male,374,wealthy,7.222222222222223,5
Netherlands,male,304,wealthy,7.407407407407408,6
Netherlands,male,108,wealthy,2.962962962962963,9
Netherlands,male,228,wealthy,6.388888888888888,4
Netherlands,male,287,wealthy,5.138888888888888,4
Netherlands,male,196,wealthy,4.875000000000001,5
Netherlands,male,262,wealthy,0.0,4
Netherlands,male,246,wealthy,5.166666666666667,5
Netherlands,male,368,wealthy,4.166666666666667,4
Netherlands,male,313,wealthy,3.3333333333333335,4
Netherlands,male,162,wealthy,2.4444444444444446,5
Netherlands,male,222,wealthy,8.472222222222221,4
Netherlands,male,284,wealthy,2.5,4
Netherlands,male,36,wealthy,1.6666666666666667,4
Netherlands,male,299,wealthy,4.464285714285715,6
Netherlands,male,382,wealthy,5.888888888888889,5
Netherlands,male,342,wealthy,6.984126984126983,4
Netherlands,male,319,wealthy,1.6666666666666667,4
Netherlands,male,146,wealthy,3.7797619047619047,7
Netherlands,male,310,wealthy,4.166666666666667,4
Netherlands,male,261,wealthy,6.0,4
Netherlands,male,280,wealthy,3.703703703703704,6
Netherlands,male,237,wealthy,5.277777777777779,4
Netherlands,male,294,wealthy,2.916666666666667,4
Netherlands,male,177,wealthy,6.018518518518519,4
Netherlands,male,84,wealthy,2.666666666666667,5
Netherlands,male,297,wealthy,2.291666666666667,5
Netherlands,male,1,wealthy,3.3333333333333335,4
Netherlands,male,189,wealthy,4.166666666666667,4
Netherlands,male,375,wealthy,5.277777777777778,4
Netherlands,male,207,wealthy,5.833333333333334,4
Netherlands,male,66,wealthy,5.208333333333334,4
Netherlands,male,223,wealthy,4.861111111111111,6
Netherlands,male,344,wealthy,5.0,4
Netherlands,male,40,wealthy,4.305555555555556,4
Netherlands,male,356,wealthy,6.833333333333333,5
Netherlands,male,206,wealthy,3.1481481481481484,6
Netherlands,male,90,wealthy,1.6666666666666667,4
Netherlands,male,67,wealthy,4.790123456790124,5
Netherlands,male,365,wealthy,7.261904761904763,7
Netherlands,male,80,wealthy,7.559523809523809,4
Netherlands,male,383,wealthy,7.537037037037037,5
Netherlands,male,379,wealthy,5.0,4
Netherlands,male,137,wealthy,2.0833333333333335,4
Netherlands,male,306,wealthy,3.988095238095238,7
Netherlands,male,195,wealthy,4.4444444444444455,5
Netherlands,male,260,wealthy,3.62962962962963,5
Netherlands,male,335,wealthy,5.0,4
Netherlands,male,181,wealthy,4.777777777777778,5
Netherlands,male,170,depressing,6.333333333333333,5
Netherlands,male,10,depressing,3.285714285714286,5
Netherlands,male,47,depressing,1.777777777777778,5
Netherlands,male,167,depressing,4.157407407407407,5
Netherlands,male,61,depressing,5.666666666666667,4
Netherlands,male,328,depressing,1.416666666666667,4
Netherlands,male,174,depressing,1.3888888888888893,4
Netherlands,male,56,depressing,5.416666666666667,4
Netherlands,male,150,depressing,5.833333333333334,4
Netherlands,male,346,depressing,4.222222222222222,5
Netherlands,male,298,depressing,4.347222222222222,5
Netherlands,male,355,depressing,3.444444444444444,8
Netherlands,male,283,depressing,1.9444444444444446,4
Netherlands,male,22,depressing,7.946428571428571,4
Netherlands,male,74,depressing,6.074074074074074,5
Netherlands,male,107,depressing,6.666666666666667,5
Netherlands,male,293,depressing,2.0833333333333335,4
Netherlands,male,30,depressing,4.500000000000001,4
Netherlands,male,231,depressing,5.148148148148148,6
Netherlands,male,165,depressing,8.083333333333334,4
Netherlands,male,276,depressing,6.0,5
Netherlands,male,134,depressing,3.62962962962963,5
Netherlands,male,389,depressing,5.888888888888889,5
Netherlands,male,250,depressing,5.833333333333334,4
Netherlands,male,171,depressing,5.333333333333334,5
Netherlands,male,185,depressing,3.2222222222222223,5
Netherlands,male,377,depressing,3.3333333333333335,5
Netherlands,male,308,depressing,7.314814814814816,4
Netherlands,male,360,depressing,5.833333333333334,6
Netherlands,male,163,depressing,3.6944444444444446,5
Netherlands,male,159,depressing,6.25,4
Netherlands,male,322,depressing,2.7,5
Netherlands,male,63,depressing,8.88888888888889,5
Netherlands,male,89,depressing,5.833333333333334,4
Netherlands,male,60,depressing,8.666666666666668,4
Netherlands,male,197,depressing,2.916666666666667,4
Netherlands,male,92,depressing,3.8888888888888884,4
Netherlands,male,14,depressing,3.916666666666667,5
Netherlands,male,158,depressing,4.041666666666667,5
Netherlands,male,252,depressing,5.0,4
Netherlands,male,119,depressing,6.166666666666667,5
Netherlands,male,9,depressing,3.2222222222222223,5
Netherlands,male,392,depressing,4.555555555555556,7
Netherlands,male,396,depressing,3.0555555555555554,6
Netherlands,male,219,depressing,7.592592592592593,6
Netherlands,male,278,depressing,1.4814814814814814,6
Netherlands,male,7,depressing,4.4444444444444455,4
Netherlands,male,29,depressing,4.4444444444444455,6
Netherlands,male,305,depressing,4.523809523809525,7
Netherlands,male,64,depressing,4.2063492063492065,7
Netherlands,male,125,depressing,8.444444444444445,4
Netherlands,male,388,depressing,5.694444444444445,6
Netherlands,male,140,depressing,5.277777777777778,4
Netherlands,male,372,depressing,6.111111111111112,4
Netherlands,male,214,depressing,6.25,4
Netherlands,male,320,depressing,4.166666666666667,6
Netherlands,male,249,depressing,3.611111111111111,4
Netherlands,male,253,depressing,1.8888888888888888,4
Netherlands,male,341,depressing,2.604166666666667,8
Netherlands,male,35,depressing,6.666666666666667,4
Netherlands,male,301,depressing,6.777777777777778,5
Netherlands,male,238,depressing,5.833333333333334,4
Netherlands,male,179,depressing,3.1666666666666665,5
Netherlands,male,49,depressing,5.648148148148148,6
Netherlands,male,31,depressing,6.309523809523809,8
Netherlands,male,326,depressing,2.9,6
Netherlands,male,279,depressing,3.75,4
Netherlands,male,77,depressing,4.0,5
Netherlands,male,176,depressing,5.805555555555556,5
Netherlands,male,296,depressing,4.166666666666667,5
Netherlands,male,11,depressing,4.166666666666667,4
Netherlands,male,257,depressing,2.8750000000000004,6
Netherlands,male,154,depressing,5.708333333333333,8
Netherlands,male,224,depressing,6.666666666666667,5
Netherlands,male,128,depressing,5.925925925925926,5
Netherlands,male,162,depressing,5.703703703703703,5
Netherlands,male,215,depressing,5.0,4
Netherlands,male,102,depressing,3.6111111111111116,4
Netherlands,male,339,depressing,2.962962962962963,6
Netherlands,male,319,depressing,5.0,4
Netherlands,male,236,depressing,4.166666666666667,4
Netherlands,male,201,depressing,5.0,5
Netherlands,male,152,depressing,5.277777777777778,4
Netherlands,male,280,depressing,8.194444444444445,4
Netherlands,male,33,depressing,5.888888888888889,5
Netherlands,male,268,depressing,2.5,4
Netherlands,male,237,depressing,3.4166666666666665,4
Netherlands,male,243,depressing,2.666666666666667,5
Netherlands,male,166,depressing,3.111111111111111,5
Netherlands,male,147,depressing,5.333333333333334,5
Netherlands,male,1,depressing,5.416666666666667,4
Netherlands,male,375,depressing,8.0,5
Netherlands,male,245,depressing,2.619047619047619,4
Netherlands,male,265,depressing,4.888888888888889,5
Netherlands,male,330,depressing,7.666666666666666,5
Netherlands,male,225,depressing,4.444444444444445,6
Netherlands,male,251,depressing,5.0,4
Netherlands,male,23,depressing,6.111111111111111,4
Netherlands,male,239,depressing,5.0,8
Netherlands,male,98,depressing,4.944444444444445,4
Netherlands,male,193,depressing,5.666666666666667,4
Netherlands,male,47,beautiful,7.222222222222222,4
Netherlands,male,167,beautiful,5.972222222222222,4
Netherlands,male,328,beautiful,8.333333333333334,4
Netherlands,male,174,beautiful,8.148148148148149,5
Netherlands,male,285,beautiful,5.222222222222222,6
Netherlands,male,350,beautiful,1.2962962962962965,4
Netherlands,male,364,beautiful,4.685185185185186,5
Netherlands,male,355,beautiful,4.166666666666667,4
Netherlands,male,358,beautiful,5.648148148148148,4
Netherlands,male,99,beautiful,4.833333333333333,5
Netherlands,male,291,beautiful,1.1666666666666667,5
Netherlands,male,145,beautiful,4.388888888888889,7
Netherlands,male,293,beautiful,8.018518518518519,6
Netherlands,male,30,beautiful,4.722222222222222,6
Netherlands,male,5,beautiful,6.388888888888888,4
Netherlands,male,348,beautiful,5.833333333333334,6
Netherlands,male,165,beautiful,2.5,4
Netherlands,male,345,beautiful,6.666666666666667,4
Netherlands,male,332,beautiful,4.731481481481481,6
Netherlands,male,185,beautiful,1.6666666666666667,4
Netherlands,male,377,beautiful,5.833333333333334,4
Netherlands,male,217,beautiful,0.8333333333333334,4
Netherlands,male,241,beautiful,6.944444444444444,4
Netherlands,male,8,beautiful,6.851851851851851,4
Netherlands,male,24,beautiful,4.777777777777778,5
Netherlands,male,78,beautiful,5.972222222222222,4
Netherlands,male,45,beautiful,3.8888888888888884,6
Netherlands,male,323,beautiful,5.0,4
Netherlands,male,322,beautiful,4.416666666666668,5
Netherlands,male,227,beautiful,3.564814814814815,9
Netherlands,male,57,beautiful,4.166666666666667,4
Netherlands,male,336,beautiful,4.166666666666667,4
Netherlands,male,235,beautiful,2.666666666666667,4
Netherlands,male,197,beautiful,5.0,4
Netherlands,male,158,beautiful,5.2592592592592595,5
Netherlands,male,369,beautiful,5.0,4
Netherlands,male,81,beautiful,4.583333333333334,4
Netherlands,male,331,beautiful,3.703703703703704,6
Netherlands,male,9,beautiful,5.0,4
Netherlands,male,396,beautiful,1.8888888888888888,5
Netherlands,male,219,beautiful,6.25,4
Netherlands,male,218,beautiful,3.6111111111111116,4
Netherlands,male,29,beautiful,4.0,5
Netherlands,male,97,beautiful,6.4259259259259265,5
Netherlands,male,12,beautiful,5.472222222222222,5
Netherlands,male,140,beautiful,3.3333333333333335,6
Netherlands,male,46,beautiful,3.5185185185185186,4
Netherlands,male,18,beautiful,0.0,4
Netherlands,male,240,beautiful,7.708333333333334,4
Netherlands,male,35,beautiful,5.740740740740741,6
Netherlands,male,191,beautiful,6.111111111111112,4
Netherlands,male,343,beautiful,3.3333333333333335,4
Netherlands,male,179,beautiful,4.166666666666667,4
Netherlands,male,304,beautiful,2.1296296296296298,4
Netherlands,male,108,beautiful,1.8888888888888888,5
Netherlands,male,105,beautiful,4.722222222222222,4
Netherlands,male,361,beautiful,6.805555555555555,4
Netherlands,male,270,beautiful,5.0,4
Netherlands,male,378,beautiful,6.984126984126983,4
Netherlands,male,162,beautiful,5.277777777777778,4
Netherlands,male,284,beautiful,6.666666666666667,4
Netherlands,male,102,beautiful,2.916666666666667,4
Netherlands,male,169,beautiful,2.666666666666667,5
Netherlands,male,339,beautiful,5.0,4
Netherlands,male,363,beautiful,6.111111111111112,4
Netherlands,male,212,beautiful,6.25,4
Netherlands,male,263,beautiful,4.166666666666667,4
Netherlands,male,117,beautiful,0.0,4
Netherlands,male,261,beautiful,3.8888888888888893,6
Netherlands,male,236,beautiful,4.583333333333334,6
Netherlands,male,201,beautiful,4.563492063492064,4
Netherlands,male,226,beautiful,1.8888888888888888,4
Netherlands,male,280,beautiful,3.6111111111111116,6
Netherlands,male,248,beautiful,7.083333333333334,4
Netherlands,male,203,beautiful,0.8333333333333334,4
Netherlands,male,155,beautiful,5.985449735449736,7
