country,age_group_ahi_3_remapped,Image,Question,Score,Num_comparisons
All,Above 50 x bottom,363,cycle,1.9074074074074077,4
All,Above 50 x bottom,59,cycle,7.666666666666666,5
All,Above 50 x bottom,130,cycle,8.333333333333334,4
All,Above 50 x bottom,236,cycle,3.9444444444444446,4
All,Above 50 x bottom,81,cycle,4.857142857142858,5
All,Above 50 x bottom,232,cycle,5.833333333333334,4
All,Above 50 x bottom,114,cycle,2.666666666666667,5
All,Above 50 x bottom,34,cycle,5.0773809523809526,7
All,Above 50 x bottom,9,cycle,6.7063492063492065,6
All,Above 50 x bottom,178,cycle,2.0,4
All,Above 50 x bottom,365,cycle,5.527777777777778,4
All,Above 50 x bottom,13,cycle,2.175925925925926,4
All,Above 50 x bottom,252,cycle,3.1944444444444446,4
All,Above 50 x bottom,24,cycle,4.166666666666667,4
All,Above 50 x bottom,393,cycle,4.75,4
All,Above 50 x bottom,307,cycle,3.3280423280423284,5
All,Above 50 x bottom,10,cycle,7.222222222222222,4
All,Above 50 x bottom,197,walk,4.500000000000001,5
All,Above 50 x bottom,345,walk,5.555555555555555,4
All,Above 50 x bottom,225,walk,4.857142857142858,7
All,Above 50 x bottom,248,walk,3.3333333333333335,4
All,Above 50 x bottom,134,walk,3.0555555555555554,6
All,Above 50 x bottom,255,walk,6.166666666666667,5
All,Above 50 x bottom,28,walk,1.5833333333333333,5
All,Above 50 x bottom,292,walk,3.3333333333333335,5
All,Above 50 x bottom,209,walk,8.25,4
All,Above 50 x bottom,374,walk,3.3333333333333335,4
All,Above 50 x bottom,31,walk,3.3333333333333335,4
All,Above 50 x bottom,12,walk,3.444444444444444,5
All,Above 50 x bottom,238,walk,5.277777777777779,6
All,Above 50 x bottom,75,walk,4.166666666666667,4
All,Above 50 x bottom,48,walk,5.0,4
All,Above 50 x bottom,214,walk,6.277777777777778,5
All,Above 50 x bottom,201,walk,6.362433862433862,7
All,Above 50 x bottom,186,walk,4.722222222222222,6
All,Above 50 x bottom,6,walk,3.8055555555555562,5
All,Above 50 x bottom,21,walk,5.0,4
All,Above 50 x bottom,73,walk,3.8888888888888893,6
All,Above 50 x bottom,183,walk,10.0,4
All,Above 50 x bottom,182,walk,3.0,4
All,Above 50 x bottom,240,walk,2.777777777777778,4
All,Above 50 x bottom,350,walk,6.507936507936508,6
All,Above 50 x bottom,83,walk,3.4285714285714293,5
All,Above 50 x bottom,347,walk,5.185185185185185,6
All,Above 50 x bottom,204,walk,4.583333333333334,4
All,Above 50 x bottom,68,walk,5.0,4
All,Above 50 x bottom,383,walk,7.333333333333334,5
All,Above 50 x bottom,251,walk,2.111111111111111,6
All,Above 50 x bottom,111,walk,0.8333333333333334,4
All,Above 50 x bottom,173,walk,4.166666666666667,4
All,Above 50 x bottom,17,walk,1.4444444444444446,5
All,Above 50 x bottom,334,walk,7.5,4
All,Above 50 x bottom,384,walk,4.166666666666667,4
All,Above 50 x bottom,326,walk,7.037037037037037,4
All,Above 50 x bottom,267,walk,3.8888888888888893,5
All,Above 50 x bottom,156,walk,5.0,4
All,Above 50 x bottom,85,walk,4.0,5
All,Above 50 x bottom,32,walk,4.037037037037038,5
All,Above 50 x bottom,175,walk,6.277777777777778,4
All,Above 50 x bottom,27,walk,2.738095238095238,7
All,Above 50 x bottom,51,walk,4.166666666666667,4
All,Above 50 x bottom,64,walk,2.5185185185185186,4
All,Above 50 x bottom,86,walk,5.0,6
All,Above 50 x bottom,260,walk,4.026455026455027,7
All,Above 50 x bottom,395,walk,8.888888888888891,6
All,Above 50 x bottom,131,walk,7.453703703703704,9
All,Above 50 x bottom,221,walk,9.166666666666668,4
All,Above 50 x bottom,87,walk,6.2592592592592595,5
All,Above 50 x bottom,349,walk,5.555555555555556,4
All,Above 50 x bottom,382,walk,4.305555555555556,4
All,Above 50 x bottom,44,walk,5.304232804232804,7
All,Above 50 x bottom,356,walk,5.800264550264551,7
All,Above 50 x bottom,335,walk,5.666666666666668,5
All,Above 50 x bottom,70,walk,4.666666666666667,5
All,Above 50 x bottom,96,walk,3.7777777777777777,5
All,Above 50 x bottom,348,walk,8.611111111111112,4
All,Above 50 x bottom,133,walk,7.083333333333334,5
All,Above 50 x bottom,271,walk,4.833333333333333,4
All,Above 50 x bottom,314,walk,5.555555555555555,4
All,Above 50 x bottom,61,walk,6.296296296296297,6
All,Above 50 x bottom,295,walk,7.083333333333334,4
All,Above 50 x bottom,49,walk,3.3333333333333335,4
All,Above 50 x bottom,147,walk,6.888888888888888,5
All,Above 50 x bottom,142,walk,4.351851851851852,6
All,Above 50 x bottom,65,walk,5.888888888888889,5
All,Above 50 x bottom,371,walk,6.25,4
All,Above 50 x bottom,56,walk,2.301587301587302,6
All,Above 50 x bottom,346,walk,7.916666666666667,4
All,Above 50 x bottom,389,walk,3.0,5
All,Above 50 x bottom,379,walk,5.703703703703703,5
All,Above 50 x bottom,257,walk,5.0,6
All,Above 50 x bottom,352,walk,8.166666666666668,5
All,Above 50 x bottom,315,walk,4.555555555555556,6
All,Above 50 x bottom,262,walk,3.7962962962962963,4
All,Above 50 x bottom,157,walk,3.666666666666667,5
All,Above 50 x bottom,241,walk,3.703703703703704,4
All,Above 50 x bottom,301,walk,5.888888888888889,6
All,Above 50 x bottom,97,walk,3.3333333333333335,5
All,Above 50 x bottom,235,walk,2.5,5
All,Above 50 x bottom,358,walk,7.01388888888889,8
All,Above 50 x bottom,179,walk,1.9444444444444446,4
All,Above 50 x bottom,396,walk,4.166666666666667,4
All,Above 50 x bottom,392,walk,8.111111111111112,5
All,Above 50 x bottom,218,walk,1.8981481481481481,4
All,Above 50 x bottom,30,walk,4.62962962962963,6
All,Above 50 x bottom,367,walk,7.417989417989419,5
All,Above 50 x bottom,103,walk,3.8888888888888884,6
All,Above 50 x bottom,332,walk,4.0317460317460325,5
All,Above 50 x bottom,116,walk,4.166666666666667,4
All,Above 50 x bottom,196,walk,5.314814814814816,5
All,Above 50 x bottom,244,walk,4.666666666666667,5
All,Above 50 x bottom,293,walk,4.777777777777778,5
All,Above 50 x bottom,95,walk,2.6543209876543212,4
All,Above 50 x bottom,172,walk,4.166666666666667,4
All,Above 50 x bottom,135,walk,2.5,4
All,Above 50 x bottom,317,walk,5.222222222222222,5
All,Above 50 x bottom,46,walk,7.037037037037037,4
All,Above 50 x bottom,321,walk,7.5,4
All,Above 50 x bottom,62,walk,4.537037037037037,9
All,Above 50 x bottom,338,walk,5.2063492063492065,7
All,Above 50 x bottom,89,walk,4.791666666666667,8
All,Above 50 x bottom,266,walk,6.666666666666667,5
All,Above 50 x bottom,205,walk,3.6111111111111116,6
All,Above 50 x bottom,38,walk,4.111111111111112,5
All,Above 50 x bottom,222,walk,3.3333333333333335,6
All,Above 50 x bottom,276,walk,4.833333333333333,5
All,Above 50 x bottom,351,walk,7.63888888888889,5
All,Above 50 x bottom,300,walk,4.285714285714286,7
All,Above 50 x bottom,93,walk,2.5,4
All,Above 50 x bottom,243,walk,6.407407407407407,4
All,Above 50 x bottom,200,walk,1.9510582010582012,7
All,Above 50 x bottom,127,walk,2.4232804232804237,4
All,Above 50 x bottom,246,walk,5.833333333333334,4
All,Above 50 x bottom,117,walk,1.1111111111111114,4
All,Above 50 x bottom,312,walk,6.666666666666667,4
All,Above 50 x bottom,26,walk,6.157407407407408,6
All,Above 50 x bottom,324,walk,6.851851851851851,6
All,Above 50 x bottom,353,walk,8.055555555555555,5
All,Above 50 x bottom,171,walk,2.5,4
All,Above 50 x bottom,9,walk,8.000000000000002,5
All,Above 50 x bottom,23,walk,3.928571428571429,7
All,Above 50 x bottom,400,walk,8.166666666666668,5
All,Above 50 x bottom,165,walk,8.333333333333334,4
All,Above 50 x bottom,24,walk,3.833333333333333,4
All,Above 50 x bottom,10,walk,4.166666666666667,4
All,Above 50 x bottom,121,walk,2.5,4
All,Above 50 x bottom,306,walk,4.583333333333334,4
All,Above 50 x bottom,139,walk,4.777777777777778,4
All,Above 50 x bottom,258,green,7.666666666666666,5
All,Above 50 x bottom,197,green,4.285714285714286,7
All,Above 50 x bottom,104,green,1.9444444444444446,4
All,Above 50 x bottom,287,green,1.9444444444444446,4
All,Above 50 x bottom,80,green,2.3302469135802473,5
All,Above 50 x bottom,28,green,4.166666666666667,4
All,Above 50 x bottom,328,green,7.777777777777777,4
All,Above 50 x bottom,209,green,6.694444444444445,6
All,Above 50 x bottom,191,green,4.814814814814815,4
All,Above 50 x bottom,374,green,5.111111111111111,5
All,Above 50 x bottom,39,green,3.666666666666667,5
All,Above 50 x bottom,12,green,5.555555555555556,4
All,Above 50 x bottom,318,green,5.654761904761905,7
All,Above 50 x bottom,177,green,1.333333333333333,5
All,Above 50 x bottom,385,green,7.222222222222222,4
All,Above 50 x bottom,40,green,5.833333333333334,4
All,Above 50 x bottom,331,green,2.166666666666667,4
All,Above 50 x bottom,223,green,2.4444444444444446,5
All,Above 50 x bottom,189,green,4.444444444444445,4
All,Above 50 x bottom,66,green,2.0833333333333335,4
All,Above 50 x bottom,280,green,2.370370370370371,5
All,Above 50 x bottom,201,green,4.916666666666667,7
All,Above 50 x bottom,144,green,7.5,4
All,Above 50 x bottom,198,green,5.5,6
All,Above 50 x bottom,195,green,6.888888888888888,5
All,Above 50 x bottom,281,green,8.634920634920634,4
All,Above 50 x bottom,107,green,3.5000000000000004,5
All,Above 50 x bottom,182,green,6.0,4
All,Above 50 x bottom,2,green,3.0,6
All,Above 50 x bottom,141,green,7.329365079365079,6
All,Above 50 x bottom,350,green,2.5,4
All,Above 50 x bottom,71,green,1.6666666666666667,4
All,Above 50 x bottom,83,green,7.037037037037037,4
All,Above 50 x bottom,256,green,3.75,4
All,Above 50 x bottom,319,green,2.126984126984127,5
All,Above 50 x bottom,180,green,7.592592592592593,6
All,Above 50 x bottom,187,green,6.0,4
All,Above 50 x bottom,173,green,6.083333333333333,5
All,Above 50 x bottom,35,green,4.574074074074074,6
All,Above 50 x bottom,242,green,6.388888888888888,4
All,Above 50 x bottom,33,green,6.388888888888888,4
All,Above 50 x bottom,32,green,5.0,5
All,Above 50 x bottom,303,green,4.666666666666667,5
All,Above 50 x bottom,362,green,3.7777777777777777,5
All,Above 50 x bottom,279,green,4.722222222222222,4
All,Above 50 x bottom,112,green,9.166666666666668,4
All,Above 50 x bottom,126,green,5.370370370370371,8
All,Above 50 x bottom,211,green,7.083333333333334,4
All,Above 50 x bottom,131,green,8.333333333333334,4
All,Above 50 x bottom,221,green,6.0,5
All,Above 50 x bottom,349,green,2.277777777777778,6
All,Above 50 x bottom,108,green,1.8333333333333335,5
All,Above 50 x bottom,203,green,2.673611111111111,6
All,Above 50 x bottom,382,green,2.75,4
All,Above 50 x bottom,231,green,6.91358024691358,4
All,Above 50 x bottom,356,green,1.6666666666666667,4
All,Above 50 x bottom,386,green,5.5,4
All,Above 50 x bottom,98,green,3.666666666666667,4
All,Above 50 x bottom,167,green,5.190476190476191,6
All,Above 50 x bottom,57,green,5.388888888888889,6
All,Above 50 x bottom,96,green,8.333333333333334,4
All,Above 50 x bottom,133,green,4.166666666666667,4
All,Above 50 x bottom,344,green,4.166666666666667,4
All,Above 50 x bottom,92,green,6.666666666666667,4
All,Above 50 x bottom,314,green,0.8888888888888887,5
All,Above 50 x bottom,233,green,5.166666666666667,4
All,Above 50 x bottom,82,green,8.351190476190478,4
All,Above 50 x bottom,152,green,6.388888888888888,4
All,Above 50 x bottom,110,green,6.37037037037037,5
All,Above 50 x bottom,227,green,4.592592592592593,9
All,Above 50 x bottom,254,green,5.0,6
All,Above 50 x bottom,378,green,3.373015873015873,7
All,Above 50 x bottom,142,green,4.916666666666667,5
All,Above 50 x bottom,368,green,3.8888888888888884,6
All,Above 50 x bottom,65,green,0.0,5
All,Above 50 x bottom,389,green,5.111111111111111,5
All,Above 50 x bottom,379,green,4.041666666666667,6
All,Above 50 x bottom,298,green,5.416666666666667,4
All,Above 50 x bottom,257,green,3.2222222222222223,5
All,Above 50 x bottom,285,green,4.166666666666667,4
All,Above 50 x bottom,253,green,4.833333333333333,4
All,Above 50 x bottom,155,green,7.5,5
All,Above 50 x bottom,241,green,2.0,5
All,Above 50 x bottom,129,green,5.333333333333334,4
All,Above 50 x bottom,226,green,5.416666666666667,4
All,Above 50 x bottom,45,green,6.666666666666667,4
All,Above 50 x bottom,329,green,2.666666666666667,5
All,Above 50 x bottom,149,green,4.166666666666667,4
All,Above 50 x bottom,375,green,1.1111111111111114,6
All,Above 50 x bottom,99,green,3.3333333333333335,4
All,Above 50 x bottom,354,green,3.0709876543209877,9
All,Above 50 x bottom,288,green,6.666666666666667,4
All,Above 50 x bottom,52,green,1.25,4
All,Above 50 x bottom,309,green,4.666666666666667,5
All,Above 50 x bottom,274,green,7.78888888888889,8
All,Above 50 x bottom,290,green,5.833333333333334,4
All,Above 50 x bottom,5,green,8.88888888888889,4
All,Above 50 x bottom,394,green,7.092592592592593,4
All,Above 50 x bottom,367,green,5.0,4
All,Above 50 x bottom,160,green,4.484126984126985,7
All,Above 50 x bottom,332,green,2.666666666666667,4
All,Above 50 x bottom,313,green,7.333333333333334,5
All,Above 50 x bottom,361,green,1.3888888888888893,4
All,Above 50 x bottom,196,green,2.361111111111111,4
All,Above 50 x bottom,244,green,3.6111111111111116,4
All,Above 50 x bottom,398,green,1.6666666666666667,4
All,Above 50 x bottom,293,green,5.833333333333334,4
All,Above 50 x bottom,58,green,0.8333333333333334,4
All,Above 50 x bottom,172,green,5.469135802469136,6
All,Above 50 x bottom,317,green,3.3333333333333335,4
All,Above 50 x bottom,122,green,7.5,5
All,Above 50 x bottom,273,green,3.3333333333333335,5
All,Above 50 x bottom,327,green,6.666666666666667,4
All,Above 50 x bottom,105,green,4.722222222222222,6
All,Above 50 x bottom,250,green,3.3333333333333335,5
All,Above 50 x bottom,228,green,5.0,4
All,Above 50 x bottom,89,green,5.416666666666667,4
All,Above 50 x bottom,239,green,5.333333333333333,5
All,Above 50 x bottom,381,green,0.6666666666666665,5
All,Above 50 x bottom,213,green,5.95679012345679,9
All,Above 50 x bottom,222,green,7.222222222222222,4
All,Above 50 x bottom,53,green,2.0833333333333335,4
All,Above 50 x bottom,200,green,5.370370370370371,4
All,Above 50 x bottom,26,green,10.0,4
All,Above 50 x bottom,120,green,5.833333333333334,4
All,Above 50 x bottom,236,green,4.074074074074074,4
All,Above 50 x bottom,55,green,4.285714285714286,4
All,Above 50 x bottom,232,green,5.0,4
All,Above 50 x bottom,282,green,4.920634920634921,7
All,Above 50 x bottom,171,green,1.416666666666667,4
All,Above 50 x bottom,294,green,5.333333333333334,4
All,Above 50 x bottom,166,green,6.468253968253968,4
All,Above 50 x bottom,178,green,3.62962962962963,5
All,Above 50 x bottom,355,green,3.9814814814814814,6
All,Above 50 x bottom,192,green,5.5,5
All,Above 50 x bottom,90,green,4.166666666666667,4
All,Above 50 x bottom,67,green,6.0,5
All,Above 50 x bottom,145,green,6.7592592592592595,4
All,Above 50 x bottom,400,green,3.0,5
All,Above 50 x bottom,249,green,3.3333333333333335,4
All,Above 50 x bottom,393,green,6.666666666666667,4
All,Above 50 x bottom,121,green,7.083333333333334,4
All,Above 50 x bottom,306,green,6.733333333333333,6
All,Above 50 x bottom,42,green,3.0,5
All,Above 50 x bottom,139,green,8.333333333333334,4
Singapore,40-49 x middle,178,cycle,4.166666666666667,4
Singapore,40-49 x middle,304,cycle,3.3333333333333335,4
Singapore,40-49 x middle,128,cycle,7.037037037037037,4
Singapore,30-39 x bottom,66,depressing,6.666666666666667,4
Singapore,30-39 x bottom,63,live nearby,5.333333333333333,5
Singapore,30-39 x bottom,100,live nearby,3.3333333333333335,4
Singapore,30-39 x bottom,58,cycle,5.0,4
Singapore,30-39 x bottom,199,cycle,3.3333333333333335,4
Singapore,Above 50 x upper,380,safe,6.845238095238097,7
Singapore,Above 50 x upper,142,safe,2.5,4
Singapore,Above 50 x upper,38,safe,6.388888888888888,4
Singapore,Above 50 x upper,134,safe,1.6666666666666667,4
Singapore,Above 50 x upper,340,safe,4.666666666666667,5
Singapore,Above 50 x upper,245,safe,4.166666666666667,4
Singapore,Above 50 x upper,47,safe,4.722222222222222,6
Singapore,Above 50 x upper,319,safe,7.777777777777777,4
Singapore,Above 50 x upper,365,safe,7.023809523809525,7
Singapore,Above 50 x upper,176,safe,4.166666666666667,4
Singapore,Above 50 x upper,191,safe,4.166666666666667,4
Singapore,Above 50 x upper,315,safe,6.296296296296297,6
Singapore,Above 50 x upper,148,safe,6.666666666666667,4
Singapore,Above 50 x upper,275,safe,4.166666666666667,4
Singapore,Above 50 x upper,74,safe,1.6666666666666667,4
Singapore,Above 50 x upper,294,safe,1.6666666666666667,4
Singapore,Above 50 x upper,242,safe,5.833333333333334,4
Singapore,Above 50 x upper,21,lively,5.0,4
Singapore,Above 50 x upper,63,lively,5.833333333333334,4
Singapore,Above 50 x upper,207,lively,3.3333333333333335,4
Singapore,Above 50 x upper,393,lively,7.083333333333334,4
Singapore,Above 50 x upper,122,lively,2.666666666666667,5
Singapore,Above 50 x upper,119,lively,1.6666666666666667,4
Singapore,Above 50 x upper,148,lively,2.0833333333333335,4
Singapore,Above 50 x upper,214,boring,4.4444444444444455,4
Singapore,Above 50 x upper,24,boring,3.3333333333333335,4
Singapore,Above 50 x upper,97,boring,2.0833333333333335,4
Singapore,Above 50 x upper,350,boring,6.666666666666667,4
Singapore,Above 50 x upper,220,boring,5.0,4
Singapore,Above 50 x upper,266,boring,2.962962962962963,4
Singapore,Above 50 x upper,141,boring,2.916666666666667,4
Singapore,Above 50 x upper,351,boring,5.0,4
Singapore,Above 50 x upper,60,wealthy,5.0,4
Singapore,Above 50 x upper,116,wealthy,6.666666666666667,5
Singapore,Above 50 x upper,379,wealthy,5.833333333333334,4
Singapore,Above 50 x upper,386,wealthy,5.333333333333334,5
Singapore,Above 50 x upper,202,wealthy,6.111111111111111,4
Singapore,Above 50 x upper,88,wealthy,4.166666666666667,4
Singapore,Above 50 x upper,181,wealthy,6.111111111111112,4
Singapore,Above 50 x upper,209,wealthy,7.083333333333334,4
Singapore,Above 50 x upper,222,wealthy,6.388888888888888,4
Singapore,Above 50 x upper,372,wealthy,3.3333333333333335,4
Singapore,Above 50 x upper,72,wealthy,5.0,4
Singapore,Above 50 x upper,294,wealthy,5.0,4
Singapore,Above 50 x upper,142,depressing,7.916666666666667,4
Singapore,Above 50 x upper,103,depressing,6.203703703703704,4
Singapore,Above 50 x upper,94,depressing,5.416666666666667,4
Singapore,Above 50 x upper,37,depressing,8.222222222222223,5
Singapore,Above 50 x upper,304,depressing,5.0,4
Singapore,Above 50 x upper,2,depressing,3.3333333333333335,4
Singapore,Above 50 x upper,188,depressing,6.666666666666667,4
Singapore,Above 50 x upper,146,depressing,4.666666666666667,5
Singapore,Above 50 x upper,89,depressing,5.833333333333334,4
Singapore,Above 50 x upper,176,depressing,6.388888888888888,4
Singapore,Above 50 x upper,201,depressing,4.38888888888889,5
Singapore,Above 50 x upper,155,depressing,5.833333333333334,4
Singapore,Above 50 x upper,227,depressing,2.6388888888888893,4
Singapore,Above 50 x upper,144,depressing,7.083333333333334,4
Singapore,Above 50 x upper,109,depressing,6.25,4
Singapore,Above 50 x upper,344,beautiful,5.0,4
Singapore,Above 50 x upper,53,beautiful,3.3333333333333335,4
Singapore,Above 50 x upper,48,beautiful,4.166666666666667,4
Singapore,Above 50 x upper,56,beautiful,1.4444444444444446,5
Singapore,Above 50 x upper,168,beautiful,6.388888888888888,4
Singapore,Above 50 x upper,322,beautiful,3.3333333333333335,4
Singapore,Above 50 x upper,372,beautiful,5.0,4
Singapore,Above 50 x upper,329,live nearby,6.111111111111111,4
Singapore,Above 50 x upper,265,live nearby,4.444444444444445,6
Singapore,Above 50 x upper,2,live nearby,5.972222222222222,4
Singapore,Above 50 x upper,97,live nearby,5.740740740740741,6
Singapore,Above 50 x upper,168,live nearby,7.083333333333334,4
Singapore,Above 50 x upper,209,live nearby,7.222222222222222,6
Singapore,Above 50 x upper,4,live nearby,2.0833333333333335,4
Singapore,Above 50 x upper,394,live nearby,7.083333333333334,4
Singapore,Above 50 x upper,313,cycle,2.2222222222222228,5
Singapore,Above 50 x upper,243,cycle,7.083333333333334,4
Singapore,Above 50 x upper,30,cycle,1.3888888888888893,4
Singapore,Above 50 x upper,94,cycle,2.055555555555556,6
Singapore,Above 50 x upper,226,cycle,5.654761904761905,7
Singapore,Above 50 x upper,353,cycle,7.777777777777777,4
Singapore,Above 50 x upper,26,cycle,9.166666666666668,4
Singapore,Above 50 x upper,64,cycle,5.333333333333333,5
Singapore,Above 50 x upper,246,cycle,5.0,4
Singapore,Above 50 x upper,230,cycle,7.916666666666667,4
Singapore,Above 50 x upper,162,cycle,5.0,4
Singapore,Above 50 x upper,112,cycle,5.813492063492064,4
Singapore,Above 50 x upper,46,cycle,8.333333333333334,4
Singapore,Above 50 x upper,279,cycle,6.666666666666667,5
Singapore,Above 50 x upper,368,cycle,5.833333333333334,4
Singapore,Above 50 x upper,198,cycle,5.0,4
Singapore,Above 50 x upper,319,cycle,2.5,4
Singapore,Above 50 x upper,202,cycle,3.3333333333333335,4
Singapore,Above 50 x upper,16,cycle,3.3333333333333335,4
Singapore,Above 50 x upper,154,cycle,4.166666666666667,4
Singapore,Above 50 x upper,397,cycle,6.666666666666667,7
Singapore,Above 50 x upper,67,cycle,4.166666666666667,4
Singapore,Above 50 x upper,196,walk,2.5,4
Singapore,Above 50 x upper,341,walk,7.916666666666667,4
Singapore,Above 50 x upper,133,walk,4.4444444444444455,4
Singapore,Above 50 x upper,47,walk,2.7777777777777777,5
Singapore,Above 50 x upper,153,walk,5.0,4
Singapore,Above 50 x upper,178,walk,3.666666666666667,5
Singapore,Above 50 x upper,360,walk,7.5,4
Singapore,Above 50 x upper,196,green,5.833333333333334,4
Singapore,Above 50 x upper,60,green,2.4444444444444446,5
Singapore,Above 50 x upper,134,green,6.0,5
Singapore,Above 50 x upper,177,green,8.333333333333334,4
Singapore,Above 50 x upper,64,green,1.6666666666666667,4
Singapore,Above 50 x upper,179,green,6.666666666666667,4
Singapore,Above 50 x upper,101,green,5.0,4
Singapore,Above 50 x upper,70,green,2.0833333333333335,4
Singapore,Above 50 x upper,141,green,7.777777777777777,4
Singapore,Above 50 x upper,76,green,3.3333333333333335,4
Singapore,Above 50 x upper,39,green,2.5,4
Singapore,Above 50 x middle,345,safe,7.083333333333334,4
Singapore,Above 50 x middle,157,safe,4.166666666666667,4
Singapore,Above 50 x middle,108,safe,4.4444444444444455,4
Singapore,Above 50 x middle,247,safe,4.166666666666667,4
Singapore,Above 50 x middle,345,depressing,3.3333333333333335,4
Singapore,Above 50 x middle,154,live nearby,4.111111111111112,5
Singapore,Above 50 x middle,263,cycle,1.25,4
Singapore,Above 50 x middle,182,cycle,4.166666666666667,4
Singapore,Above 50 x middle,72,cycle,8.333333333333334,4
Singapore,Above 50 x middle,305,walk,5.0,4
Singapore,Above 50 x middle,171,green,3.3333333333333335,4
Singapore,21-29 x bottom,215,cycle,3.055555555555556,4
Singapore,40-49 x upper,77,safe,5.833333333333334,4
Singapore,40-49 x upper,358,boring,4.0,5
Singapore,40-49 x upper,57,boring,3.3333333333333335,4
Singapore,40-49 x upper,5,depressing,3.3333333333333335,4
Singapore,40-49 x upper,143,beautiful,5.833333333333334,4
Singapore,40-49 x upper,55,live nearby,5.333333333333334,5
Singapore,40-49 x upper,217,cycle,4.027777777777778,4
Singapore,40-49 x upper,74,cycle,4.166666666666667,4
Singapore,40-49 x upper,198,cycle,3.3333333333333335,4
Singapore,40-49 x upper,245,cycle,3.3333333333333335,4
Singapore,40-49 x upper,394,green,7.777777777777777,4
Singapore,21-29 x middle,373,cycle,5.0,4
Singapore,30-39 x upper,231,lively,5.0,4
Singapore,30-39 x upper,72,cycle,5.0,4
Singapore,21-29 x upper,123,safe,2.3333333333333335,5
Singapore,21-29 x upper,147,safe,3.3333333333333335,4
Singapore,21-29 x upper,110,cycle,4.166666666666667,4
Singapore,Above 50 x bottom,131,safe,5.0,6
Singapore,Above 50 x bottom,35,safe,0.0,4
Singapore,Above 50 x bottom,10,safe,7.5,6
Singapore,Above 50 x bottom,351,lively,4.166666666666667,4
Singapore,Above 50 x bottom,167,boring,4.166666666666667,4
Singapore,Above 50 x bottom,292,depressing,2.0833333333333335,4
Singapore,Above 50 x bottom,157,depressing,5.0,4
Singapore,Above 50 x bottom,384,depressing,2.0833333333333335,4
Singapore,Above 50 x bottom,137,depressing,6.666666666666667,4
Singapore,Above 50 x bottom,186,live nearby,8.148148148148149,4
Singapore,Above 50 x bottom,272,live nearby,3.3333333333333335,4
Singapore,Above 50 x bottom,6,live nearby,1.6666666666666667,4
Singapore,Above 50 x bottom,136,live nearby,2.0833333333333335,4
Singapore,Above 50 x bottom,157,live nearby,5.333333333333334,5
Singapore,Above 50 x bottom,77,live nearby,2.0833333333333335,4
Singapore,Above 50 x bottom,45,cycle,5.833333333333334,4
Singapore,Above 50 x bottom,150,cycle,4.111111111111112,5
Singapore,Above 50 x bottom,17,cycle,6.666666666666667,4
Singapore,Above 50 x bottom,210,cycle,2.2222222222222228,4
Singapore,Above 50 x bottom,370,cycle,4.166666666666667,4
Singapore,Above 50 x bottom,169,cycle,7.5,4
Singapore,Above 50 x bottom,214,cycle,5.0,4
Singapore,Above 50 x bottom,52,cycle,1.6666666666666667,4
Singapore,Above 50 x bottom,232,cycle,5.833333333333334,4
Singapore,Above 50 x bottom,218,cycle,2.2222222222222228,4
Singapore,Above 50 x bottom,97,walk,4.166666666666667,4
Singapore,Above 50 x bottom,383,walk,8.333333333333334,4
Singapore,Above 50 x bottom,251,walk,1.6666666666666667,4
Singapore,Above 50 x bottom,89,walk,4.666666666666667,5
Singapore,Above 50 x bottom,167,green,5.555555555555555,4
Singapore,Above 50 x bottom,2,green,3.8888888888888893,4
Nigeria,30-39 x middle,396,safe,4.166666666666667,4
Nigeria,30-39 x middle,305,safe,7.083333333333334,4
Nigeria,30-39 x middle,273,safe,5.0,4
Nigeria,30-39 x middle,51,safe,5.833333333333334,4
Nigeria,30-39 x middle,335,depressing,4.0,5
Nigeria,30-39 x middle,221,depressing,7.5,4
Nigeria,30-39 x middle,116,cycle,6.25,4
Nigeria,30-39 x middle,81,cycle,4.166666666666667,6
Nigeria,21-29 x bottom,95,wealthy,2.5,4
Nigeria,21-29 x bottom,56,wealthy,4.166666666666667,4
Nigeria,21-29 x bottom,337,depressing,4.166666666666667,4
Nigeria,21-29 x bottom,155,depressing,3.2222222222222223,5
Nigeria,21-29 x bottom,334,depressing,5.0,4
Nigeria,21-29 x bottom,172,depressing,6.666666666666667,4
Nigeria,21-29 x bottom,262,live nearby,6.111111111111111,4
Nigeria,21-29 x bottom,78,live nearby,2.916666666666667,4
Nigeria,21-29 x bottom,50,live nearby,4.166666666666667,4
Nigeria,21-29 x bottom,351,live nearby,6.888888888888888,5
Nigeria,21-29 x bottom,138,live nearby,5.0,4
Nigeria,21-29 x bottom,159,live nearby,4.666666666666667,5
Nigeria,21-29 x bottom,48,live nearby,4.166666666666667,4
Nigeria,21-29 x bottom,97,cycle,4.126984126984127,7
Nigeria,21-29 x bottom,83,cycle,5.833333333333334,5
Nigeria,21-29 x bottom,58,cycle,4.666666666666667,5
Nigeria,21-29 x bottom,363,cycle,1.6666666666666667,4
Nigeria,21-29 x bottom,108,walk,4.666666666666667,5
Nigeria,21-29 x bottom,11,walk,5.833333333333334,4
Nigeria,21-29 x middle,285,safe,2.2222222222222228,4
Nigeria,21-29 x middle,272,lively,6.666666666666667,4
Nigeria,21-29 x middle,161,depressing,4.166666666666667,4
Nigeria,21-29 x middle,127,depressing,2.5,4
Nigeria,21-29 x middle,169,depressing,5.0,4
