country,age_group_2,Image,Question,Score,Num_comparisons
Netherlands,40+,393,boring,3.8888888888888893,4
Netherlands,40+,87,boring,1.6666666666666667,4
Netherlands,40+,392,boring,3.8611111111111116,5
Netherlands,40+,396,boring,7.083333333333334,5
Netherlands,40+,278,boring,5.123456790123457,6
Netherlands,40+,218,boring,5.9907407407407405,6
Netherlands,40+,97,boring,2.5,4
Netherlands,40+,64,boring,5.314814814814816,5
Netherlands,40+,274,boring,1.1111111111111114,4
Netherlands,40+,388,boring,4.111111111111112,5
Netherlands,40+,367,boring,1.25,4
Netherlands,40+,341,boring,3.468253968253968,7
Netherlands,40+,35,boring,5.888888888888889,5
Netherlands,40+,72,boring,5.833333333333334,4
Netherlands,40+,186,boring,5.833333333333334,4
Netherlands,40+,211,boring,4.777777777777778,5
Netherlands,40+,67,boring,4.166666666666667,4
Netherlands,40+,277,boring,5.333333333333334,5
Netherlands,40+,166,boring,5.833333333333334,4
Netherlands,40+,337,boring,3.833333333333334,5
Netherlands,40+,374,boring,5.555555555555555,5
Netherlands,40+,135,boring,1.9444444444444446,5
Netherlands,40+,86,boring,5.555555555555555,4
Netherlands,40+,49,boring,1.5228174603174605,7
Netherlands,40+,192,boring,4.30787037037037,8
Netherlands,40+,4,boring,5.277777777777778,4
Netherlands,40+,399,boring,1.8888888888888888,4
Netherlands,40+,109,boring,4.500000000000001,4
Netherlands,40+,233,boring,4.507936507936509,5
Netherlands,40+,40,boring,6.203703703703704,4
Netherlands,40+,327,boring,5.416666666666667,4
Netherlands,40+,270,boring,4.166666666666667,4
Netherlands,40+,157,boring,8.333333333333334,4
Netherlands,40+,221,boring,2.666666666666667,4
Netherlands,40+,243,boring,2.8888888888888893,4
Netherlands,40+,297,boring,5.111111111111111,6
Netherlands,40+,222,boring,1.9444444444444446,6
Netherlands,40+,265,boring,4.444444444444445,6
Netherlands,40+,128,boring,7.25925925925926,5
Netherlands,40+,356,boring,1.6851851851851856,4
Netherlands,40+,141,boring,6.1342592592592595,8
Netherlands,40+,318,boring,2.619047619047619,4
Netherlands,40+,248,boring,4.791666666666667,8
Netherlands,40+,50,boring,6.944444444444444,4
Netherlands,40+,275,boring,1.3333333333333335,5
Netherlands,40+,65,boring,8.88888888888889,4
Netherlands,40+,395,boring,5.25,4
Netherlands,40+,83,boring,7.750000000000001,4
Netherlands,40+,383,boring,2.1666666666666665,5
Netherlands,40+,2,boring,6.888888888888888,4
Netherlands,40+,38,boring,3.3333333333333335,5
Netherlands,40+,379,boring,2.777777777777778,4
Netherlands,40+,313,boring,2.5,4
Netherlands,40+,352,boring,2.5,4
Netherlands,40+,62,boring,4.666666666666667,5
Netherlands,40+,162,boring,7.666666666666666,4
Netherlands,40+,215,boring,6.305555555555556,8
Netherlands,40+,200,boring,5.333333333333334,4
Netherlands,40+,295,boring,1.9444444444444446,4
Netherlands,40+,188,boring,5.833333333333334,4
Netherlands,40+,340,boring,3.3333333333333335,6
Netherlands,40+,156,boring,5.0,4
Netherlands,40+,126,boring,5.972222222222222,4
Netherlands,40+,230,boring,3.666666666666667,4
Netherlands,40+,324,wealthy,8.0,5
Netherlands,40+,10,wealthy,1.1111111111111114,4
Netherlands,40+,285,wealthy,0.8333333333333334,4
Netherlands,40+,325,wealthy,7.5,4
Netherlands,40+,350,wealthy,4.180555555555556,5
Netherlands,40+,150,wealthy,5.833333333333334,4
Netherlands,40+,346,wealthy,1.527777777777778,4
Netherlands,40+,106,wealthy,3.194444444444444,4
Netherlands,40+,22,wealthy,0.6666666666666665,6
Netherlands,40+,358,wealthy,5.5,5
Netherlands,40+,121,wealthy,3.666666666666667,5
Netherlands,40+,74,wealthy,3.3333333333333335,4
Netherlands,40+,99,wealthy,2.185185185185185,6
Netherlands,40+,145,wealthy,3.3333333333333335,6
Netherlands,40+,292,wealthy,3.6944444444444446,5
Netherlands,40+,280,wealthy,3.3333333333333335,6
Netherlands,40+,316,wealthy,3.8888888888888893,5
Netherlands,40+,75,wealthy,2.0833333333333335,4
Netherlands,40+,173,wealthy,5.833333333333334,4
Netherlands,40+,391,wealthy,4.583333333333334,4
Netherlands,40+,372,wealthy,2.666666666666667,5
Netherlands,40+,12,wealthy,3.535714285714286,5
Netherlands,40+,260,wealthy,1.8888888888888888,4
Netherlands,40+,11,wealthy,3.1851851851851856,5
Netherlands,40+,182,wealthy,4.4444444444444455,5
Netherlands,40+,165,wealthy,3.75,4
Netherlands,40+,41,wealthy,7.1447811447811445,5
Netherlands,40+,304,wealthy,7.611111111111111,5
Netherlands,40+,108,wealthy,2.3253968253968256,7
Netherlands,40+,353,wealthy,3.2222222222222223,4
Netherlands,40+,195,wealthy,3.8888888888888884,4
Netherlands,40+,225,wealthy,3.8888888888888884,5
Netherlands,40+,122,wealthy,3.75,6
Netherlands,40+,42,wealthy,2.2222222222222228,6
Netherlands,40+,169,wealthy,4.444444444444445,4
Netherlands,40+,120,wealthy,6.083333333333333,6
Netherlands,40+,111,wealthy,3.0303030303030307,4
Netherlands,40+,317,wealthy,4.25,4
Netherlands,40+,190,wealthy,1.9047619047619047,4
Netherlands,40+,20,wealthy,3.3333333333333335,4
Netherlands,40+,37,wealthy,2.5,4
Netherlands,40+,175,wealthy,4.888888888888889,5
Netherlands,40+,133,wealthy,6.361111111111111,6
Netherlands,40+,1,wealthy,4.583333333333334,4
Netherlands,40+,16,wealthy,4.777777777777778,5
Netherlands,40+,310,wealthy,2.2354497354497354,7
Netherlands,40+,366,wealthy,7.380952380952381,4
Netherlands,40+,268,wealthy,4.814814814814815,6
Netherlands,40+,320,wealthy,4.444444444444445,7
Netherlands,40+,223,wealthy,5.5,5
Netherlands,40+,224,wealthy,5.833333333333334,4
Netherlands,40+,261,wealthy,3.62962962962963,5
Netherlands,40+,28,wealthy,1.1111111111111114,7
Netherlands,40+,138,wealthy,5.529100529100529,7
Netherlands,40+,272,wealthy,2.6111111111111116,10
Netherlands,40+,345,wealthy,6.25,4
Netherlands,40+,220,wealthy,5.0,4
Netherlands,40+,384,wealthy,5.666666666666667,5
Netherlands,40+,376,wealthy,5.0,8
Netherlands,40+,389,wealthy,7.000000000000001,5
Netherlands,40+,250,wealthy,5.083333333333333,5
Netherlands,40+,259,wealthy,4.583333333333334,4
Netherlands,40+,241,wealthy,3.3333333333333335,5
Netherlands,40+,17,wealthy,6.26984126984127,4
Netherlands,40+,24,wealthy,0.8333333333333334,4
Netherlands,40+,53,wealthy,3.1666666666666665,4
Netherlands,40+,255,wealthy,5.648148148148148,6
Netherlands,40+,314,wealthy,5.416666666666667,7
Netherlands,40+,282,wealthy,5.972222222222222,4
Netherlands,40+,163,wealthy,6.388888888888888,4
Netherlands,40+,13,wealthy,3.6111111111111116,8
Netherlands,40+,45,wealthy,3.833333333333334,5
Netherlands,40+,227,wealthy,4.166666666666667,5
Netherlands,40+,267,wealthy,5.407407407407407,6
Netherlands,40+,302,wealthy,5.833333333333334,5
Netherlands,40+,271,wealthy,7.222222222222222,4
Netherlands,40+,206,wealthy,3.0864197530864197,9
Netherlands,40+,81,wealthy,1.8412698412698414,5
Netherlands,40+,307,wealthy,3.277777777777778,5
Netherlands,40+,15,wealthy,3.75,4
Netherlands,40+,397,wealthy,8.666666666666668,5
Netherlands,40+,92,wealthy,7.166666666666667,5
Netherlands,40+,89,wealthy,6.277777777777778,5
Netherlands,40+,235,wealthy,6.041666666666667,8
Netherlands,40+,60,wealthy,2.5925925925925926,6
Netherlands,40+,216,wealthy,2.2500000000000004,5
Netherlands,40+,14,wealthy,1.740740740740741,5
Netherlands,40+,158,wealthy,6.964285714285715,4
Netherlands,40+,119,wealthy,4.333333333333334,5
Netherlands,40+,9,wealthy,5.555555555555555,5
Netherlands,40+,294,wealthy,3.3333333333333335,4
Netherlands,40+,104,wealthy,3.833333333333333,4
Netherlands,40+,27,wealthy,1.5694444444444449,5
Netherlands,40+,23,wealthy,5.25,5
Netherlands,40+,191,wealthy,4.907407407407408,6
Netherlands,40+,18,wealthy,1.1666666666666667,5
Netherlands,40+,90,wealthy,3.9682539682539684,7
Netherlands,40+,66,wealthy,2.592592592592593,4
Netherlands,40+,87,wealthy,5.925925925925926,4
Netherlands,40+,396,wealthy,2.0972222222222223,6
Netherlands,40+,7,wealthy,5.055555555555555,4
Netherlands,40+,97,wealthy,7.394179894179895,7
Netherlands,40+,388,wealthy,3.75,6
Netherlands,40+,367,wealthy,7.80952380952381,5
Netherlands,40+,46,wealthy,5.930555555555556,6
Netherlands,40+,329,wealthy,4.583333333333334,5
Netherlands,40+,214,wealthy,3.7777777777777777,5
Netherlands,40+,253,wealthy,2.5,4
Netherlands,40+,35,wealthy,5.0,4
Netherlands,40+,3,wealthy,2.3333333333333335,5
Netherlands,40+,71,wealthy,5.740740740740741,6
Netherlands,40+,72,wealthy,3.3333333333333335,4
Netherlands,40+,186,wealthy,6.583333333333334,5
Netherlands,40+,238,wealthy,7.222222222222223,4
Netherlands,40+,211,wealthy,6.912698412698412,4
Netherlands,40+,199,wealthy,2.285714285714286,5
Netherlands,40+,67,wealthy,4.642857142857143,7
Netherlands,40+,177,wealthy,5.9523809523809526,7
Netherlands,40+,244,wealthy,5.555555555555555,4
Netherlands,40+,277,wealthy,5.222222222222222,5
Netherlands,40+,146,wealthy,4.0,5
Netherlands,40+,374,wealthy,5.925595238095238,7
Netherlands,40+,326,wealthy,5.833333333333334,6
Netherlands,40+,228,wealthy,5.0,4
Netherlands,40+,287,wealthy,4.583333333333334,4
Netherlands,40+,110,wealthy,3.1666666666666665,6
Netherlands,40+,257,wealthy,3.1666666666666665,4
Netherlands,40+,196,wealthy,6.055555555555555,5
Netherlands,40+,73,wealthy,5.0,4
Netherlands,40+,55,wealthy,8.333333333333334,5
Netherlands,40+,233,wealthy,3.5185185185185186,5
Netherlands,40+,40,wealthy,3.7777777777777777,5
Netherlands,40+,299,wealthy,4.476010101010101,11
Netherlands,40+,207,wealthy,6.309523809523809,4
Netherlands,40+,189,wealthy,6.888888888888888,4
Netherlands,40+,157,wealthy,8.319444444444446,4
Netherlands,40+,243,wealthy,6.958333333333335,5
Netherlands,40+,263,wealthy,6.875,4
Netherlands,40+,117,wealthy,3.472222222222222,6
Netherlands,40+,143,wealthy,4.333333333333334,5
Netherlands,40+,36,wealthy,1.6666666666666667,4
Netherlands,40+,297,wealthy,4.0188492063492065,8
Netherlands,40+,222,wealthy,8.88888888888889,4
Netherlands,40+,356,wealthy,4.2063492063492065,6
Netherlands,40+,365,wealthy,7.62962962962963,5
Netherlands,40+,319,wealthy,3.0555555555555554,4
Netherlands,40+,26,wealthy,6.666666666666667,4
Netherlands,40+,395,wealthy,5.083333333333334,5
Netherlands,40+,378,wealthy,5.777777777777778,6
Netherlands,40+,139,wealthy,4.444444444444445,6
Netherlands,40+,368,wealthy,3.3333333333333335,4
Netherlands,40+,80,wealthy,5.370370370370371,5
Netherlands,40+,375,wealthy,4.833333333333333,5
Netherlands,40+,383,wealthy,7.65079365079365,5
Netherlands,40+,379,wealthy,5.833333333333334,4
Netherlands,40+,313,wealthy,2.3703703703703707,6
Netherlands,40+,213,wealthy,7.5,4
Netherlands,40+,352,wealthy,4.805555555555555,5
Netherlands,40+,62,wealthy,2.111111111111111,5
Netherlands,40+,162,wealthy,2.0833333333333335,4
Netherlands,40+,334,wealthy,8.333333333333334,5
Netherlands,40+,390,wealthy,8.425925925925926,4
Netherlands,40+,306,wealthy,3.9351851851851856,9
Netherlands,40+,295,wealthy,6.25,4
Netherlands,40+,188,wealthy,2.277777777777778,4
Netherlands,40+,136,wealthy,3.5925925925925934,6
Netherlands,40+,168,wealthy,3.75,4
Netherlands,40+,234,wealthy,3.833333333333333,4
Netherlands,40+,126,wealthy,5.370370370370371,6
Netherlands,40+,335,wealthy,6.042328042328043,6
Netherlands,40+,303,depressing,6.111111111111111,4
Netherlands,40+,324,depressing,2.1296296296296298,4
Netherlands,40+,170,depressing,6.435185185185185,8
Netherlands,40+,10,depressing,3.6111111111111116,6
Netherlands,40+,47,depressing,2.0833333333333335,4
Netherlands,40+,167,depressing,3.111111111111111,4
Netherlands,40+,328,depressing,1.4074074074074077,6
Netherlands,40+,56,depressing,4.458333333333333,5
Netherlands,40+,350,depressing,2.037037037037037,4
Netherlands,40+,150,depressing,5.555555555555556,4
Netherlands,40+,346,depressing,7.870370370370371,8
Netherlands,40+,298,depressing,4.507936507936509,4
Netherlands,40+,355,depressing,2.7645502645502646,14
Netherlands,40+,373,depressing,5.138888888888888,4
Netherlands,40+,22,depressing,7.333333333333334,5
Netherlands,40+,74,depressing,8.0,5
Netherlands,40+,107,depressing,6.865079365079365,7
Netherlands,40+,145,depressing,3.3333333333333335,4
Netherlands,40+,293,depressing,2.5396825396825395,7
Netherlands,40+,194,depressing,2.666666666666667,5
Netherlands,40+,75,depressing,3.650793650793651,6
Netherlands,40+,330,depressing,8.541666666666668,8
Netherlands,40+,237,depressing,7.708333333333334,6
Netherlands,40+,173,depressing,3.75,4
Netherlands,40+,391,depressing,6.805555555555557,4
Netherlands,40+,372,depressing,5.833333333333334,4
Netherlands,40+,182,depressing,5.119047619047619,4
Netherlands,40+,219,depressing,6.613756613756614,7
Netherlands,40+,79,depressing,7.000000000000001,5
Netherlands,40+,41,depressing,4.388888888888889,4
Netherlands,40+,108,depressing,4.611111111111112,5
Netherlands,40+,63,depressing,8.80952380952381,5
Netherlands,40+,115,depressing,4.166666666666667,4
Netherlands,40+,33,depressing,4.841269841269841,7
Netherlands,40+,225,depressing,5.833333333333334,4
Netherlands,40+,154,depressing,4.9603174603174605,7
Netherlands,40+,351,depressing,2.5,4
Netherlands,40+,32,depressing,4.333333333333334,4
Netherlands,40+,140,depressing,6.083333333333333,5
Netherlands,40+,147,depressing,1.7777777777777781,5
Netherlands,40+,190,depressing,6.166666666666667,4
Netherlands,40+,37,depressing,6.388888888888888,4
Netherlands,40+,175,depressing,2.8571428571428577,7
Netherlands,40+,69,depressing,6.666666666666667,5
Netherlands,40+,102,depressing,5.555555555555555,7
Netherlands,40+,1,depressing,6.527777777777779,6
Netherlands,40+,321,depressing,5.0,4
Netherlands,40+,310,depressing,5.833333333333334,4
Netherlands,40+,366,depressing,2.4444444444444446,7
Netherlands,40+,131,depressing,2.2222222222222228,6
Netherlands,40+,125,depressing,7.148148148148148,6
Netherlands,40+,144,depressing,4.166666666666667,6
Netherlands,40+,268,depressing,5.0,4
Netherlands,40+,224,depressing,6.777777777777778,5
Netherlands,40+,231,depressing,3.134920634920635,6
Netherlands,40+,88,depressing,4.370370370370371,5
Netherlands,40+,345,depressing,4.166666666666667,4
Netherlands,40+,276,depressing,6.0,5
Netherlands,40+,44,depressing,3.444444444444445,6
Netherlands,40+,376,depressing,8.666666666666668,5
Netherlands,40+,134,depressing,3.555555555555556,5
Netherlands,40+,389,depressing,3.1481481481481484,6
Netherlands,40+,250,depressing,5.814814814814815,6
Netherlands,40+,171,depressing,4.166666666666667,4
Netherlands,40+,185,depressing,5.222222222222222,6
Netherlands,40+,377,depressing,3.666666666666667,5
Netherlands,40+,217,depressing,3.7142857142857144,5
Netherlands,40+,17,depressing,3.6111111111111116,4
Netherlands,40+,311,depressing,5.666666666666667,5
Netherlands,40+,78,depressing,5.0,4
Netherlands,40+,360,depressing,3.3333333333333335,4
Netherlands,40+,51,depressing,5.0,9
Netherlands,40+,300,depressing,3.3333333333333335,4
Netherlands,40+,163,depressing,4.1534391534391535,7
Netherlands,40+,159,depressing,6.5925925925925934,5
Netherlands,40+,100,depressing,3.3333333333333335,4
Netherlands,40+,322,depressing,3.2433862433862433,9
Netherlands,40+,57,depressing,3.3333333333333335,6
Netherlands,40+,249,depressing,4.476190476190476,7
Netherlands,40+,81,depressing,7.166666666666667,5
Netherlands,40+,70,depressing,5.416666666666667,6
Netherlands,40+,245,depressing,2.3333333333333335,4
Netherlands,40+,307,depressing,2.8571428571428577,4
Netherlands,40+,58,depressing,2.5,4
Netherlands,40+,266,depressing,3.833333333333333,4
Netherlands,40+,92,depressing,3.5873015873015874,5
Netherlands,40+,247,depressing,5.740740740740741,4
Netherlands,40+,235,depressing,6.666666666666667,4
Netherlands,40+,60,depressing,8.75,4
Netherlands,40+,369,depressing,2.5,4
Netherlands,40+,380,depressing,4.285714285714286,4
Netherlands,40+,232,depressing,6.222222222222222,5
Netherlands,40+,119,depressing,6.0,4
Netherlands,40+,400,depressing,5.947089947089947,7
Netherlands,40+,183,depressing,5.333333333333334,5
Netherlands,40+,331,depressing,4.871031746031747,7
Netherlands,40+,203,depressing,6.666666666666667,4
Netherlands,40+,305,depressing,4.444444444444445,8
Netherlands,40+,23,depressing,5.412698412698413,5
Netherlands,40+,191,depressing,4.666666666666667,5
Netherlands,40+,333,depressing,4.000000000000001,5
Netherlands,40+,343,depressing,8.80952380952381,4
Netherlands,40+,90,depressing,4.222222222222222,7
Netherlands,40+,393,depressing,3.439153439153439,7
Netherlands,40+,392,depressing,4.074074074074074,8
Netherlands,40+,396,depressing,5.083333333333333,8
Netherlands,40+,278,depressing,1.2698412698412698,7
Netherlands,40+,7,depressing,3.4722222222222228,4
Netherlands,40+,29,depressing,4.666666666666667,5
Netherlands,40+,386,depressing,3.2222222222222223,6
Netherlands,40+,64,depressing,2.8571428571428577,7
Netherlands,40+,388,depressing,4.944444444444445,8
Netherlands,40+,46,depressing,4.000000000000001,5
Netherlands,40+,240,depressing,5.166666666666667,4
Netherlands,40+,94,depressing,5.481481481481482,5
Netherlands,40+,214,depressing,5.750000000000001,4
Netherlands,40+,153,depressing,4.62962962962963,6
Netherlands,40+,341,depressing,1.9444444444444446,4
Netherlands,40+,71,depressing,5.0,5
Netherlands,40+,301,depressing,4.722222222222222,6
Netherlands,40+,186,depressing,3.2407407407407414,4
Netherlands,40+,244,depressing,5.0,4
Netherlands,40+,31,depressing,5.453703703703704,5
Netherlands,40+,166,depressing,3.3333333333333335,4
Netherlands,40+,354,depressing,1.0317460317460323,5
Netherlands,40+,146,depressing,5.666666666666667,6
Netherlands,40+,179,depressing,4.583333333333334,6
Netherlands,40+,135,depressing,6.0,5
Netherlands,40+,49,depressing,4.3121693121693125,7
Netherlands,40+,326,depressing,3.8888888888888893,4
Netherlands,40+,192,depressing,2.172619047619048,4
Netherlands,40+,399,depressing,4.888888888888889,5
Netherlands,40+,257,depressing,1.8888888888888888,6
Netherlands,40+,262,depressing,2.361111111111111,4
Netherlands,40+,109,depressing,2.666666666666667,5
Netherlands,40+,40,depressing,5.0,4
Netherlands,40+,327,depressing,3.3333333333333335,4
Netherlands,40+,207,depressing,5.0,4
Netherlands,40+,201,depressing,5.714285714285714,6
Netherlands,40+,243,depressing,4.958333333333334,6
Netherlands,40+,117,depressing,6.333333333333333,4
Netherlands,40+,297,depressing,5.833333333333334,4
Netherlands,40+,222,depressing,5.787037037037037,6
Netherlands,40+,239,depressing,5.277777777777779,6
Netherlands,40+,315,depressing,4.656084656084656,7
Netherlands,40+,265,depressing,4.666666666666667,10
Netherlands,40+,128,depressing,6.166666666666667,6
Netherlands,40+,318,depressing,6.388888888888888,4
Netherlands,40+,25,depressing,7.5,4
Netherlands,40+,319,depressing,5.218253968253968,8
Netherlands,40+,6,depressing,5.291666666666667,5
Netherlands,40+,378,depressing,3.7777777777777777,4
Netherlands,40+,202,depressing,4.166666666666667,4
Netherlands,40+,375,depressing,7.495238095238096,7
Netherlands,40+,251,depressing,6.25,4
Netherlands,40+,383,depressing,1.6666666666666667,4
Netherlands,40+,339,depressing,2.896825396825397,6
Netherlands,40+,213,depressing,5.666666666666667,5
Netherlands,40+,162,depressing,3.9583333333333335,4
Netherlands,40+,387,depressing,4.0,5
Netherlands,40+,215,depressing,5.0,4
Netherlands,40+,114,depressing,6.277777777777779,5
Netherlands,40+,96,depressing,2.5,4
Netherlands,40+,200,depressing,5.416666666666667,4
Netherlands,40+,188,depressing,8.0,4
Netherlands,40+,98,depressing,5.928571428571429,5
Netherlands,40+,136,depressing,6.888888888888888,5
Netherlands,40+,168,depressing,6.083333333333333,5
Netherlands,40+,340,depressing,2.916666666666667,4
Netherlands,40+,324,beautiful,7.083333333333334,4
Netherlands,40+,170,beautiful,2.1481481481481484,6
Netherlands,40+,167,beautiful,4.583333333333334,4
Netherlands,40+,61,beautiful,5.0,4
Netherlands,40+,174,beautiful,8.88888888888889,4
Netherlands,40+,285,beautiful,4.236111111111112,6
Netherlands,40+,150,beautiful,5.748677248677249,6
Netherlands,40+,364,beautiful,2.8293650793650795,5
Netherlands,40+,106,beautiful,3.3333333333333335,4
Netherlands,40+,298,beautiful,5.694444444444445,6
Netherlands,40+,283,beautiful,5.138888888888889,6
Netherlands,40+,373,beautiful,7.083333333333334,4
Netherlands,40+,121,beautiful,7.166666666666667,5
Netherlands,40+,74,beautiful,0.8333333333333334,4
Netherlands,40+,99,beautiful,5.555555555555556,5
Netherlands,40+,291,beautiful,2.0833333333333335,4
Netherlands,40+,107,beautiful,3.0555555555555554,4
Netherlands,40+,145,beautiful,3.574074074074074,5
Netherlands,40+,293,beautiful,8.791666666666668,5
Netherlands,40+,30,beautiful,3.2063492063492065,7
Netherlands,40+,269,beautiful,7.933333333333334,6
Netherlands,40+,5,beautiful,6.25,4
Netherlands,40+,348,beautiful,4.4444444444444455,6
Netherlands,40+,75,beautiful,3.364197530864198,4
Netherlands,40+,258,beautiful,8.61111111111111,4
Netherlands,40+,236,beautiful,4.583333333333334,4
Netherlands,40+,372,beautiful,2.537037037037037,6
Netherlands,40+,12,beautiful,4.500000000000001,5
Netherlands,40+,260,beautiful,3.8888888888888884,5
Netherlands,40+,219,beautiful,5.833333333333334,4
Netherlands,40+,41,beautiful,6.0,5
Netherlands,40+,304,beautiful,5.166666666666667,4
Netherlands,40+,108,beautiful,1.6666666666666667,6
Netherlands,40+,353,beautiful,8.580246913580247,4
Netherlands,40+,63,beautiful,4.166666666666667,6
Netherlands,40+,195,beautiful,4.583333333333334,5
Netherlands,40+,160,beautiful,4.305555555555555,4
Netherlands,40+,33,beautiful,6.444444444444445,5
Netherlands,40+,225,beautiful,3.388888888888889,6
Netherlands,40+,169,beautiful,1.6666666666666667,4
Netherlands,40+,120,beautiful,6.277777777777779,5
Netherlands,40+,140,beautiful,4.4444444444444455,5
Netherlands,40+,37,beautiful,0.9523809523809523,7
Netherlands,40+,175,beautiful,7.444444444444445,4
Netherlands,40+,69,beautiful,4.166666666666667,4
Netherlands,40+,102,beautiful,4.484126984126984,7
Netherlands,40+,1,beautiful,5.416666666666667,4
Netherlands,40+,321,beautiful,7.083333333333334,4
Netherlands,40+,16,beautiful,1.333333333333333,5
Netherlands,40+,125,beautiful,3.3333333333333335,4
Netherlands,40+,268,beautiful,5.575396825396825,7
Netherlands,40+,223,beautiful,2.125,4
Netherlands,40+,382,beautiful,6.0,5
Netherlands,40+,224,beautiful,1.5476190476190477,4
Netherlands,40+,261,beautiful,4.0,4
Netherlands,40+,28,beautiful,2.4074074074074074,6
Netherlands,40+,88,beautiful,8.444444444444445,5
Netherlands,40+,138,beautiful,5.333333333333334,4
Netherlands,40+,345,beautiful,6.25,4
Netherlands,40+,332,beautiful,4.777777777777778,5
Netherlands,40+,384,beautiful,5.555555555555556,6
Netherlands,40+,376,beautiful,4.166666666666667,4
Netherlands,40+,250,beautiful,6.25,4
Netherlands,40+,357,beautiful,7.1111111111111125,5
Netherlands,40+,124,beautiful,1.25,4
Netherlands,40+,289,beautiful,5.833333333333334,4
Netherlands,40+,217,beautiful,0.8333333333333334,4
Netherlands,40+,241,beautiful,5.833333333333334,4
Netherlands,40+,311,beautiful,4.777777777777778,5
Netherlands,40+,8,beautiful,5.759259259259259,6
Netherlands,40+,123,beautiful,3.6349206349206353,5
Netherlands,40+,24,beautiful,6.333333333333333,4
Netherlands,40+,78,beautiful,5.416666666666667,4
Netherlands,40+,314,beautiful,2.5,4
Netherlands,40+,360,beautiful,4.555555555555556,5
Netherlands,40+,45,beautiful,3.46031746031746,7
Netherlands,40+,159,beautiful,7.321428571428571,4
Netherlands,40+,322,beautiful,5.063492063492063,5
Netherlands,40+,227,beautiful,3.1944444444444446,7
Netherlands,40+,267,beautiful,1.697530864197531,4
Netherlands,40+,76,beautiful,3.3333333333333335,5
Netherlands,40+,127,beautiful,2.8333333333333335,5
Netherlands,40+,57,beautiful,4.027777777777779,4
Netherlands,40+,281,beautiful,6.888888888888888,5
Netherlands,40+,302,beautiful,4.166666666666667,4
Netherlands,40+,271,beautiful,6.666666666666667,4
Netherlands,40+,206,beautiful,3.611111111111111,6
Netherlands,40+,212,beautiful,5.037037037037037,5
Netherlands,40+,58,beautiful,5.555555555555555,4
Netherlands,40+,15,beautiful,2.5,4
Netherlands,40+,226,beautiful,2.3333333333333335,5
Netherlands,40+,92,beautiful,8.777777777777779,4
Netherlands,40+,89,beautiful,4.214285714285714,5
Netherlands,40+,132,beautiful,2.5,4
Netherlands,40+,197,beautiful,4.777777777777779,5
Netherlands,40+,216,beautiful,1.5740740740740744,4
Netherlands,40+,14,beautiful,1.5833333333333333,5
Netherlands,40+,369,beautiful,6.25,4
Netherlands,40+,130,beautiful,6.055555555555555,4
Netherlands,40+,347,beautiful,4.365079365079366,7
Netherlands,40+,183,beautiful,5.138888888888889,6
Netherlands,40+,331,beautiful,4.0476190476190474,7
Netherlands,40+,9,beautiful,7.083333333333334,4
Netherlands,40+,203,beautiful,0.8333333333333334,4
Netherlands,40+,27,beautiful,5.194444444444445,4
Netherlands,40+,23,beautiful,4.166666666666667,4
Netherlands,40+,191,beautiful,6.37037037037037,6
Netherlands,40+,362,beautiful,5.314814814814815,6
Netherlands,40+,343,beautiful,3.3333333333333335,6
Netherlands,40+,18,beautiful,1.369047619047619,4
Netherlands,40+,90,beautiful,3.75,4
Netherlands,40+,396,beautiful,3.138888888888889,9
Netherlands,40+,278,beautiful,4.166666666666667,4
Netherlands,40+,29,beautiful,3.833333333333333,5
Netherlands,40+,97,beautiful,6.370370370370371,5
Netherlands,40+,274,beautiful,4.166666666666667,4
Netherlands,40+,94,beautiful,3.75,4
Netherlands,40+,214,beautiful,6.666666666666667,5
Netherlands,40+,35,beautiful,5.6878306878306875,7
Netherlands,40+,3,beautiful,3.4126984126984126,6
Netherlands,40+,71,beautiful,1.1111111111111114,4
Netherlands,40+,72,beautiful,3.3333333333333335,4
Netherlands,40+,186,beautiful,5.138888888888888,4
Netherlands,40+,142,beautiful,3.3333333333333335,6
Netherlands,40+,359,beautiful,0.5555555555555558,5
Netherlands,40+,166,beautiful,6.666666666666667,5
Netherlands,40+,354,beautiful,5.0,4
Netherlands,40+,155,beautiful,7.047619047619048,5
Netherlands,40+,146,beautiful,5.0,4
Netherlands,40+,179,beautiful,4.4444444444444455,5
Netherlands,40+,103,beautiful,1.3888888888888893,4
Netherlands,40+,374,beautiful,3.5833333333333335,4
Netherlands,40+,228,beautiful,3.4074074074074074,5
Netherlands,40+,287,beautiful,6.333333333333333,5
Netherlands,40+,192,beautiful,3.3333333333333335,4
Netherlands,40+,4,beautiful,6.226190476190476,4
Netherlands,40+,399,beautiful,5.158730158730159,7
Netherlands,40+,110,beautiful,4.666666666666667,5
Netherlands,40+,196,beautiful,1.6666666666666667,4
Netherlands,40+,262,beautiful,4.944444444444445,4
Netherlands,40+,109,beautiful,4.481481481481482,5
Netherlands,40+,233,beautiful,1.25,4
Netherlands,40+,207,beautiful,0.8333333333333334,8
Netherlands,40+,157,beautiful,2.916666666666667,4
Netherlands,40+,264,beautiful,5.833333333333334,4
Netherlands,40+,117,beautiful,2.0833333333333335,4
Netherlands,40+,128,beautiful,2.5,4
Netherlands,40+,356,beautiful,7.083333333333334,6
Netherlands,40+,242,beautiful,8.0,5
Netherlands,40+,141,beautiful,6.851851851851851,6
Netherlands,40+,318,beautiful,5.0,4
