country,gender_ahi_3_remapped,Image,Question,Score,Num_comparisons
All,female x upper,15,cycle,6.083333333333333,5
All,female x upper,184,cycle,0.861111111111111,4
All,female x upper,127,cycle,2.388888888888889,4
All,female x upper,339,cycle,5.0,6
All,female x upper,88,cycle,5.325396825396826,5
All,female x upper,335,cycle,8.518518518518519,5
All,female x upper,219,cycle,3.6944444444444446,8
All,female x upper,235,cycle,0.0,4
All,female x upper,355,cycle,6.180952380952381,7
All,female x upper,143,cycle,4.666666666666667,5
All,female x upper,253,cycle,5.925925925925926,5
All,female x upper,377,cycle,3.3333333333333335,4
All,female x upper,237,cycle,5.333333333333334,4
All,female x upper,385,cycle,5.518518518518518,10
All,female x upper,350,cycle,6.402116402116403,7
All,female x upper,190,cycle,4.0,5
All,female x upper,300,cycle,6.0,5
All,female x upper,374,cycle,6.675925925925927,5
All,female x upper,395,cycle,6.407407407407407,6
All,female x upper,400,cycle,4.166666666666667,4
All,female x upper,158,cycle,7.7564102564102555,4
All,female x upper,299,cycle,3.4761904761904767,7
All,female x upper,225,cycle,2.444444444444444,5
All,female x upper,98,cycle,4.158730158730159,9
All,female x upper,7,cycle,3.2792022792022797,13
All,female x upper,19,cycle,1.5740740740740744,4
All,female x upper,29,cycle,3.950617283950617,9
All,female x upper,177,cycle,5.0,4
All,female x upper,373,cycle,4.380952380952382,5
All,female x upper,30,cycle,3.666666666666667,5
All,female x upper,24,cycle,4.255952380952381,6
All,female x upper,81,cycle,5.0,4
All,female x upper,353,cycle,7.912698412698413,7
All,female x upper,2,cycle,4.666666666666667,6
All,female x upper,208,cycle,2.2222222222222228,6
All,female x upper,94,cycle,3.4629629629629632,5
All,female x upper,136,cycle,5.17948717948718,5
All,female x upper,85,cycle,6.071428571428571,4
All,female x upper,132,cycle,5.888888888888889,5
All,female x upper,41,cycle,5.0,4
All,female x upper,188,cycle,2.314814814814815,6
All,female x upper,392,cycle,7.083333333333334,4
All,female x upper,257,cycle,4.384920634920636,7
All,female x upper,96,cycle,1.6666666666666667,4
All,female x upper,131,cycle,2.0,5
All,female x upper,148,cycle,5.714285714285715,6
All,female x upper,178,cycle,3.2,9
All,female x upper,195,cycle,4.666666666666667,4
All,female x upper,278,cycle,4.8842592592592595,6
All,female x upper,398,cycle,6.666666666666667,10
All,female x upper,331,cycle,4.768518518518519,8
All,female x upper,223,cycle,1.5,5
All,female x upper,179,cycle,5.777777777777779,4
All,female x upper,32,cycle,5.833333333333334,4
All,female x upper,348,cycle,2.9761904761904763,4
All,female x upper,365,cycle,3.75,4
All,female x upper,272,cycle,2.0,4
All,female x upper,130,cycle,4.0,5
All,female x upper,199,cycle,5.477513227513228,6
All,female x upper,12,cycle,4.461538461538463,5
All,female x upper,394,cycle,6.666666666666667,4
All,female x upper,266,cycle,2.8888888888888893,5
All,female x upper,226,cycle,5.271164021164021,8
All,female x upper,93,cycle,7.666666666666666,5
All,female x upper,161,cycle,4.0,4
All,female x upper,229,cycle,4.074074074074074,6
All,female x upper,112,cycle,6.958333333333333,5
All,female x upper,147,cycle,6.805555555555557,7
All,female x upper,21,cycle,3.2671957671957674,4
All,female x upper,397,cycle,5.0,5
All,female x upper,227,cycle,2.8626543209876543,8
All,female x upper,306,cycle,4.888888888888889,5
All,female x upper,220,cycle,3.7142857142857144,5
All,female x upper,138,cycle,3.190883190883191,4
All,female x upper,77,cycle,5.0,4
All,female x upper,43,cycle,3.015873015873016,7
All,female x upper,168,cycle,3.523809523809524,4
All,female x upper,63,cycle,1.2098765432098766,5
All,female x upper,25,cycle,2.0,5
All,female x upper,71,cycle,3.3333333333333335,4
All,female x upper,162,cycle,1.0833333333333333,4
All,female x upper,216,cycle,4.625,4
All,female x upper,103,cycle,2.182539682539683,7
All,female x upper,182,cycle,6.833333333333333,5
All,female x upper,313,cycle,3.444444444444444,6
All,female x upper,104,cycle,3.0740740740740744,5
All,female x upper,149,cycle,2.3333333333333335,5
All,female x upper,389,cycle,7.916666666666667,4
All,female x upper,243,cycle,5.666666666666667,5
All,female x upper,37,cycle,4.470899470899472,7
All,female x upper,230,cycle,6.916666666666668,5
All,female x upper,291,cycle,3.0,5
All,female x upper,234,cycle,5.166666666666667,4
All,female x upper,309,cycle,5.908289241622575,9
All,female x upper,307,cycle,3.9523809523809526,5
All,female x upper,176,cycle,3.5714285714285716,7
All,female x upper,390,cycle,3.506172839506173,5
All,female x upper,79,cycle,3.8888888888888893,6
All,female x upper,109,cycle,4.666666666666667,5
All,female x upper,268,cycle,2.6388888888888893,5
All,female x upper,174,cycle,6.111111111111111,4
All,female x upper,347,cycle,4.497354497354497,7
All,female x upper,92,cycle,2.3333333333333335,5
All,female x upper,140,cycle,6.904761904761904,7
All,female x upper,51,cycle,5.083333333333334,5
All,female x upper,102,cycle,4.166666666666667,4
All,female x upper,54,cycle,5.484126984126984,7
All,female x upper,57,cycle,6.2592592592592595,10
All,female x upper,72,cycle,3.3333333333333335,6
All,female x upper,228,cycle,2.666666666666667,5
All,female x upper,241,cycle,4.166666666666667,4
All,female x upper,312,cycle,7.619047619047619,7
All,female x upper,359,cycle,6.369047619047619,4
All,female x upper,362,cycle,3.0,5
All,female x upper,361,cycle,5.285714285714286,7
All,female x upper,284,cycle,2.5,6
All,female x upper,125,cycle,5.416666666666667,4
All,female x upper,308,cycle,8.333333333333334,4
All,female x upper,360,cycle,6.10042735042735,4
All,female x upper,89,cycle,2.3412698412698414,4
All,female x upper,122,cycle,2.3333333333333335,7
All,female x upper,378,cycle,4.166666666666667,4
All,female x upper,368,cycle,6.25,4
All,female x upper,200,cycle,4.916666666666667,5
All,female x upper,198,cycle,3.444444444444444,5
All,female x upper,366,cycle,2.5,4
All,female x upper,101,cycle,1.6666666666666667,4
All,female x upper,18,cycle,3.619047619047619,4
All,female x upper,114,cycle,8.846153846153847,4
All,female x upper,128,cycle,5.166666666666667,6
All,female x upper,285,cycle,8.555555555555555,5
All,female x upper,154,cycle,6.277777777777778,4
All,female x upper,45,cycle,3.8888888888888884,6
All,female x upper,202,cycle,1.9444444444444446,6
All,female x upper,69,cycle,2.2222222222222228,4
All,female x upper,124,cycle,3.2222222222222223,4
All,female x upper,185,cycle,2.0000000000000004,4
All,female x upper,86,cycle,2.962962962962963,4
All,female x upper,376,cycle,4.62962962962963,6
All,female x upper,28,cycle,6.111111111111111,4
All,female x upper,393,cycle,4.703703703703703,9
All,female x upper,107,cycle,5.354497354497355,5
All,female x upper,387,cycle,7.55982905982906,7
All,female x upper,337,cycle,3.6904761904761907,4
All,female x upper,191,cycle,6.130952380952381,4
All,female x upper,240,cycle,2.0833333333333335,4
All,female x upper,267,cycle,4.4444444444444455,6
All,female x upper,201,cycle,6.984126984126983,4
All,female x upper,11,cycle,4.387464387464387,13
All,female x upper,252,cycle,5.833333333333334,4
All,female x upper,171,cycle,4.071428571428572,5
All,female x upper,263,cycle,6.185185185185186,6
All,female x upper,31,cycle,5.756613756613757,5
All,female x upper,254,cycle,1.6666666666666667,5
All,female x upper,294,cycle,2.0138888888888893,5
All,female x upper,269,cycle,2.3333333333333335,5
All,female x upper,144,cycle,5.333333333333334,5
All,female x upper,116,walk,2.1296296296296298,4
All,female x upper,256,walk,5.777777777777779,5
All,female x upper,232,walk,7.047619047619048,5
All,female x upper,184,walk,4.444444444444445,6
All,female x upper,250,walk,5.833333333333334,4
All,female x upper,88,walk,5.0,4
All,female x upper,369,walk,7.5,4
All,female x upper,329,walk,5.0,4
All,female x upper,203,walk,3.8888888888888893,4
All,female x upper,235,walk,2.0740740740740744,5
All,female x upper,310,walk,6.611111111111112,4
All,female x upper,377,walk,6.357142857142858,5
All,female x upper,385,walk,8.333333333333334,4
All,female x upper,371,walk,8.835978835978835,4
All,female x upper,204,walk,3.75,4
All,female x upper,344,walk,5.555555555555556,6
All,female x upper,163,walk,3.3333333333333335,5
All,female x upper,350,walk,6.777777777777778,5
All,female x upper,332,walk,6.319444444444445,8
All,female x upper,186,walk,7.222222222222223,4
All,female x upper,400,walk,3.3333333333333335,4
All,female x upper,158,walk,8.0,5
All,female x upper,167,walk,4.500000000000001,5
All,female x upper,314,walk,2.2500000000000004,5
All,female x upper,248,walk,6.5,5
All,female x upper,299,walk,2.666666666666667,5
All,female x upper,342,walk,4.375,4
All,female x upper,225,walk,4.0,5
All,female x upper,6,walk,4.17989417989418,7
All,female x upper,189,walk,6.111111111111111,5
All,female x upper,7,walk,3.8888888888888893,4
All,female x upper,249,walk,5.277777777777778,5
All,female x upper,330,walk,6.888888888888888,5
All,female x upper,19,walk,3.703703703703704,4
All,female x upper,381,walk,9.166666666666668,4
All,female x upper,29,walk,4.722222222222222,4
All,female x upper,91,walk,2.5,4
All,female x upper,341,walk,7.750000000000001,6
All,female x upper,373,walk,4.0476190476190474,7
All,female x upper,379,walk,4.428571428571429,7
All,female x upper,196,walk,2.7083333333333335,8
All,female x upper,333,walk,8.222222222222223,6
All,female x upper,26,walk,6.333333333333333,5
All,female x upper,81,walk,3.3333333333333335,4
All,female x upper,117,walk,1.3888888888888888,6
All,female x upper,64,walk,4.444444444444445,4
All,female x upper,133,walk,6.7738095238095255,5
All,female x upper,164,walk,3.308641975308642,9
All,female x upper,2,walk,6.25,4
All,female x upper,386,walk,6.055555555555555,5
All,female x upper,208,walk,2.5,4
All,female x upper,334,walk,5.185185185185185,4
All,female x upper,260,walk,5.0,4
All,female x upper,328,walk,6.555555555555556,5
All,female x upper,132,walk,2.2222222222222223,6
All,female x upper,257,walk,3.314814814814815,5
All,female x upper,131,walk,6.444444444444444,4
All,female x upper,178,walk,3.6388888888888893,5
All,female x upper,195,walk,6.2592592592592595,5
All,female x upper,169,walk,6.75,8
All,female x upper,398,walk,5.08994708994709,7
All,female x upper,223,walk,3.9238095238095236,6
All,female x upper,1,walk,3.3101851851851856,9
All,female x upper,32,walk,4.722222222222222,5
All,female x upper,356,walk,8.095238095238095,4
All,female x upper,134,walk,5.0,4
All,female x upper,348,walk,6.388888888888889,6
All,female x upper,365,walk,7.638888888888888,4
All,female x upper,272,walk,6.777777777777778,5
All,female x upper,325,walk,7.333333333333334,5
All,female x upper,236,walk,3.6944444444444446,5
All,female x upper,199,walk,3.0,4
All,female x upper,123,walk,3.8888888888888884,6
All,female x upper,391,walk,7.14814814814815,5
All,female x upper,275,walk,7.111111111111112,5
All,female x upper,226,walk,3.3333333333333335,5
All,female x upper,76,walk,5.6944444444444455,6
All,female x upper,229,walk,4.715608465608465,7
All,female x upper,21,walk,3.3333333333333335,5
All,female x upper,306,walk,3.444444444444444,5
All,female x upper,220,walk,2.357142857142857,4
All,female x upper,4,walk,2.5925925925925926,4
All,female x upper,273,walk,5.444444444444445,5
All,female x upper,382,walk,5.0,4
All,female x upper,70,walk,5.555555555555555,4
All,female x upper,298,walk,1.4444444444444446,4
All,female x upper,77,walk,5.083333333333333,5
All,female x upper,218,walk,4.166666666666667,4
All,female x upper,244,walk,1.6666666666666667,5
All,female x upper,168,walk,5.595238095238096,7
All,female x upper,63,walk,1.6666666666666667,6
All,female x upper,276,walk,1.9722222222222223,5
All,female x upper,216,walk,3.4166666666666665,4
All,female x upper,8,walk,5.277777777777779,4
All,female x upper,242,walk,5.500000000000001,5
All,female x upper,313,walk,4.166666666666667,4
All,female x upper,152,walk,5.968253968253968,6
All,female x upper,319,walk,2.3333333333333335,5
All,female x upper,151,walk,2.4722222222222223,4
All,female x upper,396,walk,8.333333333333334,4
All,female x upper,5,walk,6.809523809523809,5
All,female x upper,388,walk,5.0,6
All,female x upper,343,walk,5.333333333333334,5
All,female x upper,349,walk,8.518518518518519,5
All,female x upper,233,walk,1.911111111111111,5
All,female x upper,129,walk,5.0,4
All,female x upper,176,walk,2.666666666666667,5
All,female x upper,364,walk,5.833333333333334,4
All,female x upper,311,walk,4.152777777777778,10
All,female x upper,209,walk,1.6666666666666667,4
All,female x upper,372,walk,4.523809523809525,7
All,female x upper,390,walk,5.222222222222222,5
All,female x upper,268,walk,2.5,4
All,female x upper,302,walk,4.817460317460318,7
All,female x upper,206,walk,5.714285714285714,7
All,female x upper,140,walk,3.6468253968253967,7
All,female x upper,84,walk,5.0,4
All,female x upper,108,walk,2.055555555555556,4
All,female x upper,265,walk,2.5,5
All,female x upper,54,walk,4.391534391534392,7
All,female x upper,72,walk,3.8888888888888893,6
All,female x upper,150,walk,2.916666666666667,4
All,female x upper,17,walk,3.8888888888888893,5
All,female x upper,305,walk,4.166666666666667,4
All,female x upper,290,walk,6.079365079365079,5
All,female x upper,245,walk,5.833333333333334,4
All,female x upper,312,walk,5.277777777777779,6
All,female x upper,340,walk,6.666666666666667,6
All,female x upper,359,walk,7.321428571428571,4
All,female x upper,361,walk,4.4444444444444455,6
All,female x upper,367,walk,8.833333333333334,6
All,female x upper,74,walk,1.6666666666666667,6
All,female x upper,95,walk,1.4814814814814818,5
All,female x upper,44,walk,3.8888888888888884,6
All,female x upper,213,walk,5.625,5
All,female x upper,380,walk,5.833333333333334,6
All,female x upper,101,walk,2.4583333333333335,5
All,female x upper,345,walk,5.277777777777778,4
All,female x upper,18,walk,2.111111111111111,5
All,female x upper,128,walk,2.5,4
All,female x upper,142,walk,3.920634920634921,6
All,female x upper,202,walk,4.0,5
All,female x upper,69,walk,0.8333333333333334,4
All,female x upper,323,walk,8.666666666666668,5
All,female x upper,156,walk,3.2380952380952386,5
All,female x upper,124,walk,8.333333333333334,4
All,female x upper,185,walk,1.5185185185185188,5
All,female x upper,155,walk,6.388888888888889,5
All,female x upper,10,walk,3.833333333333333,4
All,female x upper,58,walk,1.5,5
All,female x upper,141,walk,2.5,4
All,female x upper,28,walk,1.777777777777778,5
All,female x upper,107,walk,3.8888888888888893,6
All,female x upper,337,walk,7.083333333333334,4
All,female x upper,120,walk,3.1746031746031744,7
All,female x upper,240,walk,2.2222222222222228,4
All,female x upper,336,walk,6.0,5
All,female x upper,47,walk,2.777777777777778,4
All,female x upper,78,walk,3.9814814814814814,6
All,female x upper,68,walk,5.703703703703703,5
All,female x upper,31,walk,4.166666666666667,4
All,female x upper,277,walk,4.746031746031746,7
All,female x upper,87,walk,6.0,5
All,female x upper,126,walk,4.166666666666667,4
All,female x upper,352,walk,6.416666666666667,4
All,female x upper,294,walk,3.678571428571429,4
All,female x upper,49,walk,3.3703703703703702,5
All,female x upper,116,green,7.222222222222222,4
All,female x upper,250,green,7.333333333333334,5
All,female x upper,219,green,6.888888888888888,9
All,female x upper,369,green,6.083333333333333,5
All,female x upper,203,green,3.0555555555555554,4
All,female x upper,255,green,4.166666666666667,4
All,female x upper,357,green,6.806349206349207,6
All,female x upper,324,green,5.238095238095238,6
All,female x upper,253,green,7.916666666666667,4
All,female x upper,60,green,1.9074074074074074,6
All,female x upper,173,green,7.559523809523809,4
All,female x upper,377,green,3.8271604938271606,6
All,female x upper,237,green,8.333333333333334,4
All,female x upper,165,green,6.527777777777778,6
All,female x upper,385,green,5.833333333333334,4
All,female x upper,371,green,3.472222222222222,6
All,female x upper,204,green,6.481481481481483,6
All,female x upper,190,green,7.333333333333334,5
All,female x upper,300,green,8.75,4
All,female x upper,194,green,5.966666666666667,8
All,female x upper,23,green,3.2341269841269837,6
All,female x upper,314,green,5.0,4
All,female x upper,98,green,5.333333333333334,5
All,female x upper,7,green,2.6984126984126986,4
All,female x upper,19,green,3.1851851851851856,5
All,female x upper,29,green,4.722222222222222,6
All,female x upper,177,green,8.333333333333334,4
All,female x upper,341,green,0.8333333333333334,4
All,female x upper,373,green,3.8117283950617287,9
All,female x upper,90,green,6.388888888888888,4
All,female x upper,379,green,5.666666666666667,5
All,female x upper,196,green,5.555555555555556,6
All,female x upper,247,green,5.0,8
All,female x upper,333,green,2.2592592592592595,5
All,female x upper,30,green,1.4285714285714288,7
All,female x upper,24,green,1.8703703703703705,6
All,female x upper,81,green,4.583333333333334,4
All,female x upper,164,green,5.833333333333334,4
All,female x upper,2,green,4.250000000000001,5
All,female x upper,386,green,5.125000000000001,5
All,female x upper,334,green,2.5,4
All,female x upper,136,green,3.0952380952380953,4
All,female x upper,85,green,5.0,4
All,female x upper,328,green,8.148148148148149,5
All,female x upper,132,green,5.833333333333334,4
All,female x upper,211,green,5.833333333333334,4
All,female x upper,41,green,5.333333333333334,5
All,female x upper,188,green,5.833333333333334,4
All,female x upper,270,green,7.222222222222223,6
All,female x upper,148,green,6.277777777777778,4
All,female x upper,178,green,3.047619047619048,5
All,female x upper,278,green,5.888888888888889,5
All,female x upper,258,green,4.814814814814816,6
All,female x upper,320,green,2.916666666666667,4
All,female x upper,113,green,1.6666666666666667,4
All,female x upper,137,green,7.5,4
All,female x upper,134,green,8.333333333333334,5
All,female x upper,325,green,3.1666666666666665,5
All,female x upper,236,green,2.6428571428571432,7
All,female x upper,199,green,8.055555555555555,4
All,female x upper,12,green,3.75,4
All,female x upper,123,green,4.166666666666667,4
All,female x upper,394,green,7.605820105820106,7
All,female x upper,226,green,2.916666666666667,5
All,female x upper,161,green,5.87037037037037,4
All,female x upper,9,green,8.222222222222223,5
All,female x upper,229,green,8.333333333333334,4
All,female x upper,21,green,2.666666666666667,5
All,female x upper,306,green,8.184126984126985,6
All,female x upper,138,green,6.3125,8
All,female x upper,338,green,4.0,5
All,female x upper,273,green,3.3333333333333335,4
All,female x upper,382,green,2.1064814814814814,5
All,female x upper,292,green,5.0,6
All,female x upper,321,green,6.666666666666667,4
All,female x upper,77,green,1.8333333333333335,5
All,female x upper,145,green,6.666666666666667,5
All,female x upper,48,green,4.007936507936508,7
All,female x upper,63,green,2.541005291005291,8
All,female x upper,71,green,2.3703703703703707,6
All,female x upper,216,green,6.666666666666667,4
All,female x upper,8,green,5.0,4
All,female x upper,103,green,3.3333333333333335,4
All,female x upper,313,green,5.634920634920635,7
All,female x upper,104,green,2.0833333333333335,4
All,female x upper,207,green,5.611111111111111,4
All,female x upper,319,green,2.777777777777778,8
All,female x upper,151,green,7.777777777777777,4
All,female x upper,396,green,5.277777777777778,6
All,female x upper,5,green,8.333333333333334,4
All,female x upper,389,green,6.666666666666667,4
All,female x upper,295,green,5.833333333333334,4
All,female x upper,243,green,6.666666666666667,4
All,female x upper,37,green,2.3285714285714287,7
All,female x upper,291,green,3.0476190476190474,7
All,female x upper,349,green,1.9444444444444446,4
All,female x upper,234,green,4.444444444444445,4
All,female x upper,309,green,5.069444444444445,4
All,female x upper,129,green,7.111111111111112,6
All,female x upper,34,green,3.261904761904762,7
All,female x upper,176,green,5.0,4
All,female x upper,322,green,1.25,4
All,female x upper,209,green,2.666666666666667,5
All,female x upper,390,green,2.2222222222222228,5
All,female x upper,217,green,7.083333333333334,4
All,female x upper,268,green,5.5246913580246915,8
All,female x upper,174,green,5.333333333333334,5
All,female x upper,347,green,3.055555555555556,4
All,female x upper,140,green,7.407407407407408,4
All,female x upper,346,green,3.0833333333333335,5
All,female x upper,108,green,4.814814814814815,9
All,female x upper,215,green,5.805555555555556,5
All,female x upper,239,green,2.6904761904761907,7
All,female x upper,384,green,5.357142857142858,7
All,female x upper,38,green,7.214285714285714,4
All,female x upper,289,green,6.041666666666667,8
All,female x upper,399,green,4.111111111111112,5
All,female x upper,150,green,8.333333333333334,4
All,female x upper,290,green,5.333333333333334,5
All,female x upper,245,green,5.575396825396825,7
All,female x upper,180,green,5.0,4
All,female x upper,361,green,3.928571428571429,4
All,female x upper,297,green,2.106481481481482,8
All,female x upper,125,green,1.3333333333333335,5
All,female x upper,187,green,3.392857142857143,7
All,female x upper,308,green,3.1666666666666665,5
All,female x upper,360,green,5.138888888888889,6
All,female x upper,46,green,7.361111111111111,4
All,female x upper,95,green,3.6111111111111116,6
All,female x upper,378,green,1.8055555555555558,4
All,female x upper,368,green,2.0,4
All,female x upper,200,green,6.5,5
All,female x upper,153,green,2.5925925925925926,9
All,female x upper,198,green,5.0,4
All,female x upper,366,green,3.7777777777777777,5
All,female x upper,101,green,7.083333333333334,4
All,female x upper,296,green,3.3333333333333335,4
All,female x upper,97,green,7.333333333333334,5
All,female x upper,114,green,2.375,8
All,female x upper,285,green,5.264550264550265,6
All,female x upper,124,green,2.314814814814815,4
All,female x upper,185,green,6.666666666666667,4
All,female x upper,197,green,6.388888888888888,4
All,female x upper,86,green,6.083333333333333,5
All,female x upper,264,green,3.3333333333333335,4
All,female x upper,155,green,1.6666666666666667,4
All,female x upper,10,green,2.638888888888889,6
All,female x upper,376,green,2.0833333333333335,4
All,female x upper,58,green,1.6666666666666667,4
All,female x upper,393,green,4.166666666666667,4
All,female x upper,62,green,3.740740740740741,5
All,female x upper,387,green,4.166666666666667,4
All,female x upper,315,green,2.5,4
All,female x upper,192,green,3.4722222222222228,4
All,female x upper,120,green,3.3333333333333335,4
All,female x upper,201,green,5.0,4
All,female x upper,293,green,6.666666666666667,4
All,female x upper,11,green,2.055555555555556,4
All,female x upper,66,green,2.2500000000000004,4
All,female x upper,288,green,4.166666666666667,4
All,female x upper,252,green,5.339506172839506,6
All,female x upper,68,green,2.291666666666667,4
All,female x upper,327,green,5.462962962962963,6
All,female x upper,171,green,3.194444444444444,4
All,female x upper,274,green,1.055555555555556,4
All,female x upper,352,green,3.666666666666667,5
All,female x upper,283,green,8.333333333333334,4
All,female x upper,146,green,5.555555555555555,4
All,female x upper,269,green,5.222222222222222,5
All,male x bottom,355,safe,7.62962962962963,5
All,male x bottom,69,safe,2.1031746031746033,7
All,male x bottom,357,safe,7.430555555555555,9
All,male x bottom,99,safe,7.777777777777779,5
All,male x bottom,259,safe,2.62962962962963,5
All,male x bottom,138,safe,4.950617283950618,5
All,male x bottom,77,safe,7.166666666666667,5
All,male x bottom,343,safe,3.0555555555555554,6
All,male x bottom,256,safe,2.407407407407408,4
All,male x bottom,383,safe,5.092592592592593,6
All,male x bottom,378,safe,1.6666666666666667,4
All,male x bottom,348,safe,4.490740740740741,4
All,male x bottom,54,safe,2.0833333333333335,5
All,male x bottom,11,safe,2.916666666666667,4
All,male x bottom,199,safe,3.6111111111111116,6
All,male x bottom,325,safe,6.388888888888888,4
All,male x bottom,16,safe,5.0,4
All,male x bottom,100,safe,2.0833333333333335,4
All,male x bottom,373,safe,7.611111111111111,5
All,male x bottom,144,safe,4.305555555555555,6
All,male x bottom,43,safe,5.238095238095238,5
All,male x bottom,90,safe,4.523809523809525,4
All,male x bottom,362,safe,4.2592592592592595,6
All,male x bottom,271,safe,2.9444444444444446,8
All,male x bottom,290,safe,6.611111111111112,5
All,male x bottom,1,safe,1.851851851851852,5
All,male x bottom,349,safe,4.361111111111112,10
All,male x bottom,181,safe,3.0972222222222223,5
All,male x bottom,391,safe,4.0,5
All,male x bottom,263,safe,5.814814814814815,8
All,male x bottom,330,safe,3.6111111111111116,4
All,male x bottom,112,safe,5.6190476190476195,7
All,male x bottom,315,safe,2.5925925925925926,6
All,male x bottom,380,safe,4.666666666666667,5
All,male x bottom,303,safe,5.291666666666667,5
All,male x bottom,267,safe,7.166666666666667,5
All,male x bottom,85,safe,4.216931216931217,7
All,male x bottom,374,safe,2.555555555555556,5
All,male x bottom,400,safe,3.4999999999999996,5
All,male x bottom,250,safe,3.928571428571429,4
All,male x bottom,205,safe,4.303030303030304,5
All,male x bottom,395,safe,3.833333333333333,4
All,male x bottom,308,safe,3.3174603174603177,5
All,male x bottom,351,safe,5.132275132275132,9
All,male x bottom,381,safe,6.5246913580246915,5
All,male x bottom,39,safe,6.222222222222222,5
All,male x bottom,321,safe,5.888888888888889,5
All,male x bottom,63,safe,5.185185185185185,6
All,male x bottom,284,safe,2.7083333333333335,8
All,male x bottom,324,safe,5.428571428571429,7
All,male x bottom,94,safe,2.2222222222222223,4
All,male x bottom,157,safe,5.458333333333333,8
All,male x bottom,133,safe,5.357142857142858,4
All,male x bottom,282,safe,2.666666666666667,5
All,male x bottom,298,safe,2.398148148148149,5
All,male x bottom,377,safe,3.916666666666667,5
All,male x bottom,31,safe,3.666666666666667,5
All,male x bottom,35,safe,4.777777777777778,5
All,male x bottom,221,safe,5.6663359788359795,8
All,male x bottom,177,safe,3.194444444444444,6
All,male x bottom,258,safe,3.904761904761905,9
All,male x bottom,34,safe,3.126984126984127,5
All,male x bottom,344,safe,4.277777777777778,5
All,male x bottom,155,safe,7.675925925925927,5
All,male x bottom,61,safe,5.0396825396825395,7
All,male x bottom,103,safe,5.0,5
All,male x bottom,41,safe,3.9722222222222223,5
All,male x bottom,159,safe,4.027777777777779,6
All,male x bottom,322,safe,5.476190476190476,7
All,male x bottom,372,safe,2.925925925925926,4
All,male x bottom,297,safe,2.194444444444445,6
All,male x bottom,131,safe,4.351851851851852,8
All,male x bottom,113,safe,4.027777777777779,4
All,male x bottom,285,safe,3.8888888888888893,6
All,male x bottom,153,safe,1.9753086419753085,6
All,male x bottom,18,safe,3.4722222222222228,4
All,male x bottom,154,safe,8.083333333333334,4
All,male x bottom,141,safe,5.157407407407407,9
All,male x bottom,12,safe,4.166666666666667,4
All,male x bottom,209,safe,7.083333333333334,4
All,male x bottom,68,safe,8.200000000000001,5
All,male x bottom,40,safe,4.944444444444445,5
All,male x bottom,171,safe,8.333333333333334,4
All,male x bottom,124,safe,5.222222222222222,4
All,male x bottom,233,safe,4.166666666666667,4
All,male x bottom,299,safe,4.4444444444444455,6
All,male x bottom,214,safe,6.611111111111112,5
All,male x bottom,341,safe,4.301298701298701,7
All,male x bottom,168,safe,2.9583333333333335,7
All,male x bottom,105,safe,3.3333333333333335,4
All,male x bottom,319,safe,4.111111111111112,6
All,male x bottom,166,safe,8.333333333333334,4
All,male x bottom,393,safe,5.648148148148148,4
All,male x bottom,295,safe,4.166666666666667,4
All,male x bottom,261,safe,6.080246913580247,9
All,male x bottom,230,safe,3.8888888888888884,4
All,male x bottom,262,safe,5.0,4
All,male x bottom,190,safe,4.458333333333334,5
All,male x bottom,301,safe,2.916666666666667,4
All,male x bottom,305,safe,7.876984126984127,6
All,male x bottom,229,safe,5.416666666666667,8
All,male x bottom,71,safe,2.696296296296296,8
All,male x bottom,340,safe,4.097222222222222,8
All,male x bottom,197,safe,5.500000000000001,5
All,male x bottom,203,safe,5.555555555555556,5
All,male x bottom,140,safe,5.166666666666667,4
All,male x bottom,251,safe,4.666666666666667,5
All,male x bottom,169,safe,3.75,4
All,male x bottom,273,safe,5.888888888888889,6
All,male x bottom,111,safe,1.9047619047619047,7
All,male x bottom,220,safe,3.516835016835017,11
All,male x bottom,226,safe,6.388888888888888,4
All,male x bottom,72,safe,5.833333333333334,4
All,male x bottom,268,safe,4.571428571428572,5
All,male x bottom,102,safe,6.309523809523809,4
All,male x bottom,48,safe,4.791666666666667,4
All,male x bottom,272,safe,4.166666666666667,4
All,male x bottom,56,safe,6.833333333333333,7
All,male x bottom,196,safe,5.333333333333334,4
All,male x bottom,327,safe,6.550000000000001,8
All,male x bottom,143,safe,5.416666666666667,7
All,male x bottom,82,safe,5.0,4
All,male x bottom,29,safe,4.166666666666667,6
All,male x bottom,146,safe,3.506944444444445,8
All,male x bottom,117,safe,3.7752525252525246,4
All,male x bottom,187,safe,2.0000000000000004,5
All,male x bottom,91,safe,0.0,4
All,male x bottom,379,safe,3.8888888888888893,6
All,male x bottom,108,safe,2.0,5
All,male x bottom,158,safe,4.96969696969697,5
All,male x bottom,42,safe,2.666666666666667,4
All,male x bottom,37,safe,4.699074074074074,6
All,male x bottom,3,safe,6.833333333333333,6
All,male x bottom,121,safe,4.104938271604938,6
All,male x bottom,97,safe,5.58641975308642,4
All,male x bottom,4,safe,5.333333333333334,5
All,male x bottom,167,safe,6.666666666666667,4
All,male x bottom,101,safe,2.756944444444444,6
All,male x bottom,345,safe,7.685185185185185,4
All,male x bottom,248,safe,8.583333333333334,4
All,male x bottom,134,safe,3.8095238095238093,5
All,male x bottom,191,safe,5.555555555555555,6
