uuid,city,image_number,relabeled_name,source_dataset_path,raw_snapshot_relpath,local_image_path,visual_complexity,inference_safety,inference_lively,inference_wealthy,inference_beautiful,inference_boring,inference_depressing,qscore_safety,qscore_safety_num_comparisons,qscore_lively,qscore_lively_num_comparisons,qscore_wealthy,qscore_wealthy_num_comparisons,qscore_beautiful,qscore_beautiful_num_comparisons,qscore_boring,qscore_boring_num_comparisons,qscore_depressing,qscore_depressing_num_comparisons
be9d2e9a-24bc-4f6f-92ab-a93d0e30d7b1,San Francisco,267,Image_267,data/svi/San Francisco/be9d2e9a-24bc-4f6f-92ab-a93d0e30d7b1.jpeg,svi/San Francisco/be9d2e9a-24bc-4f6f-92ab-a93d0e30d7b1.jpeg,/Users/admin/streetview-counterfactual/pretrain_human_perception_classifier_pp/data/raw/specs/svi/San Francisco/be9d2e9a-24bc-4f6f-92ab-a93d0e30d7b1.jpeg,1.8446156833216352,4.29,8.43,5.21,8.23,2.24,3.29,5.523747858902014,35,5.010616421076604,28,4.980645004841151,25,5.202252703420668,27,4.211506969104593,26,3.161607732712805,27
bfd53665-0d6e-461b-8860-467dab2b06a1,San Francisco,251,Image_251,data/svi/San Francisco/bfd53665-0d6e-461b-8860-467dab2b06a1.jpeg,svi/San Francisco/bfd53665-0d6e-461b-8860-467dab2b06a1.jpeg,/Users/admin/streetview-counterfactual/pretrain_human_perception_classifier_pp/data/raw/specs/svi/San Francisco/bfd53665-0d6e-461b-8860-467dab2b06a1.jpeg,1.9012145584639208,4.8,8.52,5.43,6.71,2.76,1.93,4.008336725003391,18,3.5957453729567677,22,4.4918815484032875,20,4.4216338832105295,28,4.8934084755823894,21,5.108363934565308,33
c0764cb5-f2fd-40cb-9aed-3eff846675ef,San Francisco,249,Image_249,data/svi/San Francisco/c0764cb5-f2fd-40cb-9aed-3eff846675ef.jpeg,svi/San Francisco/c0764cb5-f2fd-40cb-9aed-3eff846675ef.jpeg,/Users/admin/streetview-counterfactual/pretrain_human_perception_classifier_pp/data/raw/specs/svi/San Francisco/c0764cb5-f2fd-40cb-9aed-3eff846675ef.jpeg,1.8228114969420313,6.97,9.76,7.45,7.74,2.02,1.92,5.316882686320027,20,4.2876846133625,15,5.505449523274125,22,5.770711532705789,34,3.883139333906598,21,4.040328240635258,32
c15e0899-f6bd-4257-81ae-0a66de564a44,Santiago,10,Image_10,data/svi/Santiago/c15e0899-f6bd-4257-81ae-0a66de564a44.jpeg,svi/Santiago/c15e0899-f6bd-4257-81ae-0a66de564a44.jpeg,/Users/admin/streetview-counterfactual/pretrain_human_perception_classifier_pp/data/raw/specs/svi/Santiago/c15e0899-f6bd-4257-81ae-0a66de564a44.jpeg,1.9221142148648234,5.08,7.8,8.39,7.41,4.81,3.71,4.868314928548034,30,4.436069987461398,25,3.605519341656208,23,4.212686018856081,29,4.919103256512677,23,4.543841189674524,21
c1c3ba69-ffff-4ec7-84fe-2c7ccb70fdd0,Singapore,211,Image_211,data/svi/Singapore/c1c3ba69-ffff-4ec7-84fe-2c7ccb70fdd0.jpeg,svi/Singapore/c1c3ba69-ffff-4ec7-84fe-2c7ccb70fdd0.jpeg,/Users/admin/streetview-counterfactual/pretrain_human_perception_classifier_pp/data/raw/specs/svi/Singapore/c1c3ba69-ffff-4ec7-84fe-2c7ccb70fdd0.jpeg,1.6718052674694994,7.05,8.35,7.45,8.63,1.88,2.86,5.761547261547261,20,4.626976953578169,18,5.548992421197391,28,5.644546973494342,15,5.039162523063451,24,4.878990029909083,18
c1e12031-ae65-4ad4-93e9-88a3c00cc96f,Abuja,84,Image_84,data/svi/Abuja/c1e12031-ae65-4ad4-93e9-88a3c00cc96f.jpeg,svi/Abuja/c1e12031-ae65-4ad4-93e9-88a3c00cc96f.jpeg,/Users/admin/streetview-counterfactual/pretrain_human_perception_classifier_pp/data/raw/specs/svi/Abuja/c1e12031-ae65-4ad4-93e9-88a3c00cc96f.jpeg,1.536941933633412,3.92,8.54,1.76,4.5,6.65,6.71,5.323322160848134,19,5.137216078562632,23,3.506645284738049,32,4.453311795682639,28,3.9312799732710753,29,6.210765630389602,27
c2143365-5ee3-4530-8511-7f78a80b4b0f,Abuja,142,Image_142,data/svi/Abuja/c2143365-5ee3-4530-8511-7f78a80b4b0f.jpeg,svi/Abuja/c2143365-5ee3-4530-8511-7f78a80b4b0f.jpeg,/Users/admin/streetview-counterfactual/pretrain_human_perception_classifier_pp/data/raw/specs/svi/Abuja/c2143365-5ee3-4530-8511-7f78a80b4b0f.jpeg,1.3730235539635292,4.88,7.89,4.45,6.97,5.59,5.95,3.3213704657783194,29,3.1146429897306476,23,5.002100644382761,19,3.8736232136420075,36,6.092994500953828,28,5.123144022484766,23
c22a3b13-efb7-45a7-ba13-bd7fbeb0d441,Santiago,76,Image_76,data/svi/Santiago/c22a3b13-efb7-45a7-ba13-bd7fbeb0d441.jpeg,svi/Santiago/c22a3b13-efb7-45a7-ba13-bd7fbeb0d441.jpeg,/Users/admin/streetview-counterfactual/pretrain_human_perception_classifier_pp/data/raw/specs/svi/Santiago/c22a3b13-efb7-45a7-ba13-bd7fbeb0d441.jpeg,1.8857068264432053,4.34,6.63,7.48,6.7,4.0,2.29,4.305285551674693,32,4.1617482264158925,30,4.018047451944695,21,4.878274278530034,30,3.990259674407401,29,4.707481478121313,26
c24f3069-4fd4-4116-a651-61e606122216,San Francisco,260,Image_260,data/svi/San Francisco/c24f3069-4fd4-4116-a651-61e606122216.jpeg,svi/San Francisco/c24f3069-4fd4-4116-a651-61e606122216.jpeg,/Users/admin/streetview-counterfactual/pretrain_human_perception_classifier_pp/data/raw/specs/svi/San Francisco/c24f3069-4fd4-4116-a651-61e606122216.jpeg,1.713707373969346,3.77,8.26,2.43,3.97,4.31,3.22,4.263973518359484,24,3.1412013911946333,27,4.497309650428799,22,3.8594425615409453,27,5.087725076855512,23,4.546249672358579,22
c3324d88-9832-470a-b7ed-c0de6e49e89f,Amsterdam,377,Image_377,data/svi/Amsterdam/c3324d88-9832-470a-b7ed-c0de6e49e89f.jpeg,svi/Amsterdam/c3324d88-9832-470a-b7ed-c0de6e49e89f.jpeg,/Users/admin/streetview-counterfactual/pretrain_human_perception_classifier_pp/data/raw/specs/svi/Amsterdam/c3324d88-9832-470a-b7ed-c0de6e49e89f.jpeg,1.7535989808347736,6.75,7.94,7.11,4.02,2.32,4.65,4.77583142296353,29,5.560525219379386,27,5.389612319877079,29,4.823953812746916,30,4.076602392190034,30,4.434922955052992,29
c350f8e2-19ff-4b27-b561-d10cdc6e8090,Abuja,133,Image_133,data/svi/Abuja/c350f8e2-19ff-4b27-b561-d10cdc6e8090.jpeg,svi/Abuja/c350f8e2-19ff-4b27-b561-d10cdc6e8090.jpeg,/Users/admin/streetview-counterfactual/pretrain_human_perception_classifier_pp/data/raw/specs/svi/Abuja/c350f8e2-19ff-4b27-b561-d10cdc6e8090.jpeg,1.581728833775464,6.66,5.14,5.79,8.79,4.66,2.8,5.034919794274083,24,5.185390830318366,23,5.875999001491248,26,5.936168110645945,22,5.319778354457444,23,4.383280387496669,21
c5661e91-4a24-4d3f-ada8-fe3fff131a66,San Francisco,313,Image_313,data/svi/San Francisco/c5661e91-4a24-4d3f-ada8-fe3fff131a66.jpeg,svi/San Francisco/c5661e91-4a24-4d3f-ada8-fe3fff131a66.jpeg,/Users/admin/streetview-counterfactual/pretrain_human_perception_classifier_pp/data/raw/specs/svi/San Francisco/c5661e91-4a24-4d3f-ada8-fe3fff131a66.jpeg,1.8039534132199817,3.45,9.0,6.64,5.18,2.03,2.09,4.7867110601835625,25,5.296195399116774,29,4.610122306065568,34,5.10804480628874,32,3.605020355576529,27,4.25221757534603,25
c5b8321a-0969-4698-a416-6e97fcd1a73e,San Francisco,293,Image_293,data/svi/San Francisco/c5b8321a-0969-4698-a416-6e97fcd1a73e.jpeg,svi/San Francisco/c5b8321a-0969-4698-a416-6e97fcd1a73e.jpeg,/Users/admin/streetview-counterfactual/pretrain_human_perception_classifier_pp/data/raw/specs/svi/San Francisco/c5b8321a-0969-4698-a416-6e97fcd1a73e.jpeg,1.819276298264715,4.21,9.06,4.58,3.97,1.75,4.87,4.817537920986197,22,6.076616157286096,28,6.722791123316094,19,6.440083926290824,24,4.153804626104766,21,2.913354761180848,28
c7560a88-54ed-491d-9f95-7ba813491b42,Abuja,105,Image_105,data/svi/Abuja/c7560a88-54ed-491d-9f95-7ba813491b42.jpeg,svi/Abuja/c7560a88-54ed-491d-9f95-7ba813491b42.jpeg,/Users/admin/streetview-counterfactual/pretrain_human_perception_classifier_pp/data/raw/specs/svi/Abuja/c7560a88-54ed-491d-9f95-7ba813491b42.jpeg,1.4203488308449947,2.33,5.93,2.83,5.88,7.52,8.3,3.0800756164708316,19,4.7944742966446645,34,3.7200082907818155,24,3.7056187239708045,25,5.253186218126542,28,5.118953777942723,25
c761deb5-0da8-4b08-9726-d301143d378f,Amsterdam,351,Image_351,data/svi/Amsterdam/c761deb5-0da8-4b08-9726-d301143d378f.jpeg,svi/Amsterdam/c761deb5-0da8-4b08-9726-d301143d378f.jpeg,/Users/admin/streetview-counterfactual/pretrain_human_perception_classifier_pp/data/raw/specs/svi/Amsterdam/c761deb5-0da8-4b08-9726-d301143d378f.jpeg,1.8911998977128552,6.28,6.79,9.65,8.77,1.15,2.36,5.246670335751671,33,5.150897206241564,23,6.872928149238655,27,7.029997291834791,17,4.618771569550212,28,2.899816234364585,24
c9134ff8-f246-4546-8fd4-7bde332c2616,Singapore,224,Image_224,data/svi/Singapore/c9134ff8-f246-4546-8fd4-7bde332c2616.jpeg,svi/Singapore/c9134ff8-f246-4546-8fd4-7bde332c2616.jpeg,/Users/admin/streetview-counterfactual/pretrain_human_perception_classifier_pp/data/raw/specs/svi/Singapore/c9134ff8-f246-4546-8fd4-7bde332c2616.jpeg,1.7920937391242164,3.79,7.0,2.89,6.91,2.58,5.32,4.926125582197689,17,4.497296875238052,24,5.367097631900263,19,3.786307760790279,27,4.456394818463784,21,5.233965953531172,21
c992328e-c2f3-4e1a-9ac0-7c2a95d23a27,Singapore,168,Image_168,data/svi/Singapore/c992328e-c2f3-4e1a-9ac0-7c2a95d23a27.jpeg,svi/Singapore/c992328e-c2f3-4e1a-9ac0-7c2a95d23a27.jpeg,/Users/admin/streetview-counterfactual/pretrain_human_perception_classifier_pp/data/raw/specs/svi/Singapore/c992328e-c2f3-4e1a-9ac0-7c2a95d23a27.jpeg,2.277104770407478,4.5,5.0,3.84,6.38,3.43,2.53,3.8799252398728346,26,3.870495627004844,24,3.6722549648929204,23,5.055599978286275,19,4.499547628155142,26,5.098584545589601,32
c9ea59ac-3b21-4d04-b941-7e6d82c9a70e,Abuja,122,Image_122,data/svi/Abuja/c9ea59ac-3b21-4d04-b941-7e6d82c9a70e.jpeg,svi/Abuja/c9ea59ac-3b21-4d04-b941-7e6d82c9a70e.jpeg,/Users/admin/streetview-counterfactual/pretrain_human_perception_classifier_pp/data/raw/specs/svi/Abuja/c9ea59ac-3b21-4d04-b941-7e6d82c9a70e.jpeg,1.3077164313892198,4.59,6.77,4.27,5.4,3.43,3.28,4.467648499527036,24,4.228983144993918,30,4.047035758338441,25,4.8697715901286385,24,5.877649833598175,19,4.87923679445831,29
ca1ccddc-0a6c-490d-b47f-8af883f3380c,Abuja,85,Image_85,data/svi/Abuja/ca1ccddc-0a6c-490d-b47f-8af883f3380c.jpeg,svi/Abuja/ca1ccddc-0a6c-490d-b47f-8af883f3380c.jpeg,/Users/admin/streetview-counterfactual/pretrain_human_perception_classifier_pp/data/raw/specs/svi/Abuja/ca1ccddc-0a6c-490d-b47f-8af883f3380c.jpeg,1.4510010844088357,6.23,4.16,7.1,5.24,4.07,6.32,4.308267449177079,25,4.196535363733015,21,4.547420265666235,24,3.5980795226484883,16,5.26424554715366,23,3.9173681528411426,24
ca66d3ea-9400-48ca-8320-fd3460bb9e1d,San Francisco,243,Image_243,data/svi/San Francisco/ca66d3ea-9400-48ca-8320-fd3460bb9e1d.jpeg,svi/San Francisco/ca66d3ea-9400-48ca-8320-fd3460bb9e1d.jpeg,/Users/admin/streetview-counterfactual/pretrain_human_perception_classifier_pp/data/raw/specs/svi/San Francisco/ca66d3ea-9400-48ca-8320-fd3460bb9e1d.jpeg,1.9623056605933178,8.14,7.38,6.18,6.3,3.64,1.09,5.180787811222594,26,3.906674044909339,20,5.128192896296344,25,4.887195669797335,22,4.191934642776187,24,4.418766054577949,37
cac9c046-6d60-4626-8ce2-4c44c5e78cac,Amsterdam,353,Image_353,data/svi/Amsterdam/cac9c046-6d60-4626-8ce2-4c44c5e78cac.jpeg,svi/Amsterdam/cac9c046-6d60-4626-8ce2-4c44c5e78cac.jpeg,/Users/admin/streetview-counterfactual/pretrain_human_perception_classifier_pp/data/raw/specs/svi/Amsterdam/cac9c046-6d60-4626-8ce2-4c44c5e78cac.jpeg,1.9348190163724959,4.59,6.78,6.89,9.22,2.02,4.1,4.707572332892289,28,5.994557243071495,30,5.58696777237547,23,6.038606790387319,24,3.085939228609975,22,4.7137290423415745,17
caf0a475-6738-4041-b469-b720ae22cc3b,Abuja,115,Image_115,data/svi/Abuja/caf0a475-6738-4041-b469-b720ae22cc3b.jpeg,svi/Abuja/caf0a475-6738-4041-b469-b720ae22cc3b.jpeg,/Users/admin/streetview-counterfactual/pretrain_human_perception_classifier_pp/data/raw/specs/svi/Abuja/caf0a475-6738-4041-b469-b720ae22cc3b.jpeg,1.5100491922063441,4.82,7.73,6.65,7.21,3.95,5.52,6.408666785749278,23,4.391065859187061,19,6.494053574605032,26,6.435453759610834,23,5.33543053960033,21,4.746331525901419,24
cb71ce36-2502-40e2-981c-5ca3884a8285,Abuja,111,Image_111,data/svi/Abuja/cb71ce36-2502-40e2-981c-5ca3884a8285.jpeg,svi/Abuja/cb71ce36-2502-40e2-981c-5ca3884a8285.jpeg,/Users/admin/streetview-counterfactual/pretrain_human_perception_classifier_pp/data/raw/specs/svi/Abuja/cb71ce36-2502-40e2-981c-5ca3884a8285.jpeg,1.4451997506260295,3.78,5.12,5.23,5.27,6.51,7.46,2.923589065255732,25,3.18195512836242,24,4.713514022209675,15,2.0509619144794042,12,5.453432569862173,19,6.095961899642297,28
cc8b5405-e737-4d57-8a8b-d702487cb2cd,Amsterdam,394,Image_394,data/svi/Amsterdam/cc8b5405-e737-4d57-8a8b-d702487cb2cd.jpeg,svi/Amsterdam/cc8b5405-e737-4d57-8a8b-d702487cb2cd.jpeg,/Users/admin/streetview-counterfactual/pretrain_human_perception_classifier_pp/data/raw/specs/svi/Amsterdam/cc8b5405-e737-4d57-8a8b-d702487cb2cd.jpeg,1.8962819547050493,6.9,9.54,9.15,9.11,0.83,1.42,5.424453324453324,15,5.969386831886098,29,6.101544017967255,29,5.256939822837795,23,4.305766393250087,23,4.064068148626973,15
cdc8bc2e-6502-48c6-9790-9e8d5f220f9a,Singapore,167,Image_167,data/svi/Singapore/cdc8bc2e-6502-48c6-9790-9e8d5f220f9a.jpeg,svi/Singapore/cdc8bc2e-6502-48c6-9790-9e8d5f220f9a.jpeg,/Users/admin/streetview-counterfactual/pretrain_human_perception_classifier_pp/data/raw/specs/svi/Singapore/cdc8bc2e-6502-48c6-9790-9e8d5f220f9a.jpeg,1.9490477941321853,7.65,4.2,1.28,2.46,2.68,6.72,5.114576822571817,25,3.805834830805612,27,5.258519772408662,27,5.240993788819876,23,5.364928429205001,29,4.479261984276301,29
cf55f412-6375-4e27-86f2-2f3789a09a5f,Abuja,151,Image_151,data/svi/Abuja/cf55f412-6375-4e27-86f2-2f3789a09a5f.jpeg,svi/Abuja/cf55f412-6375-4e27-86f2-2f3789a09a5f.jpeg,/Users/admin/streetview-counterfactual/pretrain_human_perception_classifier_pp/data/raw/specs/svi/Abuja/cf55f412-6375-4e27-86f2-2f3789a09a5f.jpeg,1.625638121100994,4.73,8.62,2.15,6.84,6.34,1.62,4.329542898749303,31,3.644670085286643,25,3.8787569178373777,17,3.1044642503466036,15,5.283343806730904,31,4.817984374250359,21
d104ab37-6903-4e35-97cb-b482e7057106,Abuja,152,Image_152,data/svi/Abuja/d104ab37-6903-4e35-97cb-b482e7057106.jpeg,svi/Abuja/d104ab37-6903-4e35-97cb-b482e7057106.jpeg,/Users/admin/streetview-counterfactual/pretrain_human_perception_classifier_pp/data/raw/specs/svi/Abuja/d104ab37-6903-4e35-97cb-b482e7057106.jpeg,1.3273332425635052,7.81,4.96,4.89,2.22,6.98,8.57,4.177364850117876,22,3.6311488948834536,26,3.8352884529446083,23,3.6205052908796627,17,4.672620886817217,20,5.1666344219512474,27
d1166cdc-9592-4199-a28d-0fae2bfb3d3f,San Francisco,270,Image_270,data/svi/San Francisco/d1166cdc-9592-4199-a28d-0fae2bfb3d3f.jpeg,svi/San Francisco/d1166cdc-9592-4199-a28d-0fae2bfb3d3f.jpeg,/Users/admin/streetview-counterfactual/pretrain_human_perception_classifier_pp/data/raw/specs/svi/San Francisco/d1166cdc-9592-4199-a28d-0fae2bfb3d3f.jpeg,1.729056637922917,6.59,9.61,8.78,9.37,2.78,2.83,4.08504729483588,21,5.01814343244211,26,5.813867765353272,23,4.6384000153296325,26,3.1772061016997375,22,5.8423835756030265,24
d1593775-7d10-4002-82cd-69ae780f8e85,Santiago,72,Image_72,data/svi/Santiago/d1593775-7d10-4002-82cd-69ae780f8e85.jpeg,svi/Santiago/d1593775-7d10-4002-82cd-69ae780f8e85.jpeg,/Users/admin/streetview-counterfactual/pretrain_human_perception_classifier_pp/data/raw/specs/svi/Santiago/d1593775-7d10-4002-82cd-69ae780f8e85.jpeg,1.869260478871432,1.49,4.85,2.41,2.01,4.5,6.36,4.430078842087312,21,4.155876843899339,32,2.5799276933779858,37,3.0029732269083182,25,5.190415089421382,34,7.545990334451872,28
d44b6a5f-b292-41e1-867a-a730495bf6cb,Singapore,198,Image_198,data/svi/Singapore/d44b6a5f-b292-41e1-867a-a730495bf6cb.jpeg,svi/Singapore/d44b6a5f-b292-41e1-867a-a730495bf6cb.jpeg,/Users/admin/streetview-counterfactual/pretrain_human_perception_classifier_pp/data/raw/specs/svi/Singapore/d44b6a5f-b292-41e1-867a-a730495bf6cb.jpeg,1.8934502209811148,8.4,9.23,6.76,7.15,2.08,3.31,4.6679341606253155,23,4.367183195140185,25,4.344836859214758,21,3.3374645068193454,21,4.19147747314414,22,5.774998253911711,32
d63c7ab6-5b2d-48a5-ab56-940829b51ddd,Amsterdam,321,Image_321,data/svi/Amsterdam/d63c7ab6-5b2d-48a5-ab56-940829b51ddd.jpeg,svi/Amsterdam/d63c7ab6-5b2d-48a5-ab56-940829b51ddd.jpeg,/Users/admin/streetview-counterfactual/pretrain_human_perception_classifier_pp/data/raw/specs/svi/Amsterdam/d63c7ab6-5b2d-48a5-ab56-940829b51ddd.jpeg,2.055275662255848,3.69,6.22,8.12,6.35,2.82,5.14,5.301950561705553,19,5.558016214426245,29,5.910614669645868,19,6.352634179172478,34,2.896976685839667,29,3.078081639018082,24
d64d47d7-69d5-40b7-8b28-f29fdb1f1e66,San Francisco,282,Image_282,data/svi/San Francisco/d64d47d7-69d5-40b7-8b28-f29fdb1f1e66.jpeg,svi/San Francisco/d64d47d7-69d5-40b7-8b28-f29fdb1f1e66.jpeg,/Users/admin/streetview-counterfactual/pretrain_human_perception_classifier_pp/data/raw/specs/svi/San Francisco/d64d47d7-69d5-40b7-8b28-f29fdb1f1e66.jpeg,1.8299960552907713,6.45,9.57,8.88,9.07,1.42,2.65,4.465776697592005,26,4.478601906310354,29,5.304141502181212,24,3.9236936467580694,21,3.937148838353236,27,4.398511592179465,22
d7b26f55-5cc0-4b88-8369-b98b5d059170,Abuja,138,Image_138,data/svi/Abuja/d7b26f55-5cc0-4b88-8369-b98b5d059170.jpeg,svi/Abuja/d7b26f55-5cc0-4b88-8369-b98b5d059170.jpeg,/Users/admin/streetview-counterfactual/pretrain_human_perception_classifier_pp/data/raw/specs/svi/Abuja/d7b26f55-5cc0-4b88-8369-b98b5d059170.jpeg,1.4301965305726116,4.26,3.72,3.25,6.31,5.0,8.05,5.017100219851635,34,3.462693742450554,27,4.63807162756767,29,5.307686230588689,26,5.041640897649386,25,5.771036537953832,19
d8044123-3bdc-48b4-8fad-00489e4d3bed,Amsterdam,389,Image_389,data/svi/Amsterdam/d8044123-3bdc-48b4-8fad-00489e4d3bed.jpeg,svi/Amsterdam/d8044123-3bdc-48b4-8fad-00489e4d3bed.jpeg,/Users/admin/streetview-counterfactual/pretrain_human_perception_classifier_pp/data/raw/specs/svi/Amsterdam/d8044123-3bdc-48b4-8fad-00489e4d3bed.jpeg,1.731412605040089,7.73,7.72,6.1,4.18,0.64,6.96,7.430069112174375,12,4.415113362214812,25,5.883399851553932,22,5.269479594479595,22,4.773892418869931,30,4.351588797479882,31
d9d2caa8-db99-4a7e-b8d0-56dcaa71fd3f,Singapore,228,Image_228,data/svi/Singapore/d9d2caa8-db99-4a7e-b8d0-56dcaa71fd3f.jpeg,svi/Singapore/d9d2caa8-db99-4a7e-b8d0-56dcaa71fd3f.jpeg,/Users/admin/streetview-counterfactual/pretrain_human_perception_classifier_pp/data/raw/specs/svi/Singapore/d9d2caa8-db99-4a7e-b8d0-56dcaa71fd3f.jpeg,1.9090318979219218,3.18,9.13,3.56,2.26,2.89,7.26,4.889599955035988,27,5.075780683618793,26,4.737714435796278,25,4.247695647306863,25,4.37401870807668,30,5.518131867244832,31
dad8c5a5-80cd-4d1e-a3cc-b429cdbb90c2,Amsterdam,397,Image_397,data/svi/Amsterdam/dad8c5a5-80cd-4d1e-a3cc-b429cdbb90c2.jpeg,svi/Amsterdam/dad8c5a5-80cd-4d1e-a3cc-b429cdbb90c2.jpeg,/Users/admin/streetview-counterfactual/pretrain_human_perception_classifier_pp/data/raw/specs/svi/Amsterdam/dad8c5a5-80cd-4d1e-a3cc-b429cdbb90c2.jpeg,1.8293389881058377,8.61,8.63,7.31,4.99,1.14,5.09,5.3171541085733445,25,5.574972968408374,22,6.824502764157936,20,5.232887829748539,27,3.34143209205727,24,3.958796191860708,20
db2fde49-9079-488a-9125-327eb7fb2db6,Amsterdam,395,Image_395,data/svi/Amsterdam/db2fde49-9079-488a-9125-327eb7fb2db6.jpeg,svi/Amsterdam/db2fde49-9079-488a-9125-327eb7fb2db6.jpeg,/Users/admin/streetview-counterfactual/pretrain_human_perception_classifier_pp/data/raw/specs/svi/Amsterdam/db2fde49-9079-488a-9125-327eb7fb2db6.jpeg,1.585276339207803,8.16,8.79,8.93,7.84,5.65,1.37,4.319824960054845,22,3.794514623141708,22,5.469322084989251,21,5.584602383213494,21,4.987492529730381,21,5.315347663077281,19
db5138b1-9a56-47e2-ad21-2f3de0aeefe9,Singapore,213,Image_213,data/svi/Singapore/db5138b1-9a56-47e2-ad21-2f3de0aeefe9.jpeg,svi/Singapore/db5138b1-9a56-47e2-ad21-2f3de0aeefe9.jpeg,/Users/admin/streetview-counterfactual/pretrain_human_perception_classifier_pp/data/raw/specs/svi/Singapore/db5138b1-9a56-47e2-ad21-2f3de0aeefe9.jpeg,2.152083609766971,5.77,6.24,3.44,7.47,1.69,6.19,4.662021321934035,26,4.463547420321614,26,4.499530382459124,24,4.150982270402128,23,3.395665593129362,18,5.086603184973481,21
dc6eee81-9513-4edb-813b-05b83b5127be,Santiago,1,Image_1,data/svi/Santiago/dc6eee81-9513-4edb-813b-05b83b5127be.jpeg,svi/Santiago/dc6eee81-9513-4edb-813b-05b83b5127be.jpeg,/Users/admin/streetview-counterfactual/pretrain_human_perception_classifier_pp/data/raw/specs/svi/Santiago/dc6eee81-9513-4edb-813b-05b83b5127be.jpeg,1.7331014354637961,2.95,4.59,5.12,6.71,3.7,6.67,4.006926965876063,22,4.655076399200719,20,3.9310810480401126,27,4.611400242296928,28,4.715454749106653,23,5.199272885771742,23
dc740ea9-332a-477b-bacd-abf80442b2ef,Singapore,190,Image_190,data/svi/Singapore/dc740ea9-332a-477b-bacd-abf80442b2ef.jpeg,svi/Singapore/dc740ea9-332a-477b-bacd-abf80442b2ef.jpeg,/Users/admin/streetview-counterfactual/pretrain_human_perception_classifier_pp/data/raw/specs/svi/Singapore/dc740ea9-332a-477b-bacd-abf80442b2ef.jpeg,1.9620689544895376,4.13,2.83,4.66,7.59,8.2,2.36,3.5984233776127303,19,4.720005506189716,23,2.684395762075672,21,4.08418626872928,25,6.334389833471543,21,4.959856606738758,23
dca8d1d4-2992-4d13-8724-350d600fe883,Abuja,120,Image_120,data/svi/Abuja/dca8d1d4-2992-4d13-8724-350d600fe883.jpeg,svi/Abuja/dca8d1d4-2992-4d13-8724-350d600fe883.jpeg,/Users/admin/streetview-counterfactual/pretrain_human_perception_classifier_pp/data/raw/specs/svi/Abuja/dca8d1d4-2992-4d13-8724-350d600fe883.jpeg,1.3375193451321714,5.75,6.58,7.16,3.62,3.81,7.34,4.540076852822032,32,3.2184604040381224,21,4.977565876239322,23,4.518650793650794,16,4.083877860857204,27,4.206552181849416,25
de8c3da5-d94e-46c7-8445-8753f9f6cc56,Santiago,26,Image_26,data/svi/Santiago/de8c3da5-d94e-46c7-8445-8753f9f6cc56.jpeg,svi/Santiago/de8c3da5-d94e-46c7-8445-8753f9f6cc56.jpeg,/Users/admin/streetview-counterfactual/pretrain_human_perception_classifier_pp/data/raw/specs/svi/Santiago/de8c3da5-d94e-46c7-8445-8753f9f6cc56.jpeg,1.8392727544951526,8.06,7.91,6.66,8.99,3.0,3.94,4.921981155817362,24,3.6525455055534546,26,4.5433831883502265,21,4.854535975614852,30,5.395719973813281,20,5.0107778107504055,23
df2b7000-a235-41f9-979a-8bf5aad6267d,Santiago,15,Image_15,data/svi/Santiago/df2b7000-a235-41f9-979a-8bf5aad6267d.jpeg,svi/Santiago/df2b7000-a235-41f9-979a-8bf5aad6267d.jpeg,/Users/admin/streetview-counterfactual/pretrain_human_perception_classifier_pp/data/raw/specs/svi/Santiago/df2b7000-a235-41f9-979a-8bf5aad6267d.jpeg,1.9187314806240774,2.45,9.43,5.85,2.77,4.29,2.89,3.508672836996943,29,5.295590774219806,26,4.2001899327518775,24,4.770562770562771,15,4.589545868594674,19,4.66458501817704,24
df4ec12f-c3b2-4573-8861-94341da2926f,San Francisco,316,Image_316,data/svi/San Francisco/df4ec12f-c3b2-4573-8861-94341da2926f.jpeg,svi/San Francisco/df4ec12f-c3b2-4573-8861-94341da2926f.jpeg,/Users/admin/streetview-counterfactual/pretrain_human_perception_classifier_pp/data/raw/specs/svi/San Francisco/df4ec12f-c3b2-4573-8861-94341da2926f.jpeg,1.928442422047076,2.29,8.84,5.57,3.35,1.26,3.18,4.495123661236628,32,4.6527195533156265,24,4.296893436398684,29,4.703352057737366,29,4.225851467423055,29,5.10355717113917,26
df7549d9-e7c2-4ffc-81c6-c261ddeca014,Santiago,71,Image_71,data/svi/Santiago/df7549d9-e7c2-4ffc-81c6-c261ddeca014.jpeg,svi/Santiago/df7549d9-e7c2-4ffc-81c6-c261ddeca014.jpeg,/Users/admin/streetview-counterfactual/pretrain_human_perception_classifier_pp/data/raw/specs/svi/Santiago/df7549d9-e7c2-4ffc-81c6-c261ddeca014.jpeg,1.711769876516052,5.09,7.43,3.1,3.42,6.75,4.31,4.110469715416033,26,6.6625369305705275,23,4.454411807144897,25,4.088811123274206,27,3.292671658366448,28,4.168972255814362,22
